Term,P-value,Adjusted P-value,Combined Score,Genes
Protein-Containing Complex Organization (GO:0043933),0.870638503,0.904589889,0.067719621,FAS
Proteasomal Protein Catabolic Process (GO:0010498),0.870889482,0.904589889,0.077371731,RFFL;TNFSF13B
Cytosolic Transport (GO:0016482),0.87272789,0.905884444,0.066016334,KIF16B
Regulation Of DNA Repair (GO:0006282),0.876806271,0.909500742,0.062752797,TAF9
Protein Transport (GO:0015031),0.881303242,0.913546044,0.074477819,RAB3A;RABL3;ABCA12
Plasma Membrane Bounded Cell Projection Organization (GO:0120036),0.882680836,0.913929726,0.058192418,NRTN
Cellular Response To Lipid (GO:0071396),0.883465402,0.913929726,0.066865147,MAPK8;KCNK4
Cilium Organization (GO:0044782),0.883465402,0.913929726,0.066865147,NEDD9;PCNT
Regulation Of Protein Kinase B Signaling (GO:0051896),0.890081419,0.919692789,0.052679376,EGF
Positive Regulation Of Cytokine Production (GO:0001819),0.890238575,0.919692789,0.066994174,PDE4D;ADIPOQ;GLMN
Translation (GO:0006412),0.892144818,0.921040197,0.059977949,LARS1;VARS1
Protein-Containing Complex Assembly (GO:0065003),0.899711245,0.928225358,0.059371783,TBCD;FAS;PLEKHA7
Ras Protein Signal Transduction (GO:0007265),0.903515335,0.930894588,0.043316553,SHTN1
Regulation Of Cell Adhesion (GO:0030155),0.903515335,0.930894588,0.043316553,PLXND1
Regulation Of ERK1 And ERK2 Cascade (GO:0070372),0.905290255,0.932095619,0.050104276,MUSK;ADIPOQ
Protein Glycosylation (GO:0006486),0.908119658,0.934380012,0.040294809,ST8SIA1
Negative Regulation Of DNA-binding Transcription Factor Activity (GO:0043433),0.911066847,0.936782443,0.038410007,E2F1
Regulation Of Cellular Component Organization (GO:0051128),0.916681472,0.941922533,0.034925078,MELTF
Epithelium Development (GO:0060429),0.918029011,0.942674085,0.034109197,LHX1
Cellular Response To Growth Factor Stimulus (GO:0071363),0.919354822,0.942832844,0.033314188,WNT10A
Regulation Of Gene Expression (GO:0010468),0.91941608,0.942832844,0.059097215,TRIM43B;PRKAA2;MUSK;EGF;GLMN;TAF9;ESRRG;MAPK8;LHX1;E2F1;MEGF8;TRIM43;NTSR1
Cytokine-Mediated Signaling Pathway (GO:0019221),0.920151085,0.942954561,0.039742203,PLVAP;SOCS1
Response To Lipopolysaccharide (GO:0032496),0.92444769,0.946723538,0.030331222,MAPK8
Chromatin Organization (GO:0006325),0.930986835,0.952782513,0.032720353,CHRAC1;SATB1
Membrane Organization (GO:0061024),0.933691479,0.95491174,0.02520278,LMNA
Double-Strand Break Repair (GO:0006302),0.934764659,0.955370693,0.024631156,DNTT
Plasma Membrane Bounded Cell Projection Assembly (GO:0120031),0.937143567,0.957162656,0.028932309,SHTN1;PCNT
Heart Development (GO:0007507),0.937881409,0.957277222,0.022999019,MEGF8
Positive Regulation Of DNA-templated Transcription (GO:0045893),0.93997123,0.958770654,0.042380587,TMF1;EGF;TAF9;ESRRG;VEZF1;ABRA;RELB;BCL2L12;POMC;TOX2;LHX1;E2F1;ZNF711;MELTF
Positive Regulation Of Cellular Biosynthetic Process (GO:0031328),0.940849687,0.959027329,0.02148334,CPEB3
Positive Regulation Of I-kappaB kinase/NF-kappaB Signaling (GO:0043123),0.941807348,0.959364342,0.021002394,TRIM32
Negative Regulation Of Cytokine Production (GO:0001818),0.944588573,0.96155723,0.019627957,SYT11
Positive Regulation Of ERK1 And ERK2 Cascade (GO:0070374),0.945485878,0.961808481,0.019191616,MUSK
"RNA Splicing, Via Transesterification Reactions With Bulged Adenosine As Nucleophile (GO:0000377)",0.946368697,0.961808481,0.018765701,NOVA2
Positive Regulation Of Nucleic Acid-Templated Transcription (GO:1903508),0.946721289,0.961808481,0.030017816,EGF;LHX1;TAF9;E2F1;ZNF711
Regulation Of Signal Transduction (GO:0009966),0.956628214,0.970584328,0.014063516,ADIPOQ
Regulation Of Cell Differentiation (GO:0045595),0.956628214,0.970584328,0.014063516,RELN
Regulation Of Programmed Cell Death (GO:0043067),0.958022587,0.971354909,0.013459943,FAS
Regulation Of Transcription By RNA Polymerase II (GO:0006357),0.958987186,0.971689003,0.029846811,TCP10L;BATF3;TMF1;BCL11A;SATB1;DMRT2;SFTPC;TAF9;ESRRG;VEZF1;ABRA;RELB;BCL2L12;POMC;RFX8;TOX2;LHX1;E2F1;ZNF711;ZNF700;MELTF;CPEB3;ZNF433;ZBTB7C
Positive Regulation Of MAPK Cascade (GO:0043410),0.960870871,0.972953298,0.015739085,MUSK;EGF
Defense Response To Bacterium (GO:0042742),0.963764372,0.975237757,0.011065714,NLRP6
Regulation Of Cell Population Proliferation (GO:0042127),0.964841261,0.975682174,0.019889777,EGF;LMNA;RTKN2;GLMN;EMILIN2;MELTF;ZBTB7C
Organelle Organization (GO:0006996),0.965496372,0.975699768,0.015376576,ATL1;VPS11;NEDD9
"mRNA Splicing, Via Spliceosome (GO:0000398)",0.967682954,0.977263973,0.009517436,NOVA2
mRNA Processing (GO:0006397),0.969230206,0.978180881,0.008925665,NOVA2
Apoptotic Process (GO:0006915),0.975529109,0.983888949,0.006634482,FAS
Regulation Of I-kappaB kinase/NF-kappaB Signaling (GO:0043122),0.977079937,0.984254686,0.00610034,TRIM32
Regulation Of Nucleic Acid-Templated Transcription (GO:1903506),0.977416446,0.984254686,0.009229329,TAF9;E2F1;ESRRG
Protein Localization (GO:0008104),0.977821649,0.984254686,0.007788182,PEX5L;RABL3
Negative Regulation Of Nucleic Acid-Templated Transcription (GO:1903507),0.978528619,0.984318729,0.008690596,LHX1;ADIPOQ;E2F1
Cilium Assembly (GO:0060271),0.980857724,0.986013349,0.004851184,PCNT
Negative Regulation Of Transcription By RNA Polymerase II (GO:0000122),0.984677782,0.988657568,0.007351604,TCP10L;BATF3;BCL11A;SATB1;E2F1;CPEB3
Positive Regulation Of Cell Population Proliferation (GO:0008284),0.984780479,0.988657568,0.005787067,EGF;RTKN2;E2F1
Regulation Of DNA-templated Transcription (GO:0006355),0.98867667,0.991918233,0.007072226,BATF3;BCL11A;SATB1;DMRT2;EGF;SFTPC;ADIPOQ;TAF9;ESRRG;VEZF1;RELB;RFX8;TOX2;LHX1;E2F1;ZNF711;ZNF700;MELTF;ZNF433;ZBTB7C
Positive Regulation Of Cell Differentiation (GO:0045597),0.990064292,0.99265948,0.002146351,TRIM32
Cellular Response To Cytokine Stimulus (GO:0071345),0.9934093,0.994763809,0.001303925,SOCS1
Negative Regulation Of DNA-templated Transcription (GO:0045892),0.993779157,0.994763809,0.002926756,TCP10L;BATF3;BCL11A;SATB1;LHX1;ADIPOQ;E2F1;CPEB3
Supramolecular Fiber Organization (GO:0097435),0.994221116,0.994763809,0.001113362,DYNC1H1
Organelle Assembly (GO:0070925),0.994763809,0.994763809,9.89E-04,PCNT
Chemokine signaling pathway,2.40E-04,0.043710691,39.00200196,CXCL10;CCL24;CCL23;CCL8;GRK4;GNG7;STAT2;PLCB2;CCL15
Viral protein interaction with cytokine and cytokine receptor,0.004516548,0.384037704,26.64815651,CXCL10;CCL24;CCL23;CCL8;CCL15
Epstein-Barr virus infection,0.006330292,0.384037704,17.11558526,CXCL10;CASP8;CCNE1;HDAC1;STAT2;CD247;RUNX3
NOD-like receptor signaling pathway,0.013693885,0.537090758,13.80331436,CASP8;STAT2;NLRC4;ANTXR2;PLCB2;TANK
Cytokine-cytokine receptor interaction,0.014755241,0.537090758,11.06992254,CCL24;CXCL10;CCL23;CCL8;TNFRSF11B;TNFRSF25;GDF6;CCL15
Chagas disease,0.024379637,0.739515654,14.14404811,CASP8;NOS2;CD247;PLCB2
PI3K-Akt signaling pathway,0.038075521,0.768877516,7.096168534,COMP;VTN;FGF7;CCNE1;ITGA10;GNG7;THEM4;EFNA4
RIG-I-like receptor signaling pathway,0.039646358,0.768877516,13.44231832,CXCL10;CASP8;TANK
Cell cycle,0.044984701,0.768877516,9.635019956,CCNE1;HDAC1;CDC26;E2F5
PPAR signaling pathway,0.045527331,0.768877516,12.1389719,OLR1;NR1H3;SLC27A5
Pertussis,0.048620842,0.768877516,11.55399979,NOS2;C1R;SERPING1
Relaxin signaling pathway,0.050695221,0.768877516,8.890937432,COL3A1;NOS2;GNG7;PLCB2
Kaposi sarcoma-associated herpesvirus infection,0.05773761,0.78762604,7.07796807,CD200R1;CASP8;STAT2;GNG7;CD200R1L
Complement and coagulation cascades,0.063764558,0.78762604,9.359234727,VTN;C1R;SERPING1
Human papillomavirus infection,0.067181488,0.78762604,5.458535254,COMP;VTN;CASP8;CCNE1;HDAC1;STAT2;ITGA10
ECM-receptor interaction,0.06924185,0.78762604,8.757261669,COMP;VTN;ITGA10
Th1 and Th2 cell differentiation,0.076863839,0.819142526,8.034940013,CD247;RUNX3;DLL3
Hepatitis C,0.089540311,0.819142526,5.869754198,CXCL10;CASP8;STAT2;NR1H3
Amoebiasis,0.097425031,0.819142526,6.552635664,COL3A1;NOS2;PLCB2
Toll-like receptor signaling pathway,0.101780437,0.819142526,6.301612245,TLR1;CXCL10;CASP8
Influenza A,0.114839476,0.819142526,4.790736119,CXCL10;CASP8;NXF3;STAT2
Pathways in cancer,0.120113997,0.819142526,3.416835099,FGF7;CASP8;NOS2;CCNE1;HDAC1;STAT2;GNG7;PLCB2;DLL3
Legionellosis,0.125225794,0.819142526,6.998168917,CASP8;NLRC4
Notch signaling pathway,0.132443114,0.819142526,6.569832037,HDAC1;DLL3
Platelet activation,0.149207117,0.819142526,4.375002107,APBB1IP;COL3A1;PLCB2
Nitrogen metabolism,0.167908476,0.819142526,10.30214459,CA4
Primary bile acid biosynthesis,0.167908476,0.819142526,10.30214459,SLC27A5
Focal adhesion,0.171264639,0.819142526,3.32609173,COMP;VTN;MYL7;ITGA10
Apelin signaling pathway,0.183167381,0.819142526,3.522393803,NOS2;GNG7;PLCB2
p53 signaling pathway,0.185165077,0.819142526,4.396986007,CASP8;CCNE1
Measles,0.188566278,0.819142526,3.410849674,CASP8;CCNE1;STAT2
Rap1 signaling pathway,0.190455888,0.819142526,2.987947777,APBB1IP;FGF7;PLCB2;EFNA4
Steroid biosynthesis,0.194479604,0.819142526,7.960010232,SC5D
Lipid and atherosclerosis,0.201402024,0.819142526,2.818121811,CASP8;OLR1;PLCB2;TANK
Arginine biosynthesis,0.211722758,0.819142526,6.827585083,NOS2
Terpenoid backbone biosynthesis,0.211722758,0.819142526,6.827585083,IDI2
Retrograde endocannabinoid signaling,0.213337538,0.819142526,2.961103147,GNG7;NDUFB2;PLCB2
Mannose type O-glycan biosynthesis,0.220206058,0.819142526,6.35199755,POMT1
Proximal tubule bicarbonate reclamation,0.220206058,0.819142526,6.35199755,CA4
Peroxisome,0.220418558,0.819142526,3.497468675,NOS2;PEX13
Phagosome,0.224565675,0.819142526,2.785368733,COMP;C1R;OLR1
Non-alcoholic fatty liver disease,0.233061869,0.819142526,2.662100513,CASP8;NDUFB2;NR1H3
Taste transduction,0.236269897,0.819142526,3.177310365,P2RX3;PLCB2
Necroptosis,0.244478489,0.819142526,2.508160204,H2AW;CASP8;STAT2
PD-L1 expression and PD-1 checkpoint pathway in cancer,0.248199719,0.819142526,2.962558657,CD247;BATF
Hepatitis B,0.253099394,0.819142526,2.399928282,CASP8;CCNE1;STAT2
Fatty acid elongation,0.253240138,0.819142526,4.877309133,THEM4
Morphine addiction,0.256164643,0.819142526,2.830054321,GRK4;GNG7
Calcium signaling pathway,0.258585881,0.819142526,2.123910221,FGF7;NOS2;P2RX3;PLCB2
Small cell lung cancer,0.260149106,0.819142526,2.766752632,NOS2;CCNE1
TGF-beta signaling pathway,0.268119617,0.819142526,2.645675697,E2F5;GDF6
IL-17 signaling pathway,0.268119617,0.819142526,2.645675697,CXCL10;CASP8
Shigellosis,0.272783881,0.819142526,1.988784721,MYL7;ELMO2;NLRC4;PLCB2
Protein processing in endoplasmic reticulum,0.279200414,0.819142526,2.108142465,DNAJC1;SSR3;UBXN4
Salmonella infection,0.279933603,0.819142526,1.925012741,MYL7;CASP8;ELMO2;NLRC4
Circadian entrainment,0.280072402,0.819142526,2.476857268,GNG7;PLCB2
AGE-RAGE signaling pathway in diabetic complications,0.292011022,0.819142526,2.32192996,COL3A1;PLCB2
Tuberculosis,0.305542341,0.819142526,1.858694985,TLR1;CASP8;NOS2
C-type lectin receptor signaling pathway,0.307887862,0.819142526,2.134489616,CASP8;STAT2
DNA replication,0.322561892,0.819142526,2.983489971,POLA2
Alcoholism,0.323167732,0.819142526,1.712194676,H2AW;HDAC1;GNG7
Insulin resistance,0.323695056,0.819142526,1.966249873,NR1H3;SLC27A5
Ribosome biogenesis in eukaryotes,0.323695056,0.819142526,1.966249873,NXF3;IMP4
African trypanosomiasis,0.329857472,0.819142526,2.843134691,PLCB2
Neutrophil extracellular trap formation,0.331984955,0.819142526,1.644183173,H2AW;HDAC1;PLCB2
TNF signaling pathway,0.339410142,0.819142526,1.814745492,CXCL10;CASP8
Toxoplasmosis,0.339410142,0.819142526,1.814745492,CASP8;NOS2
Transcriptional misregulation in cancer,0.340799004,0.819142526,1.579391831,HPGD;HDAC1;NFKBIZ
Serotonergic synapse,0.343322082,0.819142526,1.779233009,GNG7;PLCB2
Cholinergic synapse,0.343322082,0.819142526,1.779233009,GNG7;PLCB2
Glutamatergic synapse,0.347226678,0.819142526,1.744605634,GNG7;PLCB2
Homologous recombination,0.358266018,0.819142526,2.367738053,SYCP3
Tryptophan metabolism,0.365178818,0.819142526,2.266865331,ALDH8A1
"Growth hormone synthesis, secretion and action",0.366629454,0.819142526,1.583800173,GHSR;PLCB2
Viral carcinogenesis,0.373019581,0.819142526,1.366503233,CASP8;CCNE1;HDAC1
Diabetic cardiomyopathy,0.373019581,0.819142526,1.366503233,COL3A1;NDUFB2;PLCB2
Thyroid hormone signaling pathway,0.374329411,0.819142526,1.52477114,HDAC1;PLCB2
Proteoglycans in cancer,0.378850793,0.819142526,1.331555521,VTN;LUM;PDCD4
Basal transcription factors,0.385475637,0.819142526,1.998581871,TAF9
Osteoclast differentiation,0.397193813,0.819142526,1.363582043,STAT2;TNFRSF11B
Carbohydrate digestion and absorption,0.398646673,0.819142526,1.844124266,PLCB2
Other types of O-glycan biosynthesis,0.398646673,0.819142526,1.844124266,POMT1
Human immunodeficiency virus 1 infection,0.399164509,0.819142526,1.217268149,CASP8;GNG7;CD247
Oocyte meiosis,0.404730796,0.819142526,1.314651019,CCNE1;CDC26
Amino sugar and nucleotide sugar metabolism,0.405126437,0.819142526,1.773154674,GNPDA1
Dopaminergic synapse,0.415951405,0.819142526,1.245294859,GNG7;PLCB2
Regulation of actin cytoskeleton,0.416432461,0.819142526,1.128384803,FGF7;MYL7;ITGA10
Arginine and proline metabolism,0.417878205,0.819142526,1.642279996,NOS2
Malaria,0.417878205,0.819142526,1.642279996,COMP
Huntington disease,0.418160578,0.819142526,1.066321098,CASP8;HDAC1;NDUFB2;PLCB2
Vascular smooth muscle contraction,0.419668222,0.819142526,1.223193774,PLCB2;ACTG2
Systemic lupus erythematosus,0.427065702,0.819142526,1.180434447,H2AW;C1R
MicroRNAs in cancer,0.427778852,0.819142526,1.024723339,CCNE1;HDAC1;PDCD4;EFNA4
Yersinia infection,0.434413857,0.819142526,1.139512227,ELMO2;NLRC4
Human cytomegalovirus infection,0.436373792,0.819142526,1.034085718,CASP8;GNG7;PLCB2
Endocrine and other factor-regulated calcium reabsorption,0.436497473,0.819142526,1.469996239,PLCB2
Fanconi anemia pathway,0.442571208,0.819142526,1.418146434,FANCI
Coronavirus disease,0.456058804,0.819142526,0.948797344,CXCL10;C1R;STAT2
Ras signaling pathway,0.456058804,0.819142526,0.948797344,FGF7;GNG7;EFNA4
Glutathione metabolism,0.460404201,0.819142526,1.276936606,CHAC2
Breast cancer,0.470372685,0.819142526,0.959240813,FGF7;DLL3
Chemical carcinogenesis,0.475453489,0.819142526,0.871506959,FGF7;EPHX3;DLL3
Gastric cancer,0.477400658,0.819142526,0.927490099,FGF7;CCNE1
Viral myocarditis,0.477669256,0.819142526,1.154308025,CASP8
Long-term depression,0.477669256,0.819142526,1.154308025,PLCB2
Cytosolic DNA-sensing pathway,0.49438438,0.819142526,1.04715925,CXCL10
Lysine degradation,0.49438438,0.819142526,1.04715925,KMT5A
Cushing syndrome,0.498140969,0.819142526,0.839608117,CCNE1;PLCB2
GnRH secretion,0.49983691,0.819142526,1.014440191,PLCB2
Cellular senescence,0.501546604,0.819142526,0.825958373,CCNE1;E2F5
Cortisol synthesis and secretion,0.505230912,0.819142526,0.983083359,PLCB2
Long-term potentiation,0.515845821,0.819142526,0.924167367,PLCB2
Amphetamine addiction,0.526234031,0.819142526,0.869880166,HDAC1
Renin secretion,0.526234031,0.819142526,0.869880166,PLCB2
Melanoma,0.541401799,0.819142526,0.796128986,FGF7
Inositol phosphate metabolism,0.546349528,0.819142526,0.773392814,PLCB2
Amyotrophic lateral sclerosis,0.551997933,0.819142526,0.607822446,NXF3;NOS2;NDUFB2;TANK
Thyroid hormone synthesis,0.556086151,0.819142526,0.730427287,PLCB2
Chronic myeloid leukemia,0.560876174,0.819142526,0.710118905,HDAC1
Gastric acid secretion,0.560876174,0.819142526,0.710118905,PLCB2
Alzheimer disease,0.562799593,0.819142526,0.579795165,CASP8;NOS2;NDUFB2;PLCB2
Arrhythmogenic right ventricular cardiomyopathy,0.565614749,0.819142526,0.690544621,ITGA10
Bacterial invasion of epithelial cells,0.565614749,0.819142526,0.690544621,ELMO2
Leishmaniasis,0.565614749,0.819142526,0.690544621,NOS2
Pathways of neurodegeneration,0.581247689,0.819142526,0.530896647,CASP8;NOS2;NDUFB2;PLCB2;TANK
Axon guidance,0.584722626,0.819142526,0.548794459,EFNB1;EFNA4
RNA transport,0.596577448,0.819142526,0.516678007,NXF3;TRNT1
Insulin secretion,0.606035577,0.819142526,0.542390696,PLCB2
Gap junction,0.614496654,0.819142526,0.51519908,PLCB2
GABAergic synapse,0.618659116,0.819142526,0.502257664,GNG7
Bile secretion,0.62277684,0.819142526,0.489728875,SLC27A5
Hypertrophic cardiomyopathy,0.62277684,0.819142526,0.489728875,ITGA10
Herpes simplex virus 1 infection,0.623145745,0.819142526,0.440675685,CASP8;NXF3;ZNF195;STAT2;ZNF429
Salivary secretion,0.634866349,0.819142526,0.454456161,PLCB2
GnRH signaling pathway,0.634866349,0.819142526,0.454456161,PLCB2
Staphylococcus aureus infection,0.642710974,0.819142526,0.432720543,C1R
Dilated cardiomyopathy,0.646570148,0.819142526,0.422345737,ITGA10
Phosphatidylinositol signaling system,0.650387829,0.819142526,0.412282938,PLCB2
Prostate cancer,0.650387829,0.819142526,0.412282938,CCNE1
Aldosterone synthesis and secretion,0.654164463,0.819142526,0.40252038,PLCB2
mRNA surveillance pathway,0.654164463,0.819142526,0.40252038,NXF3
Inflammatory mediator regulation of TRP channels,0.654164463,0.819142526,0.40252038,PLCB2
Progesterone-mediated oocyte maturation,0.661596337,0.819142526,0.383851607,CDC26
Melanogenesis,0.665252442,0.819142526,0.374924464,PLCB2
Longevity regulating pathway,0.668869228,0.819142526,0.366255646,HDAC1
Pancreatic secretion,0.668869228,0.819142526,0.366255646,PLCB2
Protein digestion and absorption,0.672447117,0.819142526,0.357835828,COL3A1
T cell receptor signaling pathway,0.675986524,0.819142526,0.349656095,CD247
"Parathyroid hormone synthesis, secretion and action",0.682951536,0.819142526,0.333983158,PLCB2
Human T-cell leukemia virus 1 infection,0.684758691,0.819142526,0.320641355,CCNE1;CDC26
Th17 cell differentiation,0.686377952,0.819142526,0.326473996,CD247
Glucagon signaling pathway,0.686377952,0.819142526,0.326473996,PLCB2
Drug metabolism,0.689767508,0.819142526,0.319172969,FMO1
HIF-1 signaling pathway,0.693120599,0.819142526,0.312072921,NOS2
Leukocyte transendothelial migration,0.709352598,0.832917244,0.279357172,MYL7
Sphingolipid signaling pathway,0.724729803,0.845518104,0.250749093,PLCB2
Purine metabolism,0.753096751,0.869174146,0.203488968,AMPD3
Natural killer cell mediated cytotoxicity,0.758410829,0.869174146,0.19537017,CD247
Oxidative phosphorylation,0.763611052,0.869174146,0.187636276,NDUFB2
Autophagy,0.773679595,0.869174146,0.173236783,TANK
Estrogen signaling pathway,0.773679595,0.869174146,0.173236783,PLCB2
Ubiquitin mediated proteolysis,0.780949821,0.869174146,0.163294665,CDC26
Apoptosis,0.785667012,0.869174146,0.157041473,CASP8
Signaling pathways regulating pluripotency of stem cells,0.78798755,0.869174146,0.154021203,NEUROG1
Spinocerebellar ataxia,0.78798755,0.869174146,0.154021203,PLCB2
Phospholipase D signaling pathway,0.799220437,0.875720686,0.139908409,PLCB2
Adrenergic signaling in cardiomyocytes,0.803545904,0.875720686,0.134692495,PLCB2
Oxytocin signaling pathway,0.811920532,0.878913899,0.124927688,PLCB2
MAPK signaling pathway,0.82726501,0.878913899,0.118864919,FGF7;EFNA4
JAK-STAT signaling pathway,0.827618559,0.878913899,0.107764494,STAT2
Hippo signaling pathway,0.829486774,0.878913899,0.105817551,GDF6
Wnt signaling pathway,0.834971357,0.878913899,0.100215836,PLCB2
cGMP-PKG signaling pathway,0.836760245,0.878913899,0.098425092,PLCB2
Tight junction,0.840280321,0.878913899,0.094952854,RAB8B
Pathogenic Escherichia coli infection,0.882317253,0.914238457,0.058473516,CASP8
Neuroactive ligand-receptor interaction,0.884098728,0.914238457,0.066350505,GHSR;P2RX3
cAMP signaling pathway,0.904369538,0.9299167,0.042754228,GHSR
Thermogenesis,0.919713696,0.94038142,0.033105355,NDUFB2
Parkinson disease,0.933338946,0.945886657,0.025395618,NDUFB2
Endocytosis,0.935492298,0.945886657,0.024250164,GRK4
Prion disease,0.948746111,0.953987802,0.017637746,NDUFB2
Olfactory transduction,0.991840563,0.991840563,0.001687139,GNG7
AMPA Glutamate Receptor Complex (GO:0032281),0.003279828,0.451569254,66.31583689,CACNG7;CACNG8;SHISA8
Axon (GO:0030424),0.006026038,0.451569254,14.65716942,SHTN1;MAPK8;RAB3A;PRKAA2;TUBB3;SYT11;MAP6;SRCIN1;ADGRL3
Postsynaptic Density (GO:0014069),0.01113772,0.451569254,13.60136653,INPP4A;ARHGAP32;CACNG7;CACNG8;SYT11;SHISA8;SRCIN1
Cul4A-RING E3 Ubiquitin Ligase Complex (GO:0031464),0.015240554,0.451569254,51.59314839,GLMN;TNFSF13B
Ionotropic Glutamate Receptor Complex (GO:0008328),0.015658771,0.451569254,25.6841106,CACNG7;CACNG8;SHISA8
Asymmetric Synapse (GO:0032279),0.020518318,0.451569254,11.39671851,INPP4A;ARHGAP32;CACNG8;SYT11;SHISA8;SRCIN1
Microtubule Cytoskeleton (GO:0015630),0.022857163,0.451569254,7.837136981,SHTN1;DYNC1H1;GAS2L3;TUBB3;KIF16B;CHAMP1;TBCD;MTUS2;MAP6;NEDD9;SEPTIN8
Secretory Vesicle (GO:0099503),0.023492042,0.451569254,35.57704641,SYTL1;SYTL2
Exocytic Vesicle (GO:0070382),0.023492042,0.451569254,35.57704641,SYTL1;SYTL2
Apical Junction Complex (GO:0043296),0.028137607,0.486780606,10.9515841,PDZD3;MARVELD2;CLDN23;TBCD;PLEKHA7
Voltage-Gated Calcium Channel Complex (GO:0005891),0.043896981,0.57969614,12.5863383,CACNG7;CACNG8;PDE4D
Cul2-RING Ubiquitin Ligase Complex (GO:0031462),0.052062744,0.57969614,17.34449889,FEM1A;GLMN
Pigment Granule (GO:0048770),0.056208694,0.57969614,16.12604396,SYTL1;SYTL2
Polymeric Cytoskeletal Fiber (GO:0099513),0.064790482,0.57969614,5.285879447,DYNC1H1;GAS2L3;TUBB3;KIF16B;TBCD;MAP6;PLS1;PLEC
Lytic Vacuole (GO:0000323),0.068866145,0.57969614,5.374574441,PDE1C;SYT11;LARS1;VPS11;PCSK9;ARSG;RFFL
Calcium Channel Complex (GO:0034704),0.069043407,0.57969614,8.836366106,CACNG7;CACNG8;PDE4D
Dendrite (GO:0030425),0.070549346,0.57969614,5.022370664,MAPK8;RELN;PRKAA2;TUBB3;SYT11;MAP6;CPEB3;SRCIN1
Catenin Complex (GO:0016342),0.073858702,0.57969614,12.34817581,CDH6;CDH22
Alveolar Lamellar Body (GO:0097208),0.077722228,0.57969614,39.26721103,SFTPC
Box C/D RNP Complex (GO:0031428),0.077722228,0.57969614,39.26721103,NOP58
Zonula Adherens (GO:0005915),0.077722228,0.57969614,39.26721103,PLEKHA7
Melanosome (GO:0042470),0.088093108,0.57969614,10.32038552,SYTL1;SYTL2
Multivesicular Body Lumen (GO:0097486),0.092528462,0.57969614,29.26801365,SFTPC
Hemidesmosome (GO:0030056),0.092528462,0.57969614,29.26801365,PLEC
Endocytic Vesicle (GO:0030139),0.096649687,0.57969614,4.565334508,CACNG8;SYT11;SFTPC;ENTPD7;VPS11;RAB11FIP5
Postsynaptic Density Membrane (GO:0098839),0.103059778,0.57969614,8.747403655,CACNG7;CACNG8
Clathrin-Sculpted Gamma-Aminobutyric Acid Transport Vesicle (GO:0061200),0.107097726,0.57969614,22.89049384,RAB3A
Clathrin-Sculpted Gamma-Aminobutyric Acid Transport Vesicle Membrane (GO:0061202),0.107097726,0.57969614,22.89049384,RAB3A
Death-Inducing Signaling Complex (GO:0031264),0.107097726,0.57969614,22.89049384,FAS
Dendritic Spine Membrane (GO:0032591),0.107097726,0.57969614,22.89049384,SHISA8
Cul4-RING E3 Ubiquitin Ligase Complex (GO:0080008),0.108193732,0.57969614,8.300446547,GLMN;TNFSF13B
Neuron Projection (GO:0043005),0.115031137,0.57969614,3.210619572,TENM3;RAB3A;PRKAA2;CHRNA5;SRCIN1;SHTN1;MAPK8;RELN;TUBB3;SYT11;MAP6;CPEB3;ADGRL3
Inhibitory Synapse (GO:0060077),0.121433803,0.57969614,18.51614701,SYT11
Junctional Sarcoplasmic Reticulum Membrane (GO:0014701),0.121433803,0.57969614,18.51614701,JPH2
Late Endosome Lumen (GO:0031906),0.121433803,0.57969614,18.51614701,SFTPC
Cytoplasmic Stress Granule (GO:0010494),0.123102593,0.57969614,5.307497689,PRKAA2;NANOS3;PABPC1L
Postsynaptic Specialization Membrane (GO:0099634),0.123981255,0.57969614,7.141625871,CACNG7;CACNG8
Glutamatergic Synapse (GO:0098978),0.130254078,0.592998829,5.026190132,IL1RAPL2;SRCIN1;ADGRL3
Apical Dendrite (GO:0097440),0.135540412,0.601243365,15.35633091,CPEB3
Bicellular Tight Junction (GO:0005923),0.14124689,0.610892799,4.640055324,MARVELD2;CLDN23;TBCD
P-body (GO:0000932),0.148742347,0.61493728,4.404088717,EIF4ENIF1;NLRP6;NANOS3
Serine-Type Endopeptidase Complex (GO:1905370),0.149421214,0.61493728,12.9834705,COLEC10
Early Phagosome (GO:0032009),0.163079813,0.61493728,11.14688666,SYT11
Serine-Type Peptidase Complex (GO:1905286),0.176519755,0.61493728,9.690526878,COLEC10
Microtubule (GO:0005874),0.177386421,0.61493728,2.964315518,DYNC1H1;TUBB3;KIF16B;TBCD;MAP6
Tight Junction (GO:0070160),0.187963225,0.61493728,3.432200079,MARVELD2;CLDN23;TBCD
Lamellar Body (GO:0042599),0.189744529,0.61493728,8.51251625,SFTPC
Microvillus Membrane (GO:0031528),0.189744529,0.61493728,8.51251625,SYTL1
ISWI-type Complex (GO:0031010),0.189744529,0.61493728,8.51251625,CHRAC1
Acetylcholine-Gated Channel Complex (GO:0005892),0.189744529,0.61493728,8.51251625,CHRNA5
Septin Cytoskeleton (GO:0032156),0.189744529,0.61493728,8.51251625,SEPTIN8
Septin Ring (GO:0005940),0.189744529,0.61493728,8.51251625,SEPTIN8
Multivesicular Body (GO:0005771),0.191422362,0.61493728,4.239211303,COLEC10;SFTPC
Acrosomal Membrane (GO:0002080),0.202757569,0.61493728,7.543727527,EQTN
