Term,P-value,Adjusted P-value,Combined Score,Genes
Positive Regulation Of Protein Ubiquitination (GO:0031398),0.961820701,0.993576493,0.011821337,UBE3A
Purine Ribonucleotide Metabolic Process (GO:0009150),0.961820701,0.993576493,0.011821337,CTNS
Defense Response To Gram-positive Bacterium (GO:0050830),0.963279466,0.993576493,0.01122527,MR1
Epidermis Development (GO:0008544),0.963279466,0.993576493,0.01122527,YBX1
Transport Across Blood-Brain Barrier (GO:0150104),0.963279466,0.993576493,0.01122527,SLC27A4
Positive Regulation Of Endothelial Cell Migration (GO:0010595),0.963279466,0.993576493,0.01122527,HSPB1
Extracellular Matrix Organization (GO:0030198),0.965812487,0.995760161,0.015172765,TGFB2;ELN;FLOT1
Regulation Of Endothelial Cell Migration (GO:0010594),0.967330145,0.996239032,0.009621021,GLUL
Negative Regulation Of Neuron Death (GO:1901215),0.967330145,0.996239032,0.009621021,HTRA2
Cellular Response To Chemical Stress (GO:0062197),0.96857864,0.996239032,0.009141854,HTRA2
Sensory Perception Of Mechanical Stimulus (GO:0050954),0.96857864,0.996239032,0.009141854,EML2
Positive Regulation Of Peptidyl-Serine Phosphorylation (GO:0033138),0.96857864,0.996239032,0.009141854,TNKS1BP1
Potassium Ion Transmembrane Transport (GO:0071805),0.968814101,0.996239032,0.011814046,KCNK10;KCNS1
Positive Regulation Of Macromolecule Metabolic Process (GO:0010604),0.969214214,0.996239032,0.01762133,UXT;YAP1;P2RX7;MAP2K2;PLCG2;PRKAG1;SCRIB;EZR
Nervous System Development (GO:0007399),0.969606076,0.996239032,0.018281797,PCDHB2;OPHN1;DLG4;RITA1;DPF2;ZNF76;CXCR4;FUZ;BTBD6;SH3GL1
Steroid Metabolic Process (GO:0008202),0.97204539,0.997450031,0.007849899,FDXR
Positive Regulation Of Neuron Projection Development (GO:0010976),0.97204539,0.997450031,0.007849899,TWF2
Regulation Of Peptidyl-Serine Phosphorylation (GO:0033135),0.97311389,0.997450031,0.007463319,TNKS1BP1
Negative Regulation Of Gene Expression (GO:0010629),0.973751026,0.997450031,0.014193774,YAP1;TGFB2;TIPARP;SIRT6;YBX1;DCP2;LGR4
Muscle Contraction (GO:0006936),0.974141596,0.997450031,0.007096754,EMD
Regulation Of Apoptotic Process (GO:0042981),0.974789952,0.997450031,0.016704137,DFFA;XBP1;APIP;CIDEB;HTRA2;HSPB1;SCRIB;FOXL2;PTMS;PIDD1;GRK5;IRF3;CAT;MYO18A;EMILIN2;DMAP1;IER3;SLC27A4
Ras Protein Signal Transduction (GO:0007265),0.97524382,0.997450031,0.00888343,RASGRF2;CDK2
Regulation Of Cell Adhesion (GO:0030155),0.97524382,0.997450031,0.00888343,TMEM102;CXCR4
Regulation Of Macroautophagy (GO:0016241),0.976080793,0.997450031,0.006419316,PAFAH1B2
Regulation Of Protein Metabolic Process (GO:0051246),0.976080793,0.997450031,0.006419316,ELP1
Cellular Response To Transforming Growth Factor Beta Stimulus (GO:0071560),0.976080793,0.997450031,0.006419316,TGFB2
Neuron Projection Morphogenesis (GO:0048812),0.976832067,0.997450031,0.008190545,DLG4;TAOK2
Regulation Of Defense Response (GO:0031347),0.976995218,0.997450031,0.006106428,FBXL2
Regulation Of Protein Localization (GO:0032880),0.976995218,0.997450031,0.006106428,SUMO3
Dephosphorylation (GO:0016311),0.977588774,0.997450031,0.007864939,PPM1J;DUSP18
Negative Regulation Of Apoptotic Process (GO:0043066),0.977597872,0.997450031,0.013241231,YAP1;PIDD1;DFFA;XBP1;GRK5;CAT;APIP;MYO18A;HSPB1;IER3;PTMS
Negative Regulation Of Macromolecule Biosynthetic Process (GO:0010558),0.977874725,0.997450031,0.005809516,YBX1
Cellular Response To Cytokine Stimulus (GO:0071345),0.97840216,0.997450031,0.010880567,XBP1;CXCR4;HTRA2;CACTIN;MYLK3;SLC26A6
Skeletal System Development (GO:0001501),0.979031075,0.997450031,0.007252573,TGFB2;SULF1
Antimicrobial Humoral Response (GO:0019730),0.979534262,0.997450031,0.005260209,PLA2G6
Protein Complex Oligomerization (GO:0051259),0.979534262,0.997450031,0.005260209,EHD1
Calcium Ion Homeostasis (GO:0055074),0.981069459,0.997721895,0.004765057,HTR2C
Positive Regulation Of Cellular Process (GO:0048522),0.982050678,0.997721895,0.010920511,YAP1;XBP1;TGFB2;SRF;CLEC11A;DHPS;CIDEB;VEGFC;AXIN2;MTLN;TMEM102;GRK5;CDK2;TRIM32
Epithelium Development (GO:0060429),0.982254377,0.997721895,0.005924555,PIH1D1;FUZ
Positive Regulation Of Inflammatory Response (GO:0050729),0.982489621,0.997721895,0.004318434,PLCG2
Positive Regulation Of Response To External Stimulus (GO:0032103),0.982838677,0.997721895,0.005690048,RNF31;EMILIN2
Organic Substance Transport (GO:0071702),0.98377379,0.997721895,0.00622646,ARRDC2;PCTP;SCAMP3
Positive Regulation Of T Cell Activation (GO:0050870),0.984422829,0.997721895,0.003728695,XBP1
Transmembrane Receptor Protein Tyrosine Kinase Signaling Pathway (GO:0007169),0.984782576,0.997721895,0.00689206,UXT;EFS;INSRR;VEGFC;SULF1
Negative Regulation Of Cellular Process (GO:0048523),0.985321667,0.997721895,0.008444822,KLF10;CDKN2B;TGFB2;TP53I13;THAP5;ATG101;HTRA2;FUZ;TAF6;AXIN2;CHMP7;MEN1
Cell-Matrix Adhesion (GO:0007160),0.985591675,0.997721895,0.003382685,TAOK2
Regulation Of Cell Migration (GO:0030334),0.98570005,0.997721895,0.007630891,XBP1;TBCCD1;FAM89B;NUMB;EMILIN2;CXCR4;FUZ;SULF1;TRIM32
Adenylate Cyclase-Activating G Protein-Coupled Receptor Signaling Pathway (GO:0007189),0.98614282,0.997721895,0.003222377,ADCY8
Sensory Perception Of Chemical Stimulus (GO:0007606),0.98614282,0.997721895,0.003222377,MKKS
Protein Modification By Small Protein Conjugation (GO:0032446),0.986430657,0.997721895,0.00670855,SPSB2;TRAF7;RNF34;SUMO3;FBXL2;TRIM32;RNF220
Mitotic Sister Chromatid Segregation (GO:0000070),0.986672906,0.997721895,0.003069952,CHMP7
Negative Regulation Of Transmembrane Receptor Protein Serine/Threonine Kinase Signaling Pathway (GO:0090101),0.986672906,0.997721895,0.003069952,FAM89B
Adenylate Cyclase-Modulating G Protein-Coupled Receptor Signaling Pathway (GO:0007188),0.986886151,0.997721895,0.004121817,GRK5;ADCY8
Regulation Of Protein Ubiquitination (GO:0031396),0.987673083,0.997735988,0.00278715,UBE3A
Regulation Of MAP Kinase Activity (GO:0043405),0.98814469,0.997735988,0.002656025,DUSP19
Peptidyl-Serine Modification (GO:0018209),0.988150388,0.997735988,0.003653415,CDK2;IKBKE
Regulation Of GTPase Activity (GO:0043087),0.98909764,0.998147009,0.003912564,RASGRF2;ARL2;NDEL1
Protein Maturation (GO:0051604),0.989454093,0.998147009,0.002299686,TSPAN33
Cellular Response To Tumor Necrosis Factor (GO:0071356),0.990245737,0.998147009,0.002089952,CACTIN
Cell-Cell Adhesion Via Plasma-Membrane Adhesion Molecules (GO:0098742),0.990332478,0.998147009,0.002871377,TGFB2;PCDHB2
Regulation Of Neuron Projection Development (GO:0010975),0.990968581,0.998147009,0.002650127,TWF2;NDEL1
Positive Regulation Of Hydrolase Activity (GO:0051345),0.991563733,0.998147009,0.002446045,RASGRF2;NDEL1
Negative Regulation Of Growth (GO:0045926),0.991974741,0.998147009,0.001647729,TGFB2
Negative Regulation Of Cell Growth (GO:0030308),0.992281906,0.998147009,0.001571558,TGFB2
Positive Regulation Of ERK1 And ERK2 Cascade (GO:0070374),0.992385234,0.998147009,0.002169196,HTR2C;MTURN
Transmembrane Receptor Protein Serine/Threonine Kinase Signaling Pathway (GO:0007178),0.993650263,0.998147009,0.00124164,TGFB2
Synapse Organization (GO:0050808),0.993893348,0.998147009,0.001184714,PCDHB2
Inflammatory Response (GO:0006954),0.994511601,0.998147009,0.001776753,CXCR4;ADCY8;MEN1
Regulation Of DNA-templated Transcription (GO:0006355),0.994651628,0.998147009,0.003808973,EHMT1;YBX1;MECOM;SIX5;DPF2;ZNF205;ZNF524;TEAD2;MEN1;KLF10;MAP2K2;ZNF282;ZBTB38;FOXL2;ZFP90;MED22;LBHD1;IRF3;SUB1;RFX5;MED20;IRF7;SPIN2B;YAP1;INO80B;INO80E;ZBTB48;GPS2;TULP3;XPC;PBXIP1;ZNF2;ZBTB3;RXRB;BAHD1;HSF1;DVL2;OTX2;DMAP1;MSC;ZNF341;XBP1;PCGF5;TAF10;IRF2BP1;ZNF76;RFXANK;HNRNPL;KLF5;NMNAT1;CARM1;GTF2IRD1;TAF6;BMAL1
Regulation Of Inflammatory Response (GO:0050727),0.995163387,0.998147009,0.001538497,GPS2;FBXL2;TRIM65
Positive Regulation Of Cell Population Proliferation (GO:0008284),0.995383052,0.998147009,0.002192575,YAP1;XBP1;TGFB2;GRK5;CLEC11A;CDK2;DHPS;VEGFC;SIRT6
Intracellular Calcium Ion Homeostasis (GO:0006874),0.995531484,0.998147009,8.16E-04,HTR2C
Regulation Of Transcription By RNA Polymerase II (GO:0006357),0.995645388,0.998147009,0.003095668,EHMT2;EHMT1;MED19;YBX1;AATF;PTMS;UXT;MECOM;SIX5;DPF2;ZNF205;ZNF524;IER2;ZNF124;TEAD2;MEN1;KLF10;ZBTB38;SIRT6;FOXL2;ZFP90;THAP5;PRPF6;IRF3;SUB1;RFX5;MED20;IRF7;ZNF555;EZR;YAP1;GTF2A2;LIN37;SRF;ZBTB48;GPS2;ZBTB3;RXRB;DNAJB1;HSF1;DVL2;OTX2;DMAP1;MSC;XBP1;PCGF5;TAF10;IRF2BP1;RITA1;ZNF76;ZBTB12;RFXANK;ELL3;KLF5;GTF2IRD1;TAF6;BMAL1
Regulation Of Cell Population Proliferation (GO:0042127),0.997726009,0.999663903,0.001205311,YAP1;KLF10;CDKN2B;XBP1;TGFB2;ELN;CLEC11A;DHPS;VEGFC;FUZ;AXIN2;GRK5;ATG101;CDK2;EMILIN2;MEN1
Monoatomic Cation Transmembrane Transport (GO:0098655),0.99870805,0.999663903,3.49E-04,P2RX7;KCNK10;KCNS1
Metal Ion Transport (GO:0030001),0.998719265,0.999663903,1.89E-04,KCNS1
Inorganic Cation Transmembrane Transport (GO:0098662),0.998828762,0.999663903,3.13E-04,P2RX7;KCNK10;KCNS1
Cytokine-Mediated Signaling Pathway (GO:0019221),0.999501436,0.99987031,9.78E-05,YAP1;ADIPOR1
Sensory Perception Of Smell (GO:0007608),0.99987031,0.99987031,1.42E-05,MKKS
Damaged DNA Binding (GO:0003684),0.001444131,0.642638232,30.68040841,MPG;NTHL1;PNKP;RPA2;XRCC1;XPC;SIRT6
Histone H3K9 Methyltransferase Activity (GO:0046974),0.003880624,0.812984051,70.43336999,MECOM;EHMT2;EHMT1
RNA Binding (GO:0003723),0.009512541,0.812984051,6.398326143,EIF4A2;NVL;MRPS12;CCDC124;C1ORF35;C1ORF131;HSPB1;YBX1;KRI1;PWP2;AATF;SPOUT1;SMG5;MRPL41;PSMD4;FASTK;ZNF768;MYO18A;MRPL9;RBM34;NELFE;KHNYN;MRPS24;DARS2;SIRT6;TRNAU1AP;CRNKL1;SRP9;RPP25L;PRPF6;NOA1;SUB1;FLYWCH2;KCTD12;CACTIN;EZR;DCP2;SRF;ZCCHC9;DDX23;ISG20L2;TWF2;IBA57;MRPL14;C6ORF52;GTF2E2;RCC1L;SCAF8;PUF60;RBM12;RBM10;SF3A3;ELP1;KNOP1;RPL23A;HARS2;SNUPN;TARBP2;MRPL22;HNRNPL;RPS25;TBL3;NUDT7;ZNFX1;EIF3G;EIF3E;GRSF1;LSM14B;EIF3D;TRIM32;FAM50A
"alpha-N-acetylgalactosaminide Alpha-2,6-Sialyltransferase Activity (GO:0001665)",0.013392878,0.812984051,72.87262797,ST6GALNAC4;ST6GALNAC5
Lysine N-methyltransferase Activity (GO:0016278),0.013914659,0.812984051,20.67140841,CSKMT;EHMT2;EHMT1;ATPSCKMT
Polyubiquitin Modification-Dependent Protein Binding (GO:0031593),0.014947554,0.812984051,13.63978475,RNF31;BAG6;PSMD4;WDR81;IKBKE;RAD23B
1-Alkyl-2-Acetylglycerophosphocholine Esterase Activity (GO:0003847),0.019585951,0.812984051,49.83541085,PLA2G6;PAFAH1B2
NAD-dependent Protein Deacetylase Activity (GO:0034979),0.019585951,0.812984051,49.83541085,SIRT4;SIRT6
Acid Phosphatase Activity (GO:0003993),0.019585951,0.812984051,49.83541085,ACP2;POLG
Aryl Hydrocarbon Receptor Binding (GO:0017162),0.019585951,0.812984051,49.83541085,TAF6;BMAL1
Regulatory RNA Binding (GO:0061980),0.020923658,0.812984051,13.27251004,FAM172A;YBX1;SPOUT1;RBM10;TARBP2
Phosphatidylcholine Transporter Activity (GO:0008525),0.025051364,0.812984051,20.03748101,ABCA7;ATP10A;PCTP
Preribosome Binding (GO:1990275),0.026735528,0.812984051,36.71197356,SPATA5L1;NVL
5'-3' RNA Polymerase Activity (GO:0034062),0.029230887,0.812984051,17.91803276,MED20;POLR2I;POLR2J
Histone Deacetylase Activity (GO:0004407),0.029230887,0.812984051,17.91803276,HDAC11;SIRT4;SIRT6
"Hydrolase Activity, Hydrolyzing N-glycosyl Compounds (GO:0016799)",0.029230887,0.812984051,17.91803276,MPG;NTHL1;ADPRS
DNA-directed 5'-3' RNA Polymerase Activity (GO:0003899),0.039052708,0.862308334,10.97169044,POLR2C;MED20;POLR2I;POLR2J
DNA N-glycosylase Activity (GO:0019104),0.043582756,0.862308334,22.68234825,MPG;NTHL1
G-rich Strand Telomeric DNA Binding (GO:0098505),0.043582756,0.862308334,22.68234825,NABP2;RPA2
siRNA Binding (GO:0035197),0.043582756,0.862308334,22.68234825,FAM172A;TARBP2
Histone H3 Methyltransferase Activity (GO:0140938),0.046768281,0.862308334,9.713077776,MECOM;EHMT2;CARM1;EHMT1
Protein Kinase C Binding (GO:0005080),0.046768281,0.862308334,9.713077776,GRK5;PRKCSH;TWF2;HSPB1
MAP-kinase Scaffold Activity (GO:0005078),0.053131464,0.862308334,18.59114476,MAP2K2;DUSP19
RNA Polymerase II Activity (GO:0001055),0.053131464,0.862308334,18.59114476,POLR2C;POLR2J
Oxidoreduction-Driven Active Transmembrane Transporter Activity (GO:0015453),0.053882809,0.862308334,7.565720709,CYB5A;NDUFB10;UQCRB;CYBRD1;NDUFC1
Protein-Lysine N-methyltransferase Activity (GO:0016279),0.053882809,0.862308334,7.565720709,MECOM;CSKMT;EHMT2;EHMT1;ATPSCKMT
K63-linked Polyubiquitin Modification-Dependent Protein Binding (GO:0070530),0.055197381,0.862308334,11.01735429,RNF31;WDR81;IKBKE
ATPase Binding (GO:0051117),0.059141814,0.862308334,6.430551647,DNAJB1;PIH1D1;CLPP;EZR;TOR1AIP1;BBC3
Cadherin Binding (GO:0045296),0.063056356,0.862308334,4.212562491,VASP;TWF2;SCRIB;RPL23A;CORO1B;EHD1;DNAJB1;PUF60;EEF1D;PACSIN2;NUMB;TNKS1BP1;EIF3E;EZR;EMD;TBC1D10A;PAK4;SH3GL1
Single-Stranded Telomeric DNA Binding (GO:0043047),0.063338304,0.862308334,15.53525585,NABP2;RPA2
Endonuclease Activity (GO:0004519),0.069162835,0.862308334,6.395552705,INTS11;MUS81;KHNYN;NTHL1;PNKP
Translation Initiation Factor Activity (GO:0003743),0.069462894,0.862308334,7.313508556,EIF4A2;EIF3G;EIF3E;EIF3D
NAD+ ADP-ribosyltransferase Activity (GO:0003950),0.074598284,0.862308334,8.582845393,TIPARP;SIRT4;SIRT6
Ubiquitin Ligase-Substrate Adaptor Activity (GO:1990756),0.085340909,0.862308334,6.241834186,SPSB2;FZR1;DAW1;FBXL2
Proton Transmembrane Transporter Activity (GO:0015078),0.090993528,0.862308334,5.930595152,CYB5A;UQCRB;MFSD3;CTNS
miRNA Binding (GO:0035198),0.096567262,0.862308334,6.836414451,YBX1;SPOUT1;RBM10
Manganese Ion Binding (GO:0030145),0.108979336,0.862308334,5.109592793,HMGCL;IMPA1;MGAT2;B4GALT7
Protein Kinase Activator Activity (GO:0030295),0.118575432,0.862308334,3.958649934,UXT;MOB1A;MAP2K2;TAOK2;DUSP19;GPRC5C
tRNA Binding (GO:0000049),0.128416904,0.862308334,4.428574885,ELP1;DARS2;TRNAU1AP;C6ORF52
Telomeric DNA Binding (GO:0042162),0.1293422,0.862308334,5.183119552,ZBTB48;TINF2;SMG5
RNA Polymerase Binding (GO:0070063),0.135090412,0.862308334,6.760266091,SCAF8;TAF10
Protein Phosphatase Binding (GO:0019903),0.148874269,0.862308334,3.132250675,DLG4;RPA2;AP3B1;FBXL2;AMBRA1;IKBKE;SMG5
RNA Cap Binding (GO:0000339),0.161801499,0.862308334,5.426747684,EIF3D;SNUPN
aminoacyl-tRNA Ligase Activity (GO:0004812),0.165406946,0.862308334,4.022557377,DARS2;TARS2;HARS2
Methyltransferase Activity (GO:0008168),0.165406946,0.862308334,4.022557377,PRMT7;CARNMT1;EHMT1
Sialyltransferase Activity (GO:0008373),0.175488506,0.862308334,4.896506081,ST6GALNAC4;ST6GALNAC5
Solute:Proton Symporter Activity (GO:0015295),0.175488506,0.862308334,4.896506081,MFSD3;SLC25A22
3'-5' RNA Helicase Activity (GO:0034458),0.176328369,0.862308334,10.9804471,SKIC2
ADP-D-ribose Modification-Dependent Protein Binding (GO:0160002),0.176328369,0.862308334,10.9804471,XRCC1
Uridylyltransferase Activity (GO:0070569),0.176328369,0.862308334,10.9804471,UAP1
Amino Acid:Proton Symporter Activity (GO:0005280),0.176328369,0.862308334,10.9804471,SLC25A22
cAMP-dependent Protein Kinase Activity (GO:0004691),0.176328369,0.862308334,10.9804471,PRKAG1
Carnitine O-acyltransferase Activity (GO:0016406),0.176328369,0.862308334,10.9804471,CPT1C
Ceramide 1-Phosphate Binding (GO:1902387),0.176328369,0.862308334,10.9804471,CPTP
Ceramide 1-Phosphate Transfer Activity (GO:1902388),0.176328369,0.862308334,10.9804471,CPTP
deNEDDylase Activity (GO:0019784),0.176328369,0.862308334,10.9804471,USP21
Dihydropyrimidinase Activity (GO:0004157),0.176328369,0.862308334,10.9804471,DPYSL2
glucuronosyl-N-acetylgalactosaminyl-proteoglycan 4-beta-N-acetylgalactosaminyltransferase Activity (GO:0047238),0.176328369,0.862308334,10.9804471,CSGALNACT1
Guanylyltransferase Activity (GO:0070568),0.176328369,0.862308334,10.9804471,GMPPB
"Intramolecular Oxidoreductase Activity, Interconverting Aldoses And Ketoses (GO:0016861)",0.176328369,0.862308334,10.9804471,MPI
Nuclease Activity (GO:0004518),0.178674785,0.862308334,3.233052128,MUS81;NTHL1;PNKP;ISG20L2
Pentosyltransferase Activity (GO:0016763),0.184434096,0.862308334,3.568817348,TIPARP;SIRT4;SIRT6
Ubiquitin Binding (GO:0043130),0.188626957,0.862308334,2.818804681,RNF31;HSPB1;CXCR4;RAD23B;TRIM32
Telomerase RNA Binding (GO:0070034),0.189348576,0.862308334,4.435928676,SMG5;DCP2
Sugar-Phosphatase Activity (GO:0050308),0.207676869,0.862308334,7.955647676,PFKFB3
5'-(N(7)-methylguanosine 5'-triphospho)-[mRNA] Hydrolase Activity (GO:0140933),0.207676869,0.862308334,7.955647676,NUDT7
Ubiquitin Ligase Activator Activity (GO:1990757),0.207676869,0.862308334,7.955647676,FZR1
K48-linked Polyubiquitin Modification-Dependent Protein Binding (GO:0036435),0.207676869,0.862308334,7.955647676,RNF31
RNA Polymerase II C-terminal Domain Binding (GO:0099122),0.207676869,0.862308334,7.955647676,SCAF8
Aspartic-Type Endopeptidase Inhibitor Activity (GO:0019828),0.207676869,0.862308334,7.955647676,PRNP
Carbohydrate:Proton Symporter Activity (GO:0005351),0.207676869,0.862308334,7.955647676,SLC45A1
Ceramide Transfer Activity (GO:0120017),0.207676869,0.862308334,7.955647676,CPTP
Dopamine Receptor Binding (GO:0050780),0.207676869,0.862308334,7.955647676,DLG4
Extracellularly ATP-gated Monoatomic Cation Channel Activity (GO:0004931),0.207676869,0.862308334,7.955647676,P2RX7
Flap Endonuclease Activity (GO:0048256),0.207676869,0.862308334,7.955647676,MUS81
mRNA 5'-Phosphatase Activity (GO:0140818),0.207676869,0.862308334,7.955647676,NUDT7
"Mannosyl-Oligosaccharide 1,2-Alpha-Mannosidase Activity (GO:0004571)",0.207676869,0.862308334,7.955647676,EDEM2
Mannosyl-Oligosaccharide Mannosidase Activity (GO:0015924),0.207676869,0.862308334,7.955647676,EDEM2
Mitogen-Activated Protein Kinase Kinase Binding (GO:0031434),0.207676869,0.862308334,7.955647676,TAOK2
Nucleotide Receptor Activity (GO:0016502),0.207676869,0.862308334,7.955647676,P2RX7
Phosphatidylinositol 3-Kinase Regulatory Subunit Binding (GO:0036312),0.207676869,0.862308334,7.955647676,FBXL2
Phosphofructokinase Activity (GO:0008443),0.207676869,0.862308334,7.955647676,PFKFB3
Primary miRNA Binding (GO:0070878),0.207676869,0.862308334,7.955647676,SRF
Protein Tyrosine Kinase Inhibitor Activity (GO:0030292),0.207676869,0.862308334,7.955647676,IBTK
Serine-Type Exopeptidase Activity (GO:0070008),0.207676869,0.862308334,7.955647676,CPVL
Signal Recognition Particle Binding (GO:0005047),0.207676869,0.862308334,7.955647676,SRP9
Phosphatase Activity (GO:0016791),0.208718138,0.862308334,2.545523899,PNKP;PRUNE1;ACP2;DUSP18;POLG
PDZ Domain Binding (GO:0030165),0.209925091,0.862308334,2.727793716,MAP2K2;DLG4;TBC1D10A;SLC26A6
Transcription Corepressor Binding (GO:0001222),0.213955244,0.862308334,3.004483235,FAM89B;EHMT2;EHMT1
Acetylation-Dependent Protein Binding (GO:0140033),0.21745844,0.862308334,3.67925415,CARM1;DPF2
Lysine-Acetylated Histone Binding (GO:0070577),0.21745844,0.862308334,3.67925415,CARM1;DPF2
Mannosyltransferase Activity (GO:0000030),0.21745844,0.862308334,3.67925415,DPY19L1;ALG12
Protein Tyrosine/Serine/Threonine Phosphatase Activity (GO:0008138),0.21745844,0.862308334,3.67925415,DUSP19;DUSP18
Active Monoatomic Ion Transmembrane Transporter Activity (GO:0022853),0.231649004,0.862308334,3.36632852,CYB5A;UQCRB
Glucose Transmembrane Transporter Activity (GO:0005355),0.231649004,0.862308334,3.36632852,SLC45A1;SLC2A6
Kinase Activator Activity (GO:0019209),0.234158599,0.862308334,2.690407066,MOB1A;DUSP19;GPRC5C
ATP-gated Ion Channel Activity (GO:0035381),0.237833769,0.862308334,6.057481004,P2RX7
C-C Chemokine Binding (GO:0019957),0.237833769,0.862308334,6.057481004,CXCR4
G Protein-Coupled Glutamate Receptor Binding (GO:0035256),0.237833769,0.862308334,6.057481004,PRNP
O-acetyltransferase Activity (GO:0016413),0.237833769,0.862308334,6.057481004,GNPAT
Bubble DNA Binding (GO:0000405),0.237833769,0.862308334,6.057481004,XPC
Calcium-Independent Phospholipase A2 Activity (GO:0047499),0.237833769,0.862308334,6.057481004,PLA2G6
Crossover Junction DNA Endonuclease Activity (GO:0008821),0.237833769,0.862308334,6.057481004,MUS81
Cyclic Nucleotide-Dependent Protein Kinase Activity (GO:0004690),0.237833769,0.862308334,6.057481004,PRKAG1
Dehydroascorbic Acid Transmembrane Transporter Activity (GO:0033300),0.237833769,0.862308334,6.057481004,SLC2A6
Fructose Transmembrane Transporter Activity (GO:0005353),0.237833769,0.862308334,6.057481004,SLC2A6
Glucosidase Activity (GO:0015926),0.237833769,0.862308334,6.057481004,MOGS
"Hydroxymethyl-, Formyl- And Related Transferase Activity (GO:0016742)",0.237833769,0.862308334,6.057481004,GART
Natural Killer Cell Lectin-Like Receptor Binding (GO:0046703),0.237833769,0.862308334,6.057481004,MICB
Oxidized DNA Binding (GO:0032356),0.237833769,0.862308334,6.057481004,XRCC1
Peptidyl-Proline 4-Dioxygenase Activity (GO:0031545),0.237833769,0.862308334,6.057481004,P4HA2
Procollagen-Proline Dioxygenase Activity (GO:0019798),0.237833769,0.862308334,6.057481004,P4HA2
Tubulin Binding (GO:0015631),0.246634436,0.862308334,1.735767093,PRNP;PRUNE1;RITA1;WASH2P;EML2;KIF27;UXT;AGBL5;HOOK2;EZR;GAS2L1;EMD;NDEL1;ENKD1;SPACA9
Phosphatase Binding (GO:0019902),0.254196801,0.862308334,1.96467174,DLG4;RPA2;AP3B1;FBXL2;IKBKE;SFI1
NAD Binding (GO:0051287),0.260168566,0.862308334,2.840532119,SIRT6;CRYZ
Type II Transforming Growth Factor Beta Receptor Binding (GO:0005114),0.266844307,0.862308334,4.775789694,TGFB2
L-aspartate Transmembrane Transporter Activity (GO:0015183),0.266844307,0.862308334,4.775789694,SLC25A22
"Carbon-Nitrogen Ligase Activity, With Glutamine As amido-N-donor (GO:0016884)",0.266844307,0.862308334,4.775789694,GATB
Chloride Channel Inhibitor Activity (GO:0019869),0.266844307,0.862308334,4.775789694,VTI1B
Cuprous Ion Binding (GO:1903136),0.266844307,0.862308334,4.775789694,PRNP
Double-Stranded Telomeric DNA Binding (GO:0003691),0.266844307,0.862308334,4.775789694,ZBTB48
Histone Reader Activity (GO:0140566),0.266844307,0.862308334,4.775789694,PIH1D1
palmitoyl-CoA Hydrolase Activity (GO:0016290),0.266844307,0.862308334,4.775789694,PLA2G6
Phosphoserine Residue Binding (GO:0050815),0.266844307,0.862308334,4.775789694,SCAF8
pre-mRNA Intronic Binding (GO:0097157),0.266844307,0.862308334,4.775789694,HNRNPL
pre-miRNA Binding (GO:0070883),0.266844307,0.862308334,4.775789694,TARBP2
ADP Binding (GO:0043531),0.274450065,0.862308334,2.618543559,PRKAG1;MYO18A
Nuclear Thyroid Hormone Receptor Binding (GO:0046966),0.274450065,0.862308334,2.618543559,MED22;GAS2L1
Pyrophosphatase Activity (GO:0016462),0.285881387,0.862308334,2.067774849,NUDT22;NUDT7;PRUNE1
Dicarboxylic Acid Transmembrane Transporter Activity (GO:0005310),0.288717263,0.862308334,2.419018145,SLC25A22;SLC26A6
Store-Operated Calcium Channel Activity (GO:0015279),0.294752003,0.862308334,3.863979007,ORAI3
"DNA Endonuclease Activity, Producing 3'-Phosphomonoesters (GO:0016889)",0.294752003,0.862308334,3.863979007,MUS81
RNA Polymerase I Transcription Regulatory Region Sequence-Specific DNA Binding (GO:0001163),0.294752003,0.862308334,3.863979007,PIH1D1
RNA Polymerase II General Transcription Initiation Factor Binding (GO:0001091),0.294752003,0.862308334,3.863979007,GTF2A2
Tat Protein Binding (GO:0030957),0.294752003,0.862308334,3.863979007,TRIM32
U3 snoRNA Binding (GO:0034511),0.294752003,0.862308334,3.863979007,TBL3
Amino Acid:Monoatomic Cation Symporter Activity (GO:0005416),0.294752003,0.862308334,3.863979007,SLC25A22
Cyclin-Dependent Protein Serine/Threonine Kinase Inhibitor Activity (GO:0004861),0.294752003,0.862308334,3.863979007,CDKN2B
Estradiol 17-Beta-Dehydrogenase [NAD(P)] Activity (GO:0004303),0.294752003,0.862308334,3.863979007,HSD17B7
Eukaryotic Initiation Factor 4E Binding (GO:0008190),0.294752003,0.862308334,3.863979007,OTX2
Glutathione Binding (GO:0043295),0.294752003,0.862308334,3.863979007,GSTM3
Mitogen-Activated Protein Kinase Kinase Kinase Binding (GO:0031435),0.294752003,0.862308334,3.863979007,DUSP19
Oxalate Transmembrane Transporter Activity (GO:0019531),0.294752003,0.862308334,3.863979007,SLC26A6
"Oxidoreductase Activity, Acting On NAD(P)H, Heme Protein As Acceptor (GO:0016653)",0.294752003,0.862308334,3.863979007,CYB5R1
S-adenosylmethionine-dependent Methyltransferase Activity (GO:0008757),0.296355684,0.862308334,1.965520638,PRMT7;CARNMT1;CSKMT
Single-Stranded DNA Binding (GO:0003697),0.302169637,0.862308334,1.6654812,SUB1;NABP2;RPA2;XPC;RAD23B
