GeneID,padj,pvalue,lfcSE,stat,log2FoldChange,baseMean,Symbol,Description
105372507,1,0.539236,0.4552,0.6139689,0.2794908,11.85,LOC105372507,uncharacterized LOC105372507
57593,1,0.196023,0.3449,1.2929655,0.4458963,369.65,EBF4,EBF family member 4
105372506,1,0.375069,0.8319,0.8870187,0.7378824,7.75,LOC105372506,
56265,1,0.458658,0.2707,-0.7410585,-0.2006124,1142.68,CPXM1,"carboxypeptidase X, M14 family member 1"
64773,1,0.638634,0.1971,-0.4696097,-0.0925817,593.25,PCED1A,PC-esterase domain containing 1A
64601,1,0.512036,0.1437,-0.6556709,-0.0942409,1211.29,VPS16,VPS16 core subunit of CORVET and HOPS complexes
5786,1,0.813008,0.1375,-0.2365469,-0.0325273,5538.87,PTPRA,protein tyrosine phosphatase receptor type A
2797,1,0.594744,0.438,-0.5319733,-0.2329965,28.08,GNRH2,gonadotropin releasing hormone 2
64949,1,0.94997,0.1265,-0.0627447,-0.0079403,748.96,MRPS26,mitochondrial ribosomal protein S26
100134015,1,0.697145,0.4414,0.3891776,0.1717793,12.33,UBOX5-AS1,UBOX5 antisense RNA 1
22888,1,0.473456,0.1901,0.7168672,0.136241,181.34,UBOX5,U-box domain containing 5
60493,1,0.538125,0.1282,-0.6156514,-0.0789469,538.18,FASTKD5,FAST kinase domains 5
9762,1,0.45003,0.2195,0.7553642,0.1657793,819.61,LZTS3,leucine zipper tumor suppressor family member 3
107985414,1,0.398232,0.2993,0.8447825,0.2528358,28.22,LOC107985414,uncharacterized LOC107985414
65992,1,0.268596,0.1886,-1.1063008,-0.2085951,952.25,DDRGK1,DDRGK domain containing 1
3704,1,0.08119,0.1136,-1.7438234,-0.198049,442.66,ITPA,inosine triphosphatase
83959,1,0.971265,0.4756,0.0360215,0.0171318,53.42,SLC4A11,solute carrier family 4 member 11
25943,1,0.973047,0.105,-0.0337866,-0.0035471,1012.62,DNAAF9,dynein axonemal assembly factor 9
8455,1,0.322691,0.0805,-0.988944,-0.0796573,3157.68,ATRN,attractin
80332,1,0.185208,0.5731,1.3248892,0.7593382,21.16,ADAM33,ADAM metallopeptidase domain 33
54976,1,0.249154,0.1764,-1.152406,-0.2032959,324.23,C20orf27,chromosome 20 open reading frame 27
25876,1,0.247989,0.3966,-1.1552473,-0.4581944,247.76,SPEF1,sperm flagellar 1
1059,1,0.547673,0.1115,0.6012511,0.0670586,2167.39,CENPB,centromere protein B
994,1,0.216294,0.2634,1.2364417,0.3257042,918.62,CDC25B,cell division cycle 25B
101929125,1,0.989505,0.3782,0.0131545,0.0049754,13.16,LINC01730,long intergenic non-protein coding RNA 1730
55317,1,0.879182,0.1451,-0.1520057,-0.022056,392.47,AP5S1,adaptor related protein complex 5 subunit sigma 1
57506,1,0.822773,0.1411,-0.2239798,-0.0316129,3194.3,MAVS,mitochondrial antiviral signaling protein
107985395,1,0.539292,0.2553,-0.6138838,-0.1567349,25.97,PANK2-AS1,PANK2 antisense RNA 1
80025,1,0.610774,0.1238,0.5089694,0.0630229,1258.36,PANK2,pantothenate kinase 2
11237,1,0.846894,0.1705,0.1930829,0.0329247,520.39,RNF24,ring finger protein 24
54498,1,0.775128,0.1848,0.2856744,0.0527891,532,SMOX,spermine oxidase
146,1,0.252891,0.4042,1.1433552,0.4621334,100.92,ADRA1D,adrenoceptor alpha 1D
5621,1,0.551914,0.3972,-0.594894,-0.2363192,12109.92,PRNP,prion protein
23627,1,0.939092,1.2438,-0.0764107,-0.0950407,809.98,PRND,prion like protein doppel
105372511,1,0.044366,0.5223,2.0106151,1.0502394,14.37,LOC105372511,uncharacterized LOC105372511
9770,1,0.133191,0.1838,1.5016353,0.276023,4017.12,RASSF2,Ras association domain family member 2
107985392,1,0.636472,0.641,0.4726369,0.302971,14.08,LOC107985392,uncharacterized LOC107985392
9962,1,0.720756,0.0923,-0.357448,-0.0330045,1692.58,SLC23A2,solute carrier family 23 member 2
29058,1,0.627147,0.1866,-0.4857458,-0.0906225,1542.78,TMEM230,transmembrane protein 230
5111,1,0.15315,0.2135,1.428494,0.3050186,2399.32,PCNA,proliferating cell nuclear antigen
100302739,1,0.258027,0.221,1.1310669,0.249921,462.8,PCNA-AS1,PCNA antisense RNA 1
8760,1,0.849599,0.1584,0.1896306,0.0300404,2983.33,CDS2,CDP-diacylglycerol synthase 2
56261,1,0.528425,0.3222,0.6304117,0.2031335,579.15,GPCPD1,glycerophosphocholine phosphodiesterase 1
149840,1,0.541984,0.2318,0.6098155,0.1413264,79.22,SHLD1,shieldin complex subunit 1
1114,1,0.515664,0.5401,0.6500432,0.3511025,33.47,CHGB,chromogranin B
51605,1,0.690196,0.1284,-0.3985896,-0.0511804,373.24,TRMT6,tRNA methyltransferase 6 non-catalytic subunit
84515,1,0.274502,0.281,1.0927536,0.307059,1122.9,MCM8,minichromosome maintenance 8 homologous recombination repair factor
101929225,1,0.994694,0.5212,0.0066497,0.0034661,14.96,MCM8-AS1,MCM8 antisense RNA 1
54675,1,0.664796,0.3001,-0.4333018,-0.1300224,1562.98,CRLS1,cardiolipin synthase 1
164312,1,0.663926,0.1992,0.4344987,0.0865528,81.43,LRRN4,leucine rich repeat neuronal 4
650,1,0.919109,0.6612,-0.1015565,-0.0671501,36.4,BMP2,bone morphogenetic protein 2
56255,1,0.472555,0.1123,0.7183279,0.0806528,1286.88,TMX4,thioredoxin related transmembrane protein 4
23236,1,0.333346,0.2668,-0.9673957,-0.2581444,784.31,PLCB1,phospholipase C beta 1
105372521,1,0.841243,0.5962,-0.2003032,-0.1194268,31.2,LOC105372521,uncharacterized LOC105372521
5332,1,0.604353,0.3969,0.5181514,0.2056437,335.22,PLCB4,phospholipase C beta 4
101929329,1,0.745134,0.7632,0.3250619,0.2480762,23.66,LAMP5-AS1,LAMP5 antisense RNA 1
24141,1,0.807774,0.6336,0.2432984,0.1541631,693.03,LAMP5,lysosomal associated membrane protein family member 5
57144,1,0.385758,0.7213,0.8673365,0.6255832,73.26,PAK5,p21 (RAC1) activated kinase 5
63926,1,0.904837,0.2781,-0.1195527,-0.033249,122.45,ANKEF1,ankyrin repeat and EF-hand domain containing 1
6616,1,0.361329,0.8149,0.9128347,0.7438586,199.35,SNAP25,synaptosome associated protein 25
8195,1,0.695731,0.0937,0.3910902,0.036658,584.74,MKKS,MKKS centrosomal shuttling protein
128710,1,0.207417,0.1503,-1.2607001,-0.18951,496.3,SLX4IP,SLX4 interacting protein
182,1,0.874138,0.2706,-0.1584046,-0.0428602,4640.47,JAG1,jagged canonical Notch ligand 1
105372529,1,0.840417,0.414,0.2013597,0.0833729,20.16,LOC105372529,uncharacterized LOC105372529
22903,1,0.687144,0.1799,-0.4027341,-0.0724324,1753.63,BTBD3,BTB domain containing 3
55304,1,0.385503,0.7173,0.8678015,0.6225038,46.22,SPTLC3,serine palmitoyltransferase long chain base subunit 3
55617,1,0.955346,0.1539,-0.0559948,-0.0086169,264.01,TASP1,taspase 1
51575,1,0.825553,0.126,0.220408,0.0277772,908.22,ESF1,ESF1 nucleolar pre-rRNA processing protein homolog
79133,1,0.350547,0.1413,0.9335297,0.1318762,294.15,NDUFAF5,NADH:ubiquinone oxidoreductase complex assembly factor 5
140733,1,0.653033,0.554,0.4495529,0.2490367,53.38,MACROD2,mono-ADP ribosylhydrolase 2
23767,1,0.786054,0.3699,-0.2714379,-0.1004134,327.09,FLRT3,fibronectin leucine rich transmembrane protein 3
55614,1,0.485776,0.3241,-0.6970421,-0.2258837,229.75,KIF16B,kinesin family member 16B
6629,1,0.950368,0.1263,-0.0622452,-0.00786,974.41,SNRPB2,small nuclear ribonucleoprotein polypeptide B2
5126,1,0.455949,0.7789,-0.7455334,-0.5806687,18.16,PCSK2,proprotein convertase subtilisin/kexin type 2
11034,1,0.336337,0.2234,-0.9614288,-0.2147471,2948.59,DSTN,"destrin, actin depolymerizing factor"
6238,1,0.827686,0.2322,-0.2176705,-0.0505494,1580.92,RRBP1,ribosome binding protein 1
27131,1,0.791848,0.0906,-0.2639114,-0.0239012,1710.79,SNX5,sorting nexin 5
692086,1,0.309487,0.2136,-1.0162994,-0.2170476,10565.39,SNORD17,"small nucleolar RNA, C/D box 17"
92667,1,0.565184,0.2368,0.5751589,0.136211,440.26,MGME1,mitochondrial genome maintenance exonuclease 1
100303755,1,0.587703,0.1079,0.5421677,0.0584849,155.4,PET117,PET117 cytochrome c oxidase chaperone
57325,1,0.872161,0.1069,-0.1609146,-0.0172014,779.85,KAT14,lysine acetyltransferase 14
7692,1,0.228393,0.1559,-1.204508,-0.1878276,617.62,ZNF133,zinc finger protein 133
105372550,1,0.91978,0.4664,0.1007107,0.0469756,19.73,ZNF133-AS1,ZNF133 antisense RNA 1
55184,1,0.66511,0.1586,-0.4328694,-0.0686629,243.47,DZANK1,double zinc ribbon and ankyrin repeat domains 1
10621,1,0.972573,0.111,0.0343814,0.0038164,542.98,POLR3F,RNA polymerase III subunit F
10741,1,0.77279,0.0978,0.288727,0.0282287,1237.38,RBBP9,"RB binding protein 9, serine hydrolase"
10483,1,0.748322,0.1832,-0.3208524,-0.0587911,1813.09,SEC23B,"SEC23 homolog B, COPII coat complex component"
388789,1,0.944125,0.1677,-0.0700861,-0.0117537,283.75,SMIM26,small integral membrane protein 26
92675,1,0.445392,0.1082,0.7631203,0.0825412,891.32,DTD1,D-aminoacyl-tRNA deacylase 1
107985399,1,0.82886,0.3312,0.2161639,0.0715925,20.15,LOC107985399,
29075,1,0.123982,0.3217,-1.5382731,-0.4949015,17.29,LINC00652,long intergenic non-protein coding RNA 652
100270804,1,0.557312,0.2261,-0.5868391,-0.1326868,51.5,LCDR,lysosome cell death regulator
57419,1,0.770389,0.3495,0.2918663,0.1020145,267.65,SLC24A3,solute carrier family 24 member 3
107987276,1,0.765457,0.3578,0.2983226,0.1067435,29.13,LOC107987276,
54453,1,0.816246,0.4592,-0.2323759,-0.106697,1485.03,RIN2,Ras and Rab interactor 2
51126,1,0.57443,0.1194,-0.5615393,-0.0670303,313.8,NAA20,"N-alpha-acetyltransferase 20, NatB catalytic subunit"
105372553,1,0.715229,0.4812,0.3648424,0.1755507,14.56,LOC105372553,
51340,1,0.600407,0.1255,-0.5238154,-0.065722,1373.67,CRNKL1,crooked neck pre-mRNA splicing factor 1
26074,1,0.772223,0.3763,-0.2894679,-0.1089364,64.62,CFAP61,cilia and flagella associated protein 61
3642,1,0.150469,0.6117,1.4378768,0.8796077,366.8,INSM1,INSM transcriptional repressor 1
57186,1,0.683713,0.2489,0.4074018,0.1013886,2227.06,RALGAPA2,Ral GTPase activating protein catalytic subunit alpha 2
55857,1,0.27692,0.1631,-1.0872649,-0.1773516,225.92,KIZ,kizuna centrosomal protein
22803,1,0.459814,0.106,0.739154,0.0783331,3591.04,XRN2,5'-3' exoribonuclease 2
29107,1,0.237709,0.192,1.1807316,0.2267187,237.28,NXT1,nuclear transport factor 2 like export factor 1
64412,1,0.967235,0.1012,0.0410761,0.004156,937.79,GZF1,GDNF inducible zinc finger protein 1
63908,1,0.405145,0.1135,0.8324671,0.0945241,236.7,NAPB,NSF attachment protein beta
1471,1,0.197379,0.2058,1.2890543,0.2652295,2746.01,CST3,cystatin C
105372585,1,0.553266,0.3298,-0.5928737,-0.1955537,23.72,LOC105372585,translation initiation factor IF-2
79953,1,0.723407,0.3081,-0.3539097,-0.1090455,506.29,SYNDIG1,synapse differentiation inducing 1
57136,1,0.490085,0.1135,-0.6901742,-0.0783615,1601.78,APMAP,adipocyte plasma membrane associated protein
84532,1,0.331381,0.574,0.9713352,0.5575089,227.49,ACSS1,acyl-CoA synthetase short chain family member 1
955,1,0.596493,0.187,-0.5294502,-0.0989947,987.41,ENTPD6,ectonucleoside triphosphate diphosphohydrolase 6
5834,1,0.822742,0.2098,0.2240202,0.0470049,4326.56,PYGB,glycogen phosphorylase B
26090,1,0.136025,0.1056,-1.4907565,-0.1574506,870.32,ABHD12,"abhydrolase domain containing 12, lysophospholipase"
9837,1,0.459335,0.1991,0.7399417,0.14729,923.18,GINS1,GINS complex subunit 1
22981,1,0.707863,0.2103,0.3747271,0.0787922,1027.89,NINL,ninein like
140838,1,0.555008,0.1955,0.5902725,0.115381,202.6,NANP,N-acetylneuraminic acid phosphatase
102724826,1,0.320309,0.1584,-0.9938227,-0.1573914,137.45,ZNF337-AS1,ZNF337 antisense RNA 1
26152,1,0.211815,0.161,-1.2485909,-0.2010089,1252.63,ZNF337,zinc finger protein 337
107985400,1,0.661446,0.413,-0.4379181,-0.1808441,67.4,LOC107985400,uncharacterized LOC107985400
105372582,1,0.66118,0.3434,-0.4382845,-0.1504952,29.5,LOC105372582,uncharacterized LOC105372582
728882,1,0.445735,0.5274,0.7625447,0.4021846,206.34,FAM182B,family with sequence similarity 182 member B
101926935,1,0.926333,0.4006,0.0924598,0.0370417,149.9,LOC101926935,uncharacterized LOC101926935
100134868,1,0.958518,0.4591,-0.0520129,-0.0238799,264.13,LOC100134868,uncharacterized LOC100134868
284800,1,0.809863,0.453,0.2406032,0.108997,116.98,FAM182A,family with sequence similarity 182 member A
284801,1,0.980837,0.8935,0.0240196,0.0214618,13.78,MIR663AHG,MIR663A host gene
724033,1,0.93806,0.5014,0.0777089,0.0389649,16.88,MIR663A,microRNA 663a
100289097,1,0.612725,0.109,-0.506188,-0.0551761,318.39,FRG1CP,"FSHD region gene 1 family member C, pseudogene"
105379477,1,0.93254,1.0529,-0.0846491,-0.0891268,13.15,LOC105379477,uncharacterized LOC105379477
102723390,1,0.641929,0.5815,0.465003,0.2703868,17,FRG1EP,"FSHD region gene 1 family member E, pseudogene"
284802,1,0.589319,0.1482,-0.5398229,-0.0800202,240.59,FRG1BP,"FSHD region gene 1 family member B, pseudogene"
107987280,1,0.843285,0.3919,0.1976939,0.0774855,21.28,LOC107987280,uncharacterized LOC107987280
81502,1,0.548653,0.1393,-0.5997802,-0.0835364,890.06,HM13,histocompatibility minor 13
3397,1,0.151438,0.6561,-1.4344692,-0.9412242,2331.09,ID1,inhibitor of DNA binding 1
598,1,0.634678,0.0911,0.4751526,0.043288,723.96,BCL2L1,BCL2 like 1
103021294,1,0.766653,0.1362,0.296756,0.0404101,215.83,ABALON,apoptotic BCL2L1-antisense long non-coding RNA
22974,1,0.283251,0.3022,1.0730445,0.3242704,1698.31,TPX2,TPX2 microtubule nucleation factor
85366,1,0.801073,0.7224,0.2519583,0.1820256,12.11,MYLK2,myosin light chain kinase 2
128853,1,0.631711,0.226,0.4793203,0.108325,90.47,DUSP15,dual specificity phosphatase 15
164395,1,0.587394,0.276,-0.5426165,-0.149782,94.97,TTLL9,tubulin tyrosine ligase like 9
81572,1,0.633485,0.2271,-0.4768281,-0.1082855,252.12,PDRG1,p53 and DNA damage regulated 1
343702,1,0.654923,0.8674,0.4469343,0.3876768,15.18,XKR7,XK related 7
9777,1,0.719913,0.128,-0.3585752,-0.0458928,1214.62,TM9SF4,transmembrane 9 superfamily member 4
107985403,1,0.786098,0.1834,0.2713816,0.0497724,58.71,LOC107985403,
128854,1,0.6632,0.1835,-0.4354987,-0.0799008,98.73,TSPY26P,"testis specific protein Y-linked 26, pseudogene"
5326,1,0.615281,0.3042,0.5025496,0.1528614,233.33,PLAGL2,PLAG1 like zinc finger 2
23509,1,0.279135,0.1557,-1.0822644,-0.1685195,2330.31,POFUT1,protein O-fucosyltransferase 1
100302183,1,0.421927,0.2322,-0.803082,-0.1864438,42.87,MIR1825,microRNA 1825
9371,1,0.586557,0.1626,-0.5438316,-0.0884262,2983.14,KIF3B,kinesin family member 3B
171023,1,0.483918,0.1518,0.7000153,0.1062385,2556.13,ASXL1,ASXL transcriptional regulator 1
140688,1,0.407629,0.2514,0.8280733,0.2081977,626.17,NOL4L,nucleolar protein 4 like
149951,1,0.853769,0.1587,-0.1843113,-0.0292532,617.52,COMMD7,COMM domain containing 7
1789,1,0.190725,0.4204,1.3084373,0.5500639,222.79,DNMT3B,DNA methyltransferase 3 beta
22919,1,0.480347,0.0822,-0.7057443,-0.057983,3392.8,MAPRE1,microtubule associated protein RP/EB family member 1
388795,1,0.784428,0.1802,0.2735536,0.0492922,648.41,EFCAB8,EF-hand calcium binding domain 8
51654,1,0.289735,0.0714,-1.0587042,-0.0755436,527.06,CDK5RAP1,CDK5 regulatory subunit associated protein 1
6640,1,0.841501,0.2073,-0.1999739,-0.0414526,608.3,SNTA1,syntrophin alpha 1
9139,1,0.809197,0.1013,-0.2414617,-0.0244572,597.26,CBFA2T2,CBFA2/RUNX1 partner transcriptional co-repressor 2
63941,1,0.713064,0.1609,0.3677444,0.0591781,285.18,NECAB3,N-terminal EF-hand calcium binding protein 3
170487,1,0.586116,0.3039,-0.5444731,-0.1654454,25.76,ACTL10,actin like 10
1869,1,0.089764,0.3835,1.6966463,0.6505932,556.3,E2F1,E2F transcription factor 1
11264,1,0.768824,0.4185,0.2939131,0.1229924,140.79,PXMP4,peroxisomal membrane protein 4
84905,1,0.555197,0.2211,-0.5899909,-0.1304329,73.95,ZNF341,zinc finger protein 341
128866,1,0.273478,0.199,1.0950875,0.2179054,817.43,CHMP4B,charged multivesicular body protein 4B
101926888,1,0.740372,0.4424,0.3313613,0.1466077,10.98,RALY-AS1,RALY antisense RNA 1
22913,1,0.734236,0.1077,0.3394962,0.0365538,1975.07,RALY,RALY heterogeneous nuclear ribonucleoprotein
8894,1,0.854189,0.1026,-0.1837761,-0.0188612,1801.4,EIF2S2,eukaryotic translation initiation factor 2 subunit beta
191,1,0.654306,0.1179,-0.4477876,-0.0527777,2611.03,AHCY,adenosylhomocysteinase
107985381,1,0.693208,0.4356,0.3945057,0.1718321,24.3,LOC107985381,
83737,1,0.532357,0.1091,-0.6244122,-0.068111,2866.44,ITCH,itchy E3 ubiquitin protein ligase
83658,1,0.771367,0.1243,-0.2905876,-0.0361113,1326.56,DYNLRB1,dynein light chain roadblock-type 1
84557,1,0.852397,0.25,0.1860604,0.0465126,317.52,MAP1LC3A,microtubule associated protein 1 light chain 3 alpha
128869,1,0.791367,0.1168,-0.2645362,-0.0308897,391.63,PIGU,phosphatidylinositol glycan anchor biosynthesis class U
58476,1,0.35469,0.2279,0.9255313,0.210933,253.47,TP53INP2,tumor protein p53 inducible nuclear protein 2
23054,1,0.780999,0.2711,0.2780173,0.0753598,788.12,NCOA6,nuclear receptor coactivator 6
2686,1,0.572101,0.1637,-0.5649603,-0.0924987,447.17,GGT7,gamma-glutamyltransferase 7
55902,1,0.799227,0.1631,-0.254348,-0.0414825,522.15,ACSS2,acyl-CoA synthetase short chain family member 2
2937,1,0.723222,0.1237,-0.3541555,-0.0437947,774.53,GSS,glutathione synthetase
57644,1,0.640896,0.3099,-0.4664466,-0.1445443,54.36,MYH7B,myosin heavy chain 7B
26133,1,0.771315,0.0869,0.2906555,0.0252639,2056.66,TRPC4AP,transient receptor potential cation channel subfamily C member 4 associated protein
111089941,1,0.392082,0.2532,-0.8558473,-0.2166591,162.42,MMP24-AS1-EDEM2,MMP24-AS1-EDEM2 readthrough
55741,1,0.369281,0.2205,-0.8978219,-0.1980114,165.36,EDEM2,ER degradation enhancing alpha-mannosidase like protein 2
10544,1,0.440799,0.5663,0.7708453,0.4365203,10.08,PROCR,protein C receptor
10893,1,0.39367,0.1926,0.8529803,0.1642908,135.65,MMP24,matrix metallopeptidase 24
101410538,1,0.728203,0.2326,-0.3475166,-0.0808242,182.2,MMP24OS,MMP24 opposite strand
3692,1,0.406034,0.1401,-0.8308935,-0.1164193,770.31,EIF6,eukaryotic translation initiation factor 6
55245,1,0.725213,0.3006,-0.3515008,-0.1056754,573.42,UQCC1,ubiquinol-cytochrome c reductase complex assembly factor 1
8200,1,0.917029,0.7655,0.1041764,0.0797511,11.97,GDF5,growth differentiation factor 5
11190,1,0.768422,0.1482,-0.2944391,-0.0436455,1794.72,CEP250,centrosomal protein 250
102725201,1,0.837196,0.1957,0.2054814,0.040203,59.63,CEP250-AS1,CEP250 antisense RNA 1
51614,1,0.250167,0.1862,-1.1499449,-0.2140719,2631.22,ERGIC3,ERGIC and golgi 3
80307,1,0.904244,0.594,-0.1203025,-0.0714547,19.58,FER1L4,fer-1 like family member 4 (pseudogene)
6676,1,0.734136,0.4656,0.3396287,0.158122,14.99,SPAG4,sperm associated antigen 4
8904,1,0.534716,0.1284,-0.6208232,-0.0797218,1758.53,CPNE1,copine 1
10137,1,0.777436,0.1201,-0.2826614,-0.0339517,3658.44,RBM12,RNA binding motif protein 12
9054,1,0.271178,0.2802,-1.1003537,-0.3082906,311.77,NFS1,NFS1 cysteine desulfurase
140823,1,0.384216,0.2033,-0.8701547,-0.1769305,725.95,ROMO1,reactive oxygen species modulator 1
9584,1,0.445119,0.1013,-0.763578,-0.0773156,7207.05,RBM39,RNA binding motif protein 39
51230,1,0.75936,0.0972,-0.3063213,-0.029781,1425.42,PHF20,PHD finger protein 20
51282,1,0.81497,0.1114,-0.2340193,-0.0260744,943.49,SCAND1,SCAN domain containing 1
140894,1,0.809653,0.3714,-0.2408736,-0.0894644,12.89,CNBD2,cyclic nucleotide binding domain containing 2
647979,1,0.315278,0.1843,-1.0042094,-0.1850353,17124.01,NORAD,non-coding RNA activated by DNA damage
2036,1,0.570199,0.3169,-0.5677577,-0.1799126,887.49,EPB41L1,erythrocyte membrane protein band 4.1 like 1
105372602,1,0.495392,0.3776,-0.6817586,-0.2574187,36.55,LOC105372602,uncharacterized LOC105372602
25980,1,0.960319,0.0925,0.0497531,0.0046033,565.06,AAR2,AAR2 splicing factor
22839,1,0.5572,0.1872,0.5870056,0.1099073,818.86,DLGAP4,DLG associated protein 4
101926987,1,0.236281,0.5615,1.1843345,0.6649616,12.33,DLGAP4-AS1,DLGAP4 antisense RNA 1
60436,1,0.633636,0.1595,0.4766148,0.0760121,1097,TGIF2,TGFB induced factor homeobox 2
100527943,1,0.187937,0.1184,-1.3167079,-0.1558788,207.51,TGIF2-RAB5IF,TGIF2-RAB5IF readthrough
107985397,1,0.468555,0.4578,0.7248317,0.3318583,9.13,LOC107985397,
55969,1,0.136379,0.1469,-1.4894116,-0.2187608,435.02,RAB5IF,RAB5 interacting factor
84174,1,0.888703,0.3295,-0.1399457,-0.0461146,21.43,SLA2,Src like adaptor 2
57446,1,0.949615,0.1732,-0.0631905,-0.0109434,799.7,NDRG3,NDRG family member 3
79980,1,0.305516,0.2398,1.0246755,0.2456798,382.11,DSN1,DSN1 component of MIS12 kinetochore complex
140710,1,0.371159,0.4049,0.8943051,0.3620725,1303.39,SOGA1,"suppressor of glucose, autophagy associated 1"
140711,1,0.444769,0.2426,0.7641647,0.1854097,36.07,TLDC2,TBC/LysM-associated domain containing 2
25939,1,0.480283,0.1377,0.7058482,0.0972159,580.62,SAMHD1,SAM and HD domain containing deoxynucleoside triphosphate triphosphohydrolase 1
5933,1,0.09409,0.176,1.6742081,0.2946516,1033.53,RBL1,RB transcriptional corepressor like 1
140699,1,0.686821,0.1604,-0.4031736,-0.0646756,139.59,MROH8,maestro heat like repeat family member 8
6185,1,0.474651,0.1361,-0.7149315,-0.0973324,5081.82,RPN2,ribophorin II
63905,1,0.700087,0.1442,-0.3852033,-0.0555292,241.61,MANBAL,mannosidase beta like
6714,1,0.057366,0.1134,1.900511,0.2155873,742.21,SRC,"SRC proto-oncogene, non-receptor tyrosine kinase"
10904,1,0.855545,0.1321,0.1820481,0.0240428,1340.81,BLCAP,BLCAP apoptosis inducing factor
4826,1,0.377653,1.1927,0.882229,1.0522262,4680.4,NNAT,neuronatin
56259,1,0.27004,0.1228,1.1029712,0.1354388,543.95,CTNNBL1,catenin beta like 1
128434,1,0.703736,0.7889,0.3802819,0.3000074,290.23,VSTM2L,V-set and transmembrane domain containing 2 like
9675,1,0.329668,0.0744,0.9747833,0.0725451,630.75,TTI1,TELO2 interacting protein 1
58490,1,0.772462,0.0835,0.2891558,0.0241317,699.42,RPRD1B,regulation of nuclear pre-mRNA domain containing 1B
85449,1,0.430641,0.5271,0.788096,0.4153832,23.87,KIAA1755,KIAA1755
388796,1,0.221507,0.3199,1.2225299,0.3911191,105.49,SNHG17,small nucleolar RNA host gene 17
26776,1,0.203046,0.3815,-1.2729219,-0.4856332,18.69,SNORA71B,"small nucleolar RNA, H/ACA box 71B"
26777,1,0.74615,0.3065,-0.3237204,-0.0992216,28.35,SNORA71A,"small nucleolar RNA, H/ACA box 71A"
128439,1,0.868905,0.2058,0.1650501,0.033961,126.79,SNHG11,small nucleolar RNA host gene 11
57148,1,0.600597,0.0751,-0.5235419,-0.0393421,2324.58,RALGAPB,Ral GTPase activating protein non-catalytic subunit beta
140679,1,0.153078,0.6726,1.4287417,0.9610306,123.36,SLC32A1,solute carrier family 32 member 1
79913,1,0.739735,0.1462,0.3322047,0.0485545,159.66,ACTR5,actin related protein 5
81610,1,0.304058,0.32,1.0277707,0.3288693,230.27,FAM83D,family with sequence similarity 83 member D
60625,1,0.31263,0.1032,1.009719,0.1042216,447.95,DHX35,DEAH-box helicase 35
9935,1,0.191469,0.2421,-1.3062447,-0.3162868,43.68,MAFB,MAF bZIP transcription factor B
7150,1,0.810916,0.2432,0.2392442,0.058178,1200.72,TOP1,DNA topoisomerase I
101927117,1,0.303455,0.2133,1.0290533,0.2194949,203.85,PLCG1-AS1,PLCG1 antisense RNA 1
5335,1,0.185763,0.1872,1.3232184,0.2477297,4139.8,PLCG1,phospholipase C gamma 1
23051,1,0.291679,0.2582,1.0544463,0.2722218,1278.63,ZHX3,zinc fingers and homeoboxes 3
64900,1,0.304359,0.5318,1.0271305,0.5462641,34.2,LPIN3,lipin 3
90187,1,0.21597,0.5104,1.2373156,0.6315758,111.44,EMILIN3,elastin microfibril interfacer 3
84181,1,0.556531,0.0672,-0.5880015,-0.0395413,4763.31,CHD6,chromodomain helicase DNA binding protein 6
101927182,1,0.665144,0.3967,-0.4328214,-0.1717078,13.23,LOC101927182,uncharacterized LOC101927182
11122,1,0.724998,0.246,-0.351787,-0.0865257,818.8,PTPRT,protein tyrosine phosphatase receptor type T
6431,1,0.289306,0.1841,1.0596457,0.195131,3867.16,SRSF6,serine and arginine rich splicing factor 6
26013,1,0.603452,0.1987,-0.519443,-0.1032246,139.4,L3MBTL1,L3MBTL histone methyl-lysine binding protein 1
51098,1,0.489262,0.1196,0.691483,0.0827123,558.35,IFT52,intraflagellar transport 52
4605,1,0.219707,0.4305,1.2273073,0.5283674,858.33,MYBL2,MYB proto-oncogene like 2
84969,1,0.569306,0.5067,0.5690744,0.2883784,46.46,TOX2,TOX high mobility group box family member 2
57158,1,0.953248,0.6718,0.0586281,0.0393845,14.14,JPH2,junctophilin 2
51526,1,0.780538,0.1072,0.2786176,0.0298731,700.93,OSER1,oxidative stress responsive serine rich 1
100505783,1,0.334039,0.265,-0.9660108,-0.256038,177.94,OSER1-DT,OSER1 divergent transcript
78997,1,0.175751,0.3925,1.3539527,0.5313671,159.84,GDAP1L1,ganglioside induced differentiation associated protein 1 like 1
128486,1,0.606654,0.1776,-0.514856,-0.0914359,301.18,FITM2,fat storage inducing transmembrane protein 2
79183,1,0.952651,0.1152,0.0593784,0.0068397,788.51,TTPAL,alpha tocopherol transfer protein like
10955,1,0.728864,0.1405,-0.3466365,-0.0487112,2167.44,SERINC3,serine incorporator 3
11142,1,0.570216,0.1865,-0.5677328,-0.1059036,1306.56,PKIG,cAMP-dependent protein kinase inhibitor gamma
100,1,0.702139,0.3319,0.3824344,0.1269213,75.42,ADA,adenosine deaminase
60598,1,0.193732,0.4981,1.2996188,0.6472963,17.14,KCNK15,potassium two pore domain channel subfamily K member 15
140730,1,0.538423,0.3041,0.6151992,0.1870764,238.26,RIMS4,regulating synaptic membrane exocytosis 4
