Term,P-value,Adjusted P-value,Combined Score,Genes
Regulation Of DNA-directed DNA Polymerase Activity (GO:1900262),0.622976926,0.999994612,0.508215242,POLG2
Regulation Of Actomyosin Structure Organization (GO:0110020),0.622976926,0.999994612,0.508215242,ROCK1
Regulation Of Hematopoietic Stem Cell Differentiation (GO:1902036),0.622976926,0.999994612,0.508215242,ITCH
Regulation Of Leukocyte Adhesion To Vascular Endothelial Cell (GO:1904994),0.622976926,0.999994612,0.508215242,TRAF6
Regulation Of Lymphocyte Migration (GO:2000401),0.622976926,0.999994612,0.508215242,WASL
Regulation Of Platelet-Derived Growth Factor Receptor Signaling Pathway (GO:0010640),0.622976926,0.999994612,0.508215242,CBL
"Regulation Of Retrograde Protein Transport, ER To Cytosol (GO:1904152)",0.622976926,0.999994612,0.508215242,YOD1
Regulation Of Transcription From RNA Polymerase II Promoter In Response To Stress (GO:0043618),0.622976926,0.999994612,0.508215242,ARNT
Regulation Of Tube Diameter (GO:0035296),0.622976926,0.999994612,0.508215242,ROCK1
Regulation Of Vascular Associated Smooth Muscle Cell Migration (GO:1904752),0.622976926,0.999994612,0.508215242,NR4A3
Response To Thyroid Hormone (GO:0097066),0.622976926,0.999994612,0.508215242,RDX
Sodium Ion Export Across Plasma Membrane (GO:0036376),0.622976926,0.999994612,0.508215242,ATP1A4
Sphingomyelin Metabolic Process (GO:0006684),0.622976926,0.999994612,0.508215242,SAMD8
Steroid Catabolic Process (GO:0006706),0.622976926,0.999994612,0.508215242,HSD17B11
Vascular Process In Circulatory System (GO:0003018),0.622976926,0.999994612,0.508215242,ROCK1
Cellular Response To Salt (GO:1902075),0.623855536,0.999994612,0.441306794,CDKN1B;PRKAA2;CPNE4;RASA4;CPNE1;CPNE3;ECT2;CDKN2AIP
Regulation Of Protein Kinase B Signaling (GO:0051896),0.624546208,0.999994612,0.441112123,TCF7L2;CALCR;PHLPP1;EGF;CPNE1;SORD;RICTOR;LRP2;SIRT1;PTK2
Cellular Response To Transforming Growth Factor Beta Stimulus (GO:0071560),0.629693958,0.999994612,0.429561035,SMAD4;FNTA;USP9X;SIRT1;PTK2;CRKL;SOX5
Positive Regulation Of Supramolecular Fiber Organization (GO:1902905),0.629693958,0.999994612,0.429561035,NCKAP1;TNXB;CFL2;SLAIN2;PROX1;WHAMM;NCK1
Carbohydrate Catabolic Process (GO:0016052),0.630547066,0.999994612,0.430001828,NEU3;ALDOC;PFKM
Positive Regulation Of Ossification (GO:0045778),0.630547066,0.999994612,0.430001828,CCNA2;ZBTB16;ISG15
Regulation Of Microtubule-Based Process (GO:0032886),0.630547066,0.999994612,0.430001828,PRKAA2;ROCK1;AURKA
Neuron Migration (GO:0001764),0.631346329,0.999994612,0.425990366,USP9X;CEP85L;PEX13;SDCCAG8
Establishment Of Protein Localization To Membrane (GO:0090150),0.633810384,0.999994612,0.420705139,RABGEF1;PIKFYVE;NPC1;RDX;NECTIN3
Phospholipid Metabolic Process (GO:0006644),0.633810384,0.999994612,0.420705139,PIP4P1;LIPG;PLAA;PLA2G3;FDFT1
GPI Anchor Metabolic Process (GO:0006505),0.633970807,0.999994612,0.430646526,PIGA;PIGL
Cellular Response To Acid Chemical (GO:0071229),0.633970807,0.999994612,0.430646526,IPO5;LAMTOR5
Clathrin-Dependent Endocytosis (GO:0072583),0.633970807,0.999994612,0.430646526,ITSN2;STON2
Cortical Cytoskeleton Organization (GO:0030865),0.633970807,0.999994612,0.430646526,NCKAP1;ROCK1
Phospholipid Biosynthetic Process (GO:0008654),0.633970807,0.999994612,0.430646526,IDI1;SAMD8
Positive Regulation Of Filopodium Assembly (GO:0051491),0.633970807,0.999994612,0.430646526,MYO3A;WASL
Regulation Of Transcription Regulatory Region DNA Binding (GO:2000677),0.633970807,0.999994612,0.430646526,TRAF6;ZNF675
Ventricular Septum Morphogenesis (GO:0060412),0.633970807,0.999994612,0.430646526,SMAD4;PROX1
Vesicle-Mediated Transport To The Plasma Membrane (GO:0098876),0.637031864,0.999994612,0.414920259,EXOC8;SNX27;STX16;EXOC4;VPS26C;VAMP4
Regulation Of Defense Response (GO:0031347),0.640616106,0.999994612,0.408972302,UFL1;PSMA6;TMSB4X;XIAP;NR1D2;BIRC2;BRD4
Regulation Of Protein Localization (GO:0032880),0.640616106,0.999994612,0.408972302,VCPIP1;UFL1;BORA;PRKAA2;PARP1;EGF;RAB9A
post-Golgi Vesicle-Mediated Transport (GO:0006892),0.645592419,0.999994612,0.397505579,EXOC8;RP2;EXOC4;VPS54
Negative Regulation Of Extrinsic Apoptotic Signaling Pathway (GO:2001237),0.646553558,0.999994612,0.396128508,TCF7L2;PHIP;HSPA1B;MCL1;HSPA1A
Regulation Of G Protein-Coupled Receptor Signaling Pathway (GO:0008277),0.646553558,0.999994612,0.396128508,RGS3;CALCR;ROCK1;CRY1;NMT1
Amino Acid Transmembrane Transport (GO:0003333),0.646950261,0.999994612,0.395622588,SLC6A6;SFXN1;SLC36A4
Keratinocyte Differentiation (GO:0030216),0.646950261,0.999994612,0.395622588,UGCG;JAG1;OPN3
Positive Regulation Of Neuron Differentiation (GO:0045666),0.646950261,0.999994612,0.395622588,CPNE1;PROX1;ECT2
Potassium Ion Import Across Plasma Membrane (GO:1990573),0.646950261,0.999994612,0.395622588,KCNJ8;ATP1A4;ABCC9
Regulation Of Osteoclast Differentiation (GO:0045670),0.646950261,0.999994612,0.395622588,TMEM178A;TRAF6;ZNF675
ATP Transport (GO:0015867),0.652421147,0.999994612,0.420380698,SLC25A25
N-terminal Protein Amino Acid Modification (GO:0031365),0.652421147,0.999994612,0.420380698,NAA16
Cardiac Left Ventricle Morphogenesis (GO:0003214),0.652421147,0.999994612,0.420380698,SMAD4
Cellular Response To Arsenic-Containing Substance (GO:0071243),0.652421147,0.999994612,0.420380698,ZFAND1
Clathrin Coat Assembly (GO:0048268),0.652421147,0.999994612,0.420380698,PIK3C2A
Embryonic Hemopoiesis (GO:0035162),0.652421147,0.999994612,0.420380698,FLT3LG
"Endonucleolytic Cleavage Of Tricistronic rRNA Transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA) (GO:0000479)",0.652421147,0.999994612,0.420380698,SDE2
Endoplasmic Reticulum Mannose Trimming (GO:1904380),0.652421147,0.999994612,0.420380698,RNF139
Ether Lipid Metabolic Process (GO:0046485),0.652421147,0.999994612,0.420380698,GNPAT
Glutamine Metabolic Process (GO:0006541),0.652421147,0.999994612,0.420380698,GLUD1
Inhibitory Synapse Assembly (GO:1904862),0.652421147,0.999994612,0.420380698,SRGAP2C
Interleukin-6-Mediated Signaling Pathway (GO:0070102),0.652421147,0.999994612,0.420380698,SMAD4
Intracellular Potassium Ion Homeostasis (GO:0030007),0.652421147,0.999994612,0.420380698,ATP1A4
Lipid Oxidation (GO:0034440),0.652421147,0.999994612,0.420380698,PPARGC1A
Microvillus Organization (GO:0032528),0.652421147,0.999994612,0.420380698,STK26
Negative Regulation Of NLRP3 Inflammasome Complex Assembly (GO:1900226),0.652421147,0.999994612,0.420380698,CSNK1A1
Negative Regulation Of Lyase Activity (GO:0051350),0.652421147,0.999994612,0.420380698,GNAI3
Negative Regulation Of Secretion (GO:0051048),0.652421147,0.999994612,0.420380698,EGF
Negative Regulation Of Translational Initiation (GO:0045947),0.652421147,0.999994612,0.420380698,PAIP2
Negative Regulation Of Viral Transcription (GO:0032897),0.652421147,0.999994612,0.420380698,TRIM11
Nucleotide-Sugar Metabolic Process (GO:0009225),0.652421147,0.999994612,0.420380698,GFPT2
Outer Mitochondrial Membrane Organization (GO:0007008),0.652421147,0.999994612,0.420380698,TOMM20
Peptidyl-Tyrosine Autophosphorylation (GO:0038083),0.652421147,0.999994612,0.420380698,DYRK1A
Plasma Membrane Tubulation (GO:0097320),0.652421147,0.999994612,0.420380698,WHAMM
Positive Regulation Of Alpha-Beta T Cell Differentiation (GO:0046638),0.652421147,0.999994612,0.420380698,PNP
Positive Regulation Of Brown Fat Cell Differentiation (GO:0090336),0.652421147,0.999994612,0.420380698,PIM1
Positive Regulation Of Cardiac Muscle Cell Proliferation (GO:0060045),0.652421147,0.999994612,0.420380698,PIM1
Positive Regulation Of Glycogen Biosynthetic Process (GO:0045725),0.652421147,0.999994612,0.420380698,IRS2
Positive Regulation Of Granulocyte Macrophage Colony-Stimulating Factor Production (GO:0032725),0.652421147,0.999994612,0.420380698,RIGI
Positive Regulation Of Heterochromatin Formation (GO:0031453),0.652421147,0.999994612,0.420380698,CDK2
Positive Regulation Of Macrophage Chemotaxis (GO:0010759),0.652421147,0.999994612,0.420380698,PTK2
Protein Insertion Into Mitochondrial Outer Membrane (GO:0045040),0.652421147,0.999994612,0.420380698,TOMM20
Protein Localization To Phagophore Assembly Site (GO:0034497),0.652421147,0.999994612,0.420380698,WDR45B
Purine Ribonucleoside Bisphosphate Metabolic Process (GO:0034035),0.652421147,0.999994612,0.420380698,TPST2
Regulation Of T Cell Chemotaxis (GO:0010819),0.652421147,0.999994612,0.420380698,ADAM17
Regulation Of cAMP-dependent Protein Kinase Activity (GO:2000479),0.652421147,0.999994612,0.420380698,SIRT1
Regulation Of Fatty Acid Beta-Oxidation (GO:0031998),0.652421147,0.999994612,0.420380698,IRS2
Regulation Of Lamellipodium Organization (GO:1902743),0.652421147,0.999994612,0.420380698,TWF1
Regulation Of Macrophage Cytokine Production (GO:0010935),0.652421147,0.999994612,0.420380698,SIRT1
Regulation Of Nitrogen Compound Metabolic Process (GO:0051171),0.652421147,0.999994612,0.420380698,LDLR
Regulation Of Vasculogenesis (GO:2001212),0.652421147,0.999994612,0.420380698,SORD
Response To UV-A (GO:0070141),0.652421147,0.999994612,0.420380698,OPN3
Response To Progesterone (GO:0032570),0.652421147,0.999994612,0.420380698,TRERF1
Secondary Palate Development (GO:0062009),0.652421147,0.999994612,0.420380698,SMAD4
Substrate-Dependent Cell Migration (GO:0006929),0.652421147,0.999994612,0.420380698,CD2AP
Suppression Of Viral Release By Host (GO:0044790),0.652421147,0.999994612,0.420380698,TRIM11
Synaptic Vesicle Localization (GO:0097479),0.652421147,0.999994612,0.420380698,KIF5B
Ubiquinone Biosynthetic Process (GO:0006744),0.652421147,0.999994612,0.420380698,COQ8A
Golgi To Plasma Membrane Protein Transport (GO:0043001),0.653867267,0.999994612,0.38598607,BBS2;PREPL
Establishment Of Endothelial Barrier (GO:0061028),0.653867267,0.999994612,0.38598607,RDX;F11R
Hematopoietic Progenitor Cell Differentiation (GO:0002244),0.653867267,0.999994612,0.38598607,UFL1;SBDS
Negative Regulation Of Actin Filament Bundle Assembly (GO:0032232),0.653867267,0.999994612,0.38598607,F11R;WASF2
Positive Regulation Of mRNA Processing (GO:0050685),0.653867267,0.999994612,0.38598607,THRAP3;NUP98
Regulation Of Cardiac Muscle Cell Action Potential (GO:0098901),0.653867267,0.999994612,0.38598607,ATP2A2;DSG2
Regulation Of Glucose Metabolic Process (GO:0010906),0.653867267,0.999994612,0.38598607,IRS2;SIRT1
Regulation Of Lipid Biosynthetic Process (GO:0046890),0.653867267,0.999994612,0.38598607,MLXIPL;CREBL2
Regulation Of Monoatomic Ion Transport (GO:0043269),0.653867267,0.999994612,0.38598607,CLDN10;KCNJ8
Vesicle Coating (GO:0006901),0.653867267,0.999994612,0.38598607,TRAPPC2;CUL3
Negative Regulation Of Defense Response (GO:0031348),0.654383013,0.999994612,0.38511987,FXR1;ITCH;PARP1;TYRO3;ARNT;NR1D1;YWHAZ;AURKB
Positive Regulation Of GTPase Activity (GO:0043547),0.656998226,0.999994612,0.388386115,RTN4R;ARHGAP11A;DOCK6;ARHGAP11B;RALBP1;FZD10;RANGAP1;C9ORF72;TBC1D1;RASGEF1A;PKP4;MMUT;ECT2;TBC1D15;ZC3H15;EZH2;RALGPS2
Cellular Response To Starvation (GO:0009267),0.657601103,0.999994612,0.380639875,PRKAA2;STK24;WDR45B;STK26;SUV39H1;JMY;TSSK3;ITFG2;SIRT1
Positive Regulation Of Intracellular Protein Transport (GO:0090316),0.657601103,0.999994612,0.380639875,UBE2D3;UBR5;NMT1;ZFAND1;KIF20B;ECT2;MFF;OAZ2;IPO5
Negative Regulation Of Protein Binding (GO:0032091),0.659013847,0.999994612,0.373030021,ROCK1;ATP2A2;PTPRF;AURKB;AURKA
Membrane Lipid Biosynthetic Process (GO:0046467),0.659469765,0.999994612,0.371030111,SAMD8;ELOVL5;ELOVL6;ELOVL7
Monoatomic Anion Transport (GO:0006820),0.659469765,0.999994612,0.371030111,CLCN6;PACC1;CLCNKB;SLC26A6
Myeloid Cell Differentiation (GO:0030099),0.659469765,0.999994612,0.371030111,UFL1;RACGAP1;ZBTB16;FLVCR1
Cellular Respiration (GO:0045333),0.66003805,0.999994612,0.372557537,NR4A3;NDUFB4;MTFR1;COX7A2;MTFR2;PPARGC1A
Integrin-Mediated Signaling Pathway (GO:0007229),0.66003805,0.999994612,0.372557537,CUL3;ORC3;ADAM10;ITGA7;ISG15;PTK2
Regulation Of Kinase Activity (GO:0043549),0.66003805,0.999994612,0.372557537,CDKN1B;TYRO3;IRS2;LDB2;ECT2;SMG8
SCF-dependent Proteasomal Ubiquitin-Dependent Protein Catabolic Process (GO:0031146),0.662829092,0.999994612,0.364234749,CCNF;KIF14;FBXL5
Negative Regulation Of BMP Signaling Pathway (GO:0030514),0.662829092,0.999994612,0.364234749,UBE2D3;RBPMS2;LRP2
Positive Regulation Of T Cell Mediated Immunity (GO:0002711),0.662829092,0.999994612,0.364234749,TRAF6;TRAF2;CYRIB
Positive Regulation Of Biomineral Tissue Development (GO:0070169),0.662829092,0.999994612,0.364234749,CCNA2;ISG15;FBXO5
Regulation Of Programmed Cell Death (GO:0043067),0.666907105,0.999994612,0.369810667,RBM25;PHLPP1;ACTN3;XIAP;TNFRSF10B;TRAF2;SIRT1;MORF4L1;DPP8;MORF4L2;STK26;ANP32E;BRD8;BIRC2
Cellular Response To Hypoxia (GO:0071456),0.671187087,0.999994612,0.351314683,SUV39H1;HP1BP3;UBQLN1;MGARP;SIRT1
Negative Regulation Of Catabolic Process (GO:0009895),0.671187087,0.999994612,0.351314683,NCOR1;SF3B3;CSNK2A1;HMGCR;MAD2L1
Transforming Growth Factor Beta Receptor Signaling Pathway (GO:0007179),0.671187087,0.999994612,0.351314683,SMAD4;FNTA;USP9X;SIRT1;PTK2
Glycolytic Process (GO:0006096),0.672890007,0.999994612,0.346582313,ALDOC;PFKM
Heterotypic Cell-Cell Adhesion (GO:0034113),0.672890007,0.999994612,0.346582313,ITGA7;DSG2
Lipid Droplet Organization (GO:0034389),0.672890007,0.999994612,0.346582313,SQLE;PRKAA2
Maintenance Of Blood-Brain Barrier (GO:0035633),0.672890007,0.999994612,0.346582313,CLDN12;F11R
Morphogenesis Of An Epithelium (GO:0002009),0.672890007,0.999994612,0.346582313,LIN7C;PALS1
Negative Regulation Of DNA Binding (GO:0043392),0.672890007,0.999994612,0.346582313,TNKS;ZNF675
Peptidyl-Tyrosine Dephosphorylation (GO:0035335),0.672890007,0.999994612,0.346582313,DUSP10;PTPRF
Phosphatidic Acid Biosynthetic Process (GO:0006654),0.672890007,0.999994612,0.346582313,GNPAT;GPAT3
mRNA Transport (GO:0051028),0.672974444,0.999994612,0.346408862,XPO1;NUP133;PEG10;CASC3
Regulation Of Bone Mineralization (GO:0030500),0.672974444,0.999994612,0.346408862,CCNA2;S1PR1;TXLNG;ISG15
Selective Autophagy (GO:0061912),0.672974444,0.999994612,0.346408862,UFL1;CALCOCO2;DDRGK1;UBQLN1
Regulation Of Cytoskeleton Organization (GO:0051493),0.673908367,0.999994612,0.351617564,PRKAA2;ROCK1;KATNBL1;CAPN2;RICTOR;FZD10;F11R;PTK2
Negative Regulation Of Immune System Process (GO:0002683),0.678182403,0.999994612,0.335545612,OTUD4;TYRO3;NR1D1
Nucleobase-Containing Compound Catabolic Process (GO:0034655),0.678182403,0.999994612,0.335545612,EXOSC10;DIS3;EXOSC9
Positive Regulation Of Leukocyte Cell-Cell Adhesion (GO:1903039),0.678182403,0.999994612,0.335545612,NR4A3;TRAF6;CYRIB
Positive Regulation Of Nucleocytoplasmic Transport (GO:0046824),0.678182403,0.999994612,0.335545612,UBR5;ECT2;IPO5
Response To Unfolded Protein (GO:0006986),0.678182403,0.999994612,0.335545612,DNAJB1;DNAJB4;HSPA1A
2-Oxoglutarate Metabolic Process (GO:0006103),0.679567221,0.999994612,0.350983612,L2HGDH
Aorta Development (GO:0035904),0.679567221,0.999994612,0.350983612,JAG1
"Blood Coagulation, Fibrin Clot Formation (GO:0072378)",0.679567221,0.999994612,0.350983612,GP1BA
Cellular Response To Exogenous dsRNA (GO:0071360),0.679567221,0.999994612,0.350983612,RIGI
Ceramide Transport (GO:0035627),0.679567221,0.999994612,0.350983612,CERT1
Contractile Actin Filament Bundle Assembly (GO:0030038),0.679567221,0.999994612,0.350983612,CUL3
Electron Transport Chain (GO:0022900),0.679567221,0.999994612,0.350983612,PPARGC1A
Embryonic Cranial Skeleton Morphogenesis (GO:0048701),0.679567221,0.999994612,0.350983612,NIPBL
Ethanol Metabolic Process (GO:0006067),0.679567221,0.999994612,0.350983612,ACSS2
Formation Of Cytoplasmic Translation Initiation Complex (GO:0001732),0.679567221,0.999994612,0.350983612,EIF3I
Glucosamine-Containing Compound Metabolic Process (GO:1901071),0.679567221,0.999994612,0.350983612,OGA
Inner Dynein Arm Assembly (GO:0036159),0.679567221,0.999994612,0.350983612,DNAH2
"Maturation Of LSU-rRNA From Tricistronic rRNA Transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA) (GO:0000463)",0.679567221,0.999994612,0.350983612,RBM34
Membrane Repolarization During Cardiac Muscle Cell Action Potential (GO:0086013),0.679567221,0.999994612,0.350983612,KCNJ8
miRNA-mediated Gene Silencing By Inhibition Of Translation (GO:0035278),0.679567221,0.999994612,0.350983612,TRIM71
Microvillus Assembly (GO:0030033),0.679567221,0.999994612,0.350983612,STK26
Negative Regulation Of T Cell Mediated Immunity (GO:0002710),0.679567221,0.999994612,0.350983612,KLRD1
Negative Regulation Of Defense Response To Virus (GO:0050687),0.679567221,0.999994612,0.350983612,ITCH
Negative Regulation Of Fatty Acid Biosynthetic Process (GO:0045717),0.679567221,0.999994612,0.350983612,SIRT1
Negative Regulation Of Leukocyte Mediated Cytotoxicity (GO:0001911),0.679567221,0.999994612,0.350983612,KLRD1
Odontogenesis Of Dentin-Containing Tooth (GO:0042475),0.679567221,0.999994612,0.350983612,HDAC1
Phagolysosome Assembly (GO:0001845),0.679567221,0.999994612,0.350983612,PIKFYVE
Positive Regulation Of Endothelial Cell Chemotaxis (GO:2001028),0.679567221,0.999994612,0.350983612,TMSB4X
Positive Regulation Of Exosomal Secretion (GO:1903543),0.679567221,0.999994612,0.350983612,PDCD6IP
Positive Regulation Of Glycogen Metabolic Process (GO:0070875),0.679567221,0.999994612,0.350983612,IRS2
"Positive Regulation Of Nuclear-Transcribed mRNA Catabolic Process, Deadenylation-Dependent Decay (GO:1900153)",0.679567221,0.999994612,0.350983612,CNOT1
Positive Regulation Of Protein-Containing Complex Disassembly (GO:0043243),0.679567221,0.999994612,0.350983612,CALCOCO2
Positive Regulation Of Response To Cytokine Stimulus (GO:0060760),0.679567221,0.999994612,0.350983612,RIGI
Positive Regulation Of Telomerase RNA Localization To Cajal Body (GO:1904874),0.679567221,0.999994612,0.350983612,CCT4
Positive Regulation Of Transcription From RNA Polymerase II Promoter Involved In Cellular Response To Chemical Stimulus (GO:1901522),0.679567221,0.999994612,0.350983612,SMAD4
Positive Regulation Of Transporter Activity (GO:0032411),0.679567221,0.999994612,0.350983612,PPARGC1A
Prostanoid Biosynthetic Process (GO:0046457),0.679567221,0.999994612,0.350983612,PTGES3
Protein Activation Cascade (GO:0072376),0.679567221,0.999994612,0.350983612,GP1BA
Protein Localization To Vacuole (GO:0072665),0.679567221,0.999994612,0.350983612,LAMTOR5
Protein Maturation By Iron-Sulfur Cluster Transfer (GO:0097428),0.679567221,0.999994612,0.350983612,CIAO2A
Protein Transport To Vacuole Involved In Ubiquitin-Dependent Protein Catabolic Process Via The Multivesicular Body Sorting Pathway (GO:0043328),0.679567221,0.999994612,0.350983612,UBAP1
Regulation Of MHC Class II Biosynthetic Process (GO:0045346),0.679567221,0.999994612,0.350983612,SIRT1
Regulation Of Carbohydrate Catabolic Process (GO:0043470),0.679567221,0.999994612,0.350983612,PRKAG2
Regulation Of Endothelial Cell Chemotaxis (GO:2001026),0.679567221,0.999994612,0.350983612,TMSB4X
Regulation Of Integrin Activation (GO:0033623),0.679567221,0.999994612,0.350983612,KIF14
Regulation Of Leukocyte Activation (GO:0002694),0.679567221,0.999994612,0.350983612,PJA2
Regulation Of Non-Canonical Wnt Signaling Pathway (GO:2000050),0.679567221,0.999994612,0.350983612,LBX2
Regulation Of Nuclear-Transcribed mRNA poly(A) Tail Shortening (GO:0060211),0.679567221,0.999994612,0.350983612,CNOT1
Regulation Of Phosphate Metabolic Process (GO:0019220),0.679567221,0.999994612,0.350983612,RAD17
Regulation Of Transposition (GO:0010528),0.679567221,0.999994612,0.350983612,PIWIL2
Respiratory Electron Transport Chain (GO:0022904),0.679567221,0.999994612,0.350983612,PPARGC1A
Response To Muscle Stretch (GO:0035994),0.679567221,0.999994612,0.350983612,PTK2
Stress Fiber Assembly (GO:0043149),0.679567221,0.999994612,0.350983612,CUL3
"Synaptic Transmission, GABAergic (GO:0051932)",0.679567221,0.999994612,0.350983612,GABRG3
Synaptic Vesicle Membrane Organization (GO:0048499),0.679567221,0.999994612,0.350983612,STX2
Ubiquinone Metabolic Process (GO:0006743),0.679567221,0.999994612,0.350983612,COQ8A
Hemopoiesis (GO:0030097),0.682379611,0.999994612,0.335963833,MELK;JAG1;FUT10;ZBTB16;SBDS;FLT3LG;HIPK1
Cellular Response To Decreased Oxygen Levels (GO:0036294),0.683069988,0.999994612,0.330894297,SUV39H1;HP1BP3;UBQLN1;MGARP;SIRT1
Cellular Response To Reactive Oxygen Species (GO:0034614),0.683069988,0.999994612,0.330894297,OSER1;ECT2;SIRT1;PEX13;ANKZF1
Ubiquitin-Dependent ERAD Pathway (GO:0030433),0.683069988,0.999994612,0.330894297,JKAMP;UBQLN1;UBE4B;YOD1;ANKZF1
Endoplasmic Reticulum To Golgi Vesicle-Mediated Transport (GO:0006888),0.683414195,0.999994612,0.335950423,TRAPPC2;SEC24B;SEC24A;CUL3;ATL2;WHAMM;SEC24C;TMED5
DNA-templated Transcription Initiation (GO:0006352),0.686103831,0.999994612,0.32350027,TAF8;ELOA;TAF5;PPARGC1A
Chordate Embryonic Development (GO:0043009),0.686103831,0.999994612,0.32350027,TRIM71;STIL;INTU;PROX1
Glucose Metabolic Process (GO:0006006),0.686103831,0.999994612,0.32350027,SORD;CRY1;IRS2;PPARGC1A
Negative Regulation Of Protein-Containing Complex Assembly (GO:0031333),0.686103831,0.999994612,0.32350027,CSNK1A1;RIOK3;KIF14;TRIM11
Protein Targeting To Mitochondrion (GO:0006626),0.686103831,0.999994612,0.32350027,GRPEL2;MGARP;MFF;TOMM20
GPI Anchor Biosynthetic Process (GO:0006506),0.691054117,0.999994612,0.311717598,PIGA;PIGL
Artery Morphogenesis (GO:0048844),0.691054117,0.999994612,0.311717598,JAG1;LRP2
Extrinsic Apoptotic Signaling Pathway Via Death Domain Receptors (GO:0008625),0.691054117,0.999994612,0.311717598,DDX47;TNFRSF10B
Innate Immune Response Activating Cell Surface Receptor Signaling Pathway (GO:0002220),0.691054117,0.999994612,0.311717598,TRAF6;KLRD1
Negative Regulation Of Myeloid Leukocyte Differentiation (GO:0002762),0.691054117,0.999994612,0.311717598,TMEM178A;ZNF675
Positive Regulation Of Interleukin-10 Production (GO:0032733),0.691054117,0.999994612,0.311717598,ISG15;INAVA
Prostaglandin Metabolic Process (GO:0006693),0.691054117,0.999994612,0.311717598,PTGES3;PLAA
Regulation Of Dendritic Spine Morphogenesis (GO:0061001),0.691054117,0.999994612,0.311717598,CAPRIN1;CAPRIN2
Response To Amino Acid (GO:0043200),0.691054117,0.999994612,0.311717598,IPO5;LAMTOR5
Hexose Metabolic Process (GO:0019318),0.693011084,0.999994612,0.309295376,SORD;IRS2;ALDOC
Triglyceride Metabolic Process (GO:0006641),0.693011084,0.999994612,0.309295376,GPAT3;LPIN1;SIRT1
Regulation Of Cell Adhesion (GO:0030155),0.695188145,0.999994612,0.320217064,ATXN3;PPP1R12A;TNXB;ROCK1;KIF14;ADAM10;PKP4;TNPO1;CBLL1;PTK2
Regulation Of Extrinsic Apoptotic Signaling Pathway (GO:2001236),0.698856512,0.999994612,0.302174956,TCF7L2;FEM1B;TRAF2;PHIP
Organelle Assembly (GO:0070925),0.702296914,0.999994612,0.320629091,BBS2;PLK4;UNC119B;PDCD6IP;INTU;WDR45B;IST1;SCLT1;RFX3;PLA2G3;HPS3;ATP2A2;ASAP1;FXR1;TBC1D31;RP2;CAPRIN1;UBQLN1;UBAP1;POC1B;PHIP;CEP20;SSX2IP
3'-Phosphoadenosine 5'-Phosphosulfate Metabolic Process (GO:0050427),0.704594416,0.999994612,0.295384588,TPST2
N-acetylglucosamine Metabolic Process (GO:0006044),0.704594416,0.999994612,0.295384588,OGA
Amyloid-Beta Metabolic Process (GO:0050435),0.704594416,0.999994612,0.295384588,DYRK1A
Astrocyte Development (GO:0014002),0.704594416,0.999994612,0.295384588,EIF2B5
Branched-Chain Amino Acid Metabolic Process (GO:0009081),0.704594416,0.999994612,0.295384588,DBT
Cardiac Myofibril Assembly (GO:0055003),0.704594416,0.999994612,0.295384588,PROX1
Cellular Response To Estrogen Stimulus (GO:0071391),0.704594416,0.999994612,0.295384588,SERPINB9
Cellular Response To Sterol (GO:0036315),0.704594416,0.999994612,0.295384588,INSIG1
Ceramide Catabolic Process (GO:0046514),0.704594416,0.999994612,0.295384588,NEU3
Dendritic Spine Morphogenesis (GO:0060997),0.704594416,0.999994612,0.295384588,WASL
Epiboly Involved In Wound Healing (GO:0090505),0.704594416,0.999994612,0.295384588,CCNA2
Melanosome Transport (GO:0032402),0.704594416,0.999994612,0.295384588,BBS2
Negative Regulation Of Epithelial Cell Differentiation (GO:0030857),0.704594416,0.999994612,0.295384588,SORD
Negative Regulation Of Immune Effector Process (GO:0002698),0.704594416,0.999994612,0.295384588,RC3H1
Negative Regulation Of Phagocytosis (GO:0050765),0.704594416,0.999994612,0.295384588,PIP4P2
Negative Regulation Of Synaptic Transmission (GO:0050805),0.704594416,0.999994612,0.295384588,ARF1
Negative Regulation Of Type I Interferon-Mediated Signaling Pathway (GO:0060339),0.704594416,0.999994612,0.295384588,ISG15
Nucleotide-Sugar Biosynthetic Process (GO:0009226),0.704594416,0.999994612,0.295384588,GFPT2
Oogenesis (GO:0048477),0.704594416,0.999994612,0.295384588,PIWIL2
Peptidyl-Lysine Trimethylation (GO:0018023),0.704594416,0.999994612,0.295384588,VCPKMT
Phagosome Maturation (GO:0090382),0.704594416,0.999994612,0.295384588,PIKFYVE
Pigment Granule Transport (GO:0051904),0.704594416,0.999994612,0.295384588,BBS2
Positive Regulation Of Cell Activation (GO:0050867),0.704594416,0.999994612,0.295384588,GP1BA
Positive Regulation Of Potassium Ion Transport (GO:0043268),0.704594416,0.999994612,0.295384588,KIF5B
Protein Localization To Cell-Cell Junction (GO:0150105),0.704594416,0.999994612,0.295384588,F11R
Regulation Of Amyloid Fibril Formation (GO:1905906),0.704594416,0.999994612,0.295384588,LDLR
Regulation Of Carbohydrate Metabolic Process (GO:0006109),0.704594416,0.999994612,0.295384588,SIRT1
Regulation Of Granulocyte Macrophage Colony-Stimulating Factor Production (GO:0032645),0.704594416,0.999994612,0.295384588,RIGI
Regulation Of Hormone Secretion (GO:0046883),0.704594416,0.999994612,0.295384588,SNX6
