GeneID,padj,pvalue,lfcSE,stat,log2FoldChange,baseMean,Symbol,Description
246175,0.98821,7.87E-01,0.14,0.27085,0.0379242,996.25,CNOT6L,CCR4-NOT transcription complex subunit 6 like
58478,0.98821,7.95E-01,0.1264,-0.259263,-0.0327651,1660.14,ENOPH1,enolase-phosphatase 1
8404,0.98821,8.02E-01,0.5389,-0.251127,-0.1353246,15418.12,SPARCL1,SPARC like 1
56916,0.98821,8.02E-01,0.0702,-0.250647,-0.0175887,2529.27,SMARCAD1,"SWI/SNF-related, matrix-associated actin-dependent regulator of chromatin, subfamily a, containing DEAD/H box 1"
93627,0.98821,7.89E-01,0.1636,0.267116,0.0437113,1485.71,TBCK,TBC1 domain containing kinase
9061,0.98821,7.91E-01,0.2143,-0.265584,-0.056916,3319.6,PAPSS1,3'-phosphoadenosine 5'-phosphosulfate synthase 1
112268469,0.98821,7.94E-01,0.153,-0.260763,-0.0399093,64.54,LOC112268469,uncharacterized LOC112268469
105377412,0.98821,7.85E-01,0.2599,-0.27241,-0.070813,27.9,LOC105377412,uncharacterized LOC105377412
8821,0.98821,7.92E-01,0.5122,-0.263219,-0.1348212,117.77,INPP4B,inositol polyphosphate-4-phosphatase type II B
51802,0.98821,7.91E-01,0.5298,0.265275,0.1405408,8.86,ASIC5,acid sensing ion channel subunit family member 5
201973,0.98821,8.02E-01,0.1095,0.250763,0.0274505,294.95,PRIMPOL,primase and DNA directed polymerase
170690,0.98821,7.89E-01,0.4958,-0.267802,-0.1327787,2596.08,ADAMTS16,ADAM metallopeptidase with thrombospondin type 1 motif 16
102724943,0.98821,7.96E-01,0.4232,-0.258933,-0.1095825,9.15,LOC102724943,splicing factor 3A subunit 2
100505806,0.98821,7.97E-01,0.551,0.257257,0.1417364,128.24,SNHG18,small nucleolar RNA host gene 18
26064,0.98821,7.94E-01,0.3819,0.260921,0.0996563,1093.03,RAI14,retinoic acid induced 14
10884,0.98821,7.99E-01,0.0652,0.254454,0.0165946,607.65,MRPS30,mitochondrial ribosomal protein S30
257396,0.98821,7.97E-01,0.3983,0.257744,0.1026715,28.49,MOCS2-DT,MOCS2 divergent transcript
10769,0.98821,7.96E-01,0.1897,0.25858,0.0490556,650,PLK2,polo like kinase 2
441086,0.98821,7.94E-01,0.3858,0.260815,0.1006243,12.84,FAM169A-AS1,FAM169A antisense RNA 1
84059,0.98821,7.94E-01,0.479,0.261403,0.1252142,15744.82,ADGRV1,adhesion G protein-coupled receptor V1
153643,0.98821,7.92E-01,0.5988,0.264019,0.1580961,99.2,FAM81B,family with sequence similarity 81 member B
317671,0.98821,8.02E-01,0.3715,-0.250695,-0.0931378,15.59,RFESD,Rieske Fe-S domain containing
1946,0.98821,7.91E-01,0.4281,-0.264527,-0.1132331,212.73,EFNA5,ephrin A5
116842,0.98821,7.96E-01,0.3498,-0.258451,-0.0904034,19.7,LEAP2,liver enriched antimicrobial peptide 2
8382,0.98821,8.02E-01,0.276,-0.251346,-0.0693716,174.95,NME5,NME/NM23 family member 5
51308,0.98821,7.92E-01,0.1842,0.263519,0.0485504,2349.03,REEP2,receptor accessory protein 2
56122,0.98821,7.99E-01,0.2081,-0.254458,-0.0529464,833.05,PCDHB14,protocadherin beta 14
5521,0.98821,8.01E-01,0.2004,0.252164,0.0505418,1461.83,PPP2R2B,protein phosphatase 2 regulatory subunit Bbeta
408263,0.98821,7.98E-01,0.3978,-0.256044,-0.1018558,21.62,FNDC9,fibronectin type III domain containing 9
94081,0.98821,7.87E-01,0.0977,0.270384,0.026426,1907.79,SFXN1,sideroflexin 1
117608,0.98821,7.94E-01,0.141,-0.260607,-0.0367475,260.71,ZNF354B,zinc finger protein 354B
154007,0.98821,7.97E-01,0.1134,0.257734,0.0292278,495.27,SNRNP48,small nuclear ribonucleoprotein U11/U12 subunit 48
51406,0.98821,7.98E-01,0.1368,0.256203,0.0350513,1250.47,NOL7,nucleolar protein 7
3128,0.98821,7.95E-01,1.5494,-0.26025,-0.4032286,75.34,HLA-DRB6,"major histocompatibility complex, class II, DR beta 6 (pseudogene)"
27154,0.98821,7.88E-01,0.1974,-0.268995,-0.0530975,534.72,BRPF3,bromodomain and PHD finger containing 3
100188893,0.98821,7.87E-01,0.1272,0.27049,0.0344085,732.43,TOMM6,translocase of outer mitochondrial membrane 6
112267958,0.98821,7.91E-01,0.168,0.265223,0.0445498,58.31,KLC4-AS1,KLC4 antisense RNA 1
65989,0.98821,7.93E-01,0.3239,0.262375,0.0849883,41.92,DLK2,delta like non-canonical Notch ligand 2
23607,0.98821,7.99E-01,0.1339,-0.254521,-0.0340792,636.32,CD2AP,CD2 associated protein
653,0.98821,7.89E-01,0.4506,0.267147,0.120382,427.91,BMP5,bone morphogenetic protein 5
26503,0.98821,7.90E-01,0.1549,-0.26609,-0.0412088,242.27,SLC17A5,solute carrier family 17 member 5
6885,0.98821,7.96E-01,0.1051,-0.257997,-0.0271123,1794.53,MAP3K7,mitogen-activated protein kinase kinase kinase 7
3910,0.98821,7.99E-01,0.2607,0.254839,0.0664358,2872.3,LAMA4,laminin subunit alpha 4
101928140,0.98821,7.98E-01,0.2252,0.256147,0.0576972,46.75,PTPRK-AS1,PTPRK antisense RNA 1
80129,0.98821,7.90E-01,0.4319,-0.266546,-0.1151087,110.14,CCDC170,coiled-coil domain containing 170
105378111,0.98821,7.89E-01,0.5751,0.26716,0.1536538,22.83,MEAT6,melanoma-associated transcript 6
101927125,0.98821,7.88E-01,0.6542,-0.268406,-0.1755844,9.98,ELFN1-AS1,ELFN1 antisense RNA 1
221937,0.98821,7.94E-01,0.1751,-0.261621,-0.0458136,2458.35,FOXK1,forkhead box K1
256130,0.98821,7.93E-01,0.5663,-0.263045,-0.1489641,16.28,TMEM196,transmembrane protein 196
54543,0.98821,7.97E-01,0.1848,0.257745,0.0476441,756.4,TOMM7,translocase of outer mitochondrial membrane 7
5137,0.98821,8.00E-01,0.4077,0.253017,0.1031639,816.41,PDE1C,phosphodiesterase 1C
401321,0.98821,7.93E-01,0.2929,0.261771,0.0766639,170.37,LINC00997,long intergenic non-protein coding RNA 997
729156,0.98821,7.96E-01,0.1367,0.259,0.0354133,120.13,GTF2IRD1P1,GTF2I repeat domain containing 1 pseudogene 1
55253,0.98821,7.87E-01,0.1222,-0.270724,-0.0330746,652.44,TYW1,tRNA-yW synthesizing protein 1 homolog
441263,0.98821,7.88E-01,0.2106,0.269237,0.0566923,71.4,DTX2P1-UPK3BP1-PMS2P11,"DTX2P1-UPK3BP1-PMS2P11 readthrough, transcribed pseudogene"
107986827,0.98821,7.93E-01,0.1843,-0.262481,-0.0483715,221.92,CZ1P-ASNS,CZ1P-ASNS readthrough
107986828,0.98821,7.94E-01,0.2482,0.260921,0.0647553,105.12,LOC107986828,
349152,0.98821,8.02E-01,0.2912,0.250513,0.072948,227.97,DPY19L2P2,DPY19L2 pseudogene 2
2861,0.98821,7.91E-01,0.5058,0.264471,0.1337567,1005.07,GPR37,G protein-coupled receptor 37
29923,0.98821,7.85E-01,0.1578,0.272553,0.0430118,453.78,HILPDA,hypoxia inducible lipid droplet associated
7328,0.98821,7.94E-01,0.1439,-0.261285,-0.0375949,5226.7,UBE2H,ubiquitin conjugating enzyme E2 H
60412,0.98821,7.92E-01,0.106,0.263788,0.0279519,3273.03,EXOC4,exocyst complex component 4
373156,0.98821,7.98E-01,0.1053,-0.255985,-0.0269666,738.7,GSTK1,glutathione S-transferase kappa 1
9747,0.98821,7.96E-01,0.1321,0.258748,0.0341911,2150.9,TCAF1,TRPM8 channel associated factor 1
26047,0.98821,7.87E-01,0.5614,-0.270489,-0.1518503,1544.19,CNTNAP2,contactin associated protein 2
22976,0.98821,7.95E-01,0.2158,0.259328,0.0559705,970.02,PAXIP1,PAX interacting protein 1
105377790,0.98821,8.00E-01,0.7903,-0.252912,-0.1998718,10.68,LOC105377790,uncharacterized LOC105377790
137970,0.98821,7.88E-01,0.4648,0.269466,0.1252442,178.75,UNC5D,unc-5 netrin receptor D
101929550,0.98821,7.99E-01,0.6145,-0.255166,-0.1568116,9.14,LOC101929550,uncharacterized LOC101929550
79698,0.98821,7.99E-01,0.3771,-0.255134,-0.0962024,256.14,ZMAT4,zinc finger matrin-type 4
79645,0.98821,7.99E-01,0.5332,0.254156,0.1355226,98.46,CLXN,calaxin
4067,0.98821,7.90E-01,0.3431,-0.265801,-0.0911917,224.94,LYN,"LYN proto-oncogene, Src family tyrosine kinase"
105375906,0.98821,7.99E-01,1.5966,-0.254582,-0.406458,37.36,LOC105375906,uncharacterized LOC105375906
55353,0.98821,7.92E-01,0.1693,0.264118,0.044714,4472.76,LAPTM4B,lysosomal protein transmembrane 4 beta
105375666,0.98821,7.85E-01,0.225,-0.272731,-0.061377,39.24,VPS13B-DT,VPS13B divergent transcript
286077,0.98821,7.86E-01,0.4398,-0.271802,-0.1195464,47.85,FAM83H,family with sequence similarity 83 member H
83481,0.98821,7.93E-01,0.3617,-0.262854,-0.0950734,141.57,EPPK1,epiplakin 1
55958,0.98821,7.86E-01,0.1498,0.27134,0.0406434,2395.14,KLHL9,kelch like family member 9
3301,0.98821,7.89E-01,0.1781,-0.267675,-0.047661,4826.76,DNAJA1,DnaJ heat shock protein family (Hsp40) member A1
25853,0.98821,7.84E-01,0.0892,0.273578,0.0244132,981.53,DCAF12,DDB1 and CUL4 associated factor 12
644019,0.98821,7.96E-01,0.1091,0.259133,0.0282684,344.96,ZNG1F,Zn regulated GTPase metalloprotein activator 1F
203274,0.98821,7.86E-01,0.479,-0.271626,-0.1301157,24.42,LINC00537,long intergenic non-protein coding RNA 537
8395,0.98821,7.89E-01,1.0963,0.267536,0.2933114,99.7,PIP5K1B,phosphatidylinositol-4-phosphate 5-kinase type 1 beta
29979,0.98821,8.02E-01,0.1095,0.250924,0.0274838,3231.63,UBQLN1,ubiquilin 1
84278,0.98821,7.89E-01,0.1133,-0.267412,-0.0302917,217.58,MFSD14CP,"major facilitator superfamily domain containing 14C, pseudogene"
25934,0.98821,7.95E-01,0.2353,0.259204,0.0609976,499.48,NIPSNAP3A,nipsnap homolog 3A
2801,0.98821,7.85E-01,0.1308,0.272819,0.0356752,1372.42,GOLGA2,golgin A2
101929314,0.98821,7.96E-01,0.2678,0.258917,0.0693395,21.78,LOC101929314,uncharacterized LOC101929314
7410,0.98821,7.96E-01,0.1776,0.258623,0.0459327,1689.65,VAV2,vav guanine nucleotide exchange factor 2
51116,0.98821,7.87E-01,0.108,0.269881,0.0291469,284.74,MRPS2,mitochondrial ribosomal protein S2
727800,0.98821,7.87E-01,0.3042,0.270312,0.0822212,21.47,RNF208,ring finger protein 208
92714,0.98821,8.00E-01,0.0893,-0.253292,-0.0226178,603.5,ARRDC1,arrestin domain containing 1
56952,0.98821,8.01E-01,0.2863,-0.251934,-0.0721189,736.86,PRTFDC1,phosphoribosyl transferase domain containing 1
102724316,0.98821,7.98E-01,0.3681,0.255381,0.0940052,386.06,SVIL-AS1,SVIL antisense RNA 1
101929475,0.98821,8.02E-01,0.2504,-0.250647,-0.062765,37.39,ITGB1-DT,ITGB1 divergent transcript
642826,0.98821,8.02E-01,0.3502,0.251026,0.0879041,136.84,BMS1P2,BMS1 pseudogene 2
7019,0.98821,8.00E-01,0.123,-0.253384,-0.0311677,1174.16,TFAM,"transcription factor A, mitochondrial"
101928781,0.98821,7.91E-01,0.7636,0.26534,0.2026194,9.29,TMEM26-AS1,TMEM26 antisense RNA 1
6832,0.98821,7.86E-01,0.0753,0.270872,0.0204081,553.33,SUPV3L1,Suv3 like RNA helicase
728190,0.98821,7.92E-01,0.1507,0.263084,0.039645,133.93,NUTM2A-AS1,NUTM2A antisense RNA 1
112268064,0.98821,7.88E-01,0.3398,-0.268603,-0.0912588,11.42,LOC112268064,uncharacterized LOC112268064
26123,0.98821,7.93E-01,0.1419,0.261778,0.0371584,1082.95,TCTN3,tectonic family member 3
60370,0.98821,7.94E-01,0.2116,-0.261713,-0.0553808,43.63,AVPI1,arginine vasopressin induced 1
56652,0.98821,8.02E-01,0.1373,0.251069,0.0344647,206.08,TWNK,twinkle mtDNA helicase
5662,0.98821,7.91E-01,0.4409,-0.265203,-0.1169153,169.95,PSD,pleckstrin and Sec7 domain containing
6001,0.98821,7.86E-01,0.692,-0.271889,-0.1881482,27.83,RGS10,regulator of G protein signaling 10
112267914,0.98821,8.02E-01,0.5754,0.251152,0.1445008,11.43,LOC112267914,uncharacterized LOC112267914
100133161,0.98821,7.98E-01,0.3252,0.25546,0.0830692,32.44,LINC01001,long intergenic non-protein coding RNA 1001
977,0.98821,7.87E-01,0.1335,0.270276,0.0360751,1966.04,CD151,CD151 molecule (Raph blood group)
100852407,0.98821,7.88E-01,0.1982,-0.268976,-0.0533216,54.01,CARS1-AS1,CARS1 antisense RNA 1
7748,0.98821,7.91E-01,0.1195,0.264827,0.0316359,1009.56,ZNF195,zinc finger protein 195
9866,0.98821,7.98E-01,0.2225,0.256522,0.0570672,492.08,TRIM66,tripartite motif containing 66
2965,0.98821,7.90E-01,0.1361,-0.266571,-0.0362831,1433.86,GTF2H1,general transcription factor IIH subunit 1
84867,0.98821,8.02E-01,0.7275,-0.250952,-0.182556,15.89,PTPN5,protein tyrosine phosphatase non-receptor type 5
91057,0.98821,7.98E-01,0.2044,0.255783,0.0522935,411.04,CCDC34,coiled-coil domain containing 34
25923,0.98821,7.92E-01,0.1658,-0.263655,-0.0437169,2714.41,ATL3,atlastin GTPase 3
83706,0.98821,7.90E-01,0.2513,-0.265983,-0.0668318,26.87,FERMT3,FERM domain containing kindlin 3
113218486,0.98821,7.98E-01,0.4009,0.255354,0.1023742,9.04,MIR10392,microRNA 10392
7108,0.98821,7.88E-01,0.1518,0.26909,0.0408467,1103.16,TM7SF2,transmembrane 7 superfamily member 2
83759,0.98821,8.00E-01,0.119,0.253009,0.0301157,1233.94,RBM4B,RNA binding motif protein 4B
54961,0.98821,7.85E-01,0.1405,0.272409,0.038263,155.13,SSH3,slingshot protein phosphatase 3
254552,0.98821,7.92E-01,0.2286,0.263729,0.0602968,38.19,NUDT8,nudix hydrolase 8
55298,0.98821,7.92E-01,0.1067,0.26412,0.0281802,452.62,RNF121,ring finger protein 121
84441,0.98821,7.88E-01,0.1571,-0.269426,-0.0423353,3079.72,MAML2,mastermind like transcriptional coactivator 2
100652768,0.98821,7.98E-01,0.1992,-0.255831,-0.0509536,50.88,LOC100652768,uncharacterized LOC100652768
57453,0.98821,8.01E-01,0.456,-0.251437,-0.1146442,141.5,DSCAML1,DS cell adhesion molecule like 1
53826,0.98821,7.91E-01,0.217,-0.264731,-0.0574571,5853.06,FXYD6,FXYD domain containing ion transport regulator 6
6330,0.98821,8.00E-01,0.3979,-0.253746,-0.1009678,528.41,SCN4B,sodium voltage-gated channel beta subunit 4
64221,0.98821,8.00E-01,0.3574,0.253078,0.0904427,350.82,ROBO3,roundabout guidance receptor 3
84881,0.98821,8.01E-01,0.107,-0.252223,-0.0269918,308.68,RPUSD4,RNA pseudouridine synthase D4
84519,0.98821,7.91E-01,0.4692,0.264439,0.1240844,9.63,ACRBP,acrosin binding protein
283314,0.98821,7.95E-01,0.4547,-0.25919,-0.1178624,120.94,C1RL-AS1,C1RL antisense RNA 1
100422872,0.98821,7.97E-01,0.2808,-0.25771,-0.0723687,28.27,MIR1244-3,microRNA 1244-3
55259,0.98821,7.99E-01,0.3255,-0.254917,-0.0829847,117.65,DNAI7,dynein axonemal intermediate chain 7
3845,0.98821,7.86E-01,0.0689,-0.271851,-0.0187251,1528.07,KRAS,"KRAS proto-oncogene, GTPase"
51290,0.98821,7.92E-01,0.1126,-0.264181,-0.0297353,1839.1,ERGIC2,ERGIC and golgi 2
377,0.98821,7.96E-01,0.1774,-0.258044,-0.0457698,4616.9,ARF3,ADP ribosylation factor 3
84975,0.98821,7.96E-01,0.1243,0.258126,0.0320976,412.1,MFSD5,major facilitator superfamily domain containing 5
23468,0.98821,7.89E-01,0.0715,-0.268205,-0.0191882,14880.85,CBX5,chromobox 5
283417,0.98821,7.91E-01,0.3418,-0.265084,-0.0905929,416.35,DPY19L2,dpy-19 like 2
101928062,0.98821,7.96E-01,0.1923,0.258585,0.049729,48.18,PRANCR,progenitor renewal associated non-coding RNA
100528030,0.98821,7.99E-01,0.1542,0.255241,0.0393707,314.59,POC1B-GALNT4,POC1B-GALNT4 readthrough
8411,0.98821,7.95E-01,0.1485,0.26031,0.0386449,2078.15,EEA1,early endosome antigen 1
55591,0.98821,7.99E-01,0.1173,0.254363,0.0298378,2288.23,VEZT,"vezatin, adherens junctions transmembrane protein"
11108,0.98821,8.01E-01,0.0695,0.251535,0.0174797,988.12,PRDM4,PR/SET domain 4
5781,0.98821,7.95E-01,0.1345,-0.259467,-0.034911,6807.11,PTPN11,protein tyrosine phosphatase non-receptor type 11
387885,0.98821,7.87E-01,0.1443,0.270528,0.0390344,111.55,CFAP73,cilia and flagella associated protein 73
51367,0.98821,8.00E-01,0.1707,0.253771,0.0433126,264.53,POP5,"POP5 homolog, ribonuclease P/MRP subunit"
144404,0.98821,7.94E-01,0.1151,0.260876,0.0300214,355.13,TMEM120B,transmembrane protein 120B
22877,0.98821,7.86E-01,0.322,0.271473,0.0874084,515.18,MLXIP,MLX interacting protein
79369,0.98821,7.89E-01,0.1205,-0.268054,-0.0322923,547.91,B3GNT4,"UDP-GlcNAc:betaGal beta-1,3-N-acetylglucosaminyltransferase 4"
8562,0.98821,7.88E-01,0.1267,0.269351,0.0341211,1503.28,DENR,density regulated re-initiation and release factor
221143,0.98821,7.94E-01,0.2652,-0.26154,-0.0693689,131.76,EEF1AKMT1,EEF1A lysine methyltransferase 1
675,0.98821,7.98E-01,0.2932,0.2554,0.0748764,1056.84,BRCA2,BRCA2 DNA repair associated
105370274,0.98821,7.86E-01,0.5817,0.271526,0.1579401,15.22,LOC105370274,uncharacterized LOC105370274
5095,0.98821,7.85E-01,0.1791,0.273325,0.0489443,604.35,PCCA,propionyl-CoA carboxylase subunit alpha
100533467,0.98821,8.01E-01,0.0847,0.251697,0.0213066,1030.63,BIVM-ERCC5,BIVM-ERCC5 readthrough
8874,0.98821,7.91E-01,0.1071,0.264652,0.0283555,2679.42,ARHGEF7,Rho guanine nucleotide exchange factor 7
23250,0.98821,7.90E-01,0.245,0.266536,0.0653027,1152.72,ATP11A,ATPase phospholipid transporting 11A
122704,0.98821,7.89E-01,0.1367,0.267714,0.0365884,440.22,MRPL52,mitochondrial ribosomal protein L52
22985,0.98821,7.94E-01,0.1216,-0.260713,-0.0316921,3604.67,ACIN1,apoptotic chromatin condensation inducer 1
104564225,0.98821,8.01E-01,0.4142,0.251691,0.1042439,26.57,MHRT,myosin heavy chain associated RNA transcript
84684,0.98821,7.97E-01,0.457,0.257302,0.1175802,24.83,INSM2,INSM transcriptional repressor 2
253970,0.98821,7.99E-01,2.4644,-0.254685,-0.6276504,43.17,SFTA3,surfactant associated 3
5836,0.98821,7.99E-01,0.3426,-0.25415,-0.087074,821.9,PYGL,glycogen phosphorylase L
10979,0.98821,8.00E-01,0.126,0.253139,0.0318997,6837.87,FERMT2,FERM domain containing kindlin 2
2764,0.98821,7.87E-01,0.1501,-0.269636,-0.0404803,3399.24,GMFB,glia maturation factor beta
122809,0.98821,7.91E-01,0.1028,0.264982,0.0272454,2665.29,SOCS4,suppressor of cytokine signaling 4
57570,0.98821,7.92E-01,0.1271,0.263994,0.0335442,662.13,TRMT5,tRNA methyltransferase 5
4522,0.98821,7.87E-01,0.1228,-0.269573,-0.0331008,1760.82,MTHFD1,"methylenetetrahydrofolate dehydrogenase, cyclohydrolase and formyltetrahydrofolate synthetase 1"
55333,0.98821,7.93E-01,0.2063,-0.263031,-0.0542667,2884.3,SYNJ2BP,synaptojanin 2 binding protein
100616211,0.98821,8.01E-01,0.4939,-0.252488,-0.1247072,10.09,MIR4709,microRNA 4709
801,0.98821,7.99E-01,0.1976,0.25405,0.0502038,7431.51,CALM1,calmodulin 1
122509,0.98821,7.86E-01,0.215,0.271778,0.0584421,361.47,IFI27L1,interferon alpha inducible protein 27 like 1
51527,0.98821,8.01E-01,0.1039,-0.252586,-0.0262403,389.78,GSKIP,GSK3B interacting protein
122622,0.98821,7.90E-01,0.3419,0.26671,0.0911785,38.07,ADSS1,adenylosuccinate synthase 1
1397,0.98821,7.97E-01,0.3059,-0.257167,-0.0786615,3838.35,CRIP2,cysteine rich protein 2
106821730,0.98821,8.01E-01,0.2454,-0.252448,-0.0619431,29.13,BUB1B-PAK6,BUB1B-PAK6 readthrough
9677,0.98821,7.87E-01,0.2091,0.269709,0.0564021,180.96,PPIP5K1,diphosphoinositol pentakisphosphate kinase 1
100302254,0.98821,7.86E-01,0.2118,0.271339,0.0574814,716.6,MIR1282,microRNA 1282
10002,0.98821,7.87E-01,0.4947,-0.269792,-0.1334775,22.76,NR2E3,nuclear receptor subfamily 2 group E member 3
80349,0.98821,7.90E-01,0.1179,-0.265774,-0.0313324,691.7,SKIC8,SKI8 subunit of superkiller complex
5685,0.98821,7.85E-01,0.1258,0.272614,0.0343084,2192.12,PSMA4,proteasome 20S subunit alpha 4
80154,0.98821,7.98E-01,0.2012,0.255909,0.0514971,781.64,GOLGA2P10,GOLGA2 pseudogene 10
105371031,0.98821,7.84E-01,0.4144,-0.273641,-0.1133848,41.78,LOC105371031,uncharacterized LOC105371031
100288486,0.98821,7.89E-01,0.3542,-0.267586,-0.0947685,10.58,DDX11L9,DEAD/H-box helicase 11 like 9 (pseudogene)
2013,0.98821,7.99E-01,0.28,0.255098,0.0714149,1398.58,EMP2,epithelial membrane protein 2
112268177,0.98821,7.98E-01,0.3099,-0.2558,-0.0792684,68.67,LOC112268177,
105371085,0.98821,7.96E-01,0.4723,-0.259069,-0.1223663,17.4,LOC105371085,uncharacterized LOC105371085
89927,0.98821,7.89E-01,0.221,-0.26711,-0.0590381,3102.39,BMERB1,bMERB domain containing 1
64131,0.98821,7.98E-01,0.2756,0.255803,0.0704952,866.95,XYLT1,xylosyltransferase 1
23247,0.98821,7.93E-01,0.1283,0.261791,0.0335835,943.06,KATNIP,katanin interacting protein
84901,0.98821,8.01E-01,0.1493,0.251687,0.0375658,720.62,NFATC2IP,nuclear factor of activated T cells 2 interacting protein
100313837,0.98821,8.02E-01,0.2262,0.250828,0.0567274,33.61,MIR762,microRNA 762
9739,0.98821,7.94E-01,0.229,0.261078,0.0597962,292.02,SETD1A,"SET domain containing 1A, histone lysine methyltransferase"
146547,0.98821,8.01E-01,0.4416,0.252414,0.1114603,9.72,PRSS36,serine protease 36
869,0.98821,7.91E-01,0.482,0.26544,0.1279385,42.62,CBLN1,cerebellin 1 precursor
4504,0.98821,7.96E-01,0.7456,-0.258448,-0.1926993,26.14,MT3,metallothionein 3
51647,0.98821,7.87E-01,0.1392,0.270801,0.0376912,794.93,CIAO2B,cytosolic iron-sulfur assembly component 2B
9798,0.98821,7.97E-01,0.0946,0.257453,0.0243579,2245.31,IST1,IST1 factor associated with ESCRT-III
112268165,0.98821,7.98E-01,0.6386,0.255886,0.1634206,10.8,LOC112268165,uncharacterized LOC112268165
51693,0.98821,7.92E-01,0.2057,-0.263934,-0.054289,597.42,TRAPPC2L,trafficking protein particle complex subunit 2L
105371423,0.98821,7.97E-01,0.3544,0.257169,0.0911466,12.42,LINC02193,long intergenic non-protein coding RNA 2193
124936,0.98821,7.89E-01,0.1928,0.267511,0.0515893,544.47,CYB5D2,cytochrome b5 domain containing 2
224,0.98821,8.01E-01,0.2297,0.251785,0.0578376,1950.77,ALDH3A2,aldehyde dehydrogenase 3 family member A2
6388,0.98821,7.92E-01,0.1776,0.263158,0.0467451,390.61,SDF2,stromal cell derived factor 2
284106,0.98821,7.87E-01,0.223,0.270191,0.0602522,154.12,CISD3,CDGSH iron sulfur domain 3
7266,0.98821,7.87E-01,0.0875,-0.270857,-0.0236997,1765.43,DNAJC7,DnaJ heat shock protein family (Hsp40) member C7
105371781,0.98821,7.89E-01,0.4417,0.268258,0.1184776,17.03,RAB5C-AS1,RAB5C antisense RNA 1
101929767,0.98821,7.96E-01,0.2796,-0.258963,-0.0724068,28.47,LOC101929767,uncharacterized LOC101929767
4077,0.98821,7.96E-01,0.1796,0.258759,0.0464611,3360.52,NBR1,NBR1 autophagy cargo receptor
654364,0.98821,8.02E-01,0.1789,-0.250558,-0.0448219,2361.28,NME1-NME2,NME1-NME2 readthrough
107984993,0.98821,7.95E-01,0.4781,-0.25994,-0.1242904,121.18,LOC107984993,uncharacterized LOC107984993
10513,0.98821,7.85E-01,0.0762,-0.272442,-0.0207527,3940.21,APPBP2,amyloid beta precursor protein binding protein 2
201266,0.98821,7.90E-01,0.2057,-0.266718,-0.0548653,141.16,SLC39A11,solute carrier family 39 member 11
23580,0.98821,7.94E-01,0.2709,0.260527,0.0705799,2303.67,CDC42EP4,CDC42 effector protein 4
84074,0.98821,7.85E-01,0.2097,0.273164,0.0572896,465.29,QRICH2,glutamine rich 2
112268199,0.98821,8.00E-01,0.602,0.253587,0.1526577,18.83,LOC112268199,uncharacterized LOC112268199
8736,0.98821,7.84E-01,0.4547,-0.273478,-0.12434,36.05,MYOM1,myomesin 1
201501,0.98821,7.85E-01,0.4056,-0.273153,-0.1107941,145.61,ZBTB7C,zinc finger and BTB domain containing 7C
8932,0.98821,7.87E-01,0.1003,0.270596,0.0271343,1064.9,MBD2,methyl-CpG binding domain protein 2
677819,0.98821,7.87E-01,0.2213,0.270703,0.0598992,42.14,SNORA37,"small nucleolar RNA, H/ACA box 37"
107985177,0.98821,7.96E-01,0.3975,0.258471,0.1027546,17.39,LOC107985177,uncharacterized LOC107985177
57455,0.98821,7.93E-01,0.2042,0.262638,0.0536429,235.61,REXO1,RNA exonuclease 1 homolog
10226,0.98821,8.02E-01,0.184,-0.251095,-0.0461958,1211.61,PLIN3,perilipin 3
9230,0.98821,7.94E-01,0.1972,-0.260893,-0.0514449,434.56,RAB11B,"RAB11B, member RAS oncogene family"
3726,0.98821,7.88E-01,0.214,-0.268447,-0.057452,659.93,JUNB,"JunB proto-oncogene, AP-1 transcription factor subunit"
10365,0.98821,7.94E-01,0.3596,0.261476,0.0940372,15.51,KLF2,KLF transcription factor 2
5864,0.98821,8.02E-01,0.2989,-0.251255,-0.0750953,42.22,RAB3A,"RAB3A, member RAS oncogene family"
23770,0.98821,8.00E-01,0.1562,0.253794,0.0396395,3693.76,FKBP8,FKBP prolyl isomerase 8
10715,0.98821,8.02E-01,0.2708,0.250446,0.0678324,1187.91,CERS1,ceramide synthase 1
80054,0.98821,7.96E-01,0.4294,0.258166,0.1108548,10.79,CEBPA-DT,CEBPA divergent transcript
100506469,0.98821,7.86E-01,0.1758,0.271417,0.0477074,95.5,TMEM147-AS1,TMEM147 antisense RNA 1
199746,0.98821,7.89E-01,0.1837,0.268095,0.0492363,175.23,U2AF1L4,U2 small nuclear RNA auxiliary factor 1 like 4
2109,0.98821,7.99E-01,0.339,0.255011,0.086441,433.51,ETFB,electron transfer flavoprotein subunit beta
107985395,0.98821,7.97E-01,0.238,-0.257498,-0.0612755,26.11,PANK2-AS1,PANK2 antisense RNA 1
107987280,0.98821,7.92E-01,0.3678,0.264011,0.0971006,21.55,LOC107987280,uncharacterized LOC107987280
5326,0.98821,7.87E-01,0.2218,-0.270061,-0.0598895,260.4,PLAGL2,PLAG1 like zinc finger 2
8894,0.98821,7.92E-01,0.0812,0.263305,0.0213736,1838.37,EIF2S2,eukaryotic translation initiation factor 2 subunit beta
80307,0.98821,7.93E-01,0.5378,0.262335,0.141096,18.79,FER1L4,fer-1 like family member 4 (pseudogene)
60436,0.98821,7.97E-01,0.1615,0.257356,0.0415707,1148.16,TGIF2,TGFB induced factor homeobox 2
