Term,P-value,Adjusted P-value,Combined Score,Genes
Cyclic-Nucleotide-Mediated Signaling (GO:0019935),0.178541264,0.285593444,9.046436299,RAPGEF3
Positive Regulation Of Catalytic Activity (GO:0043085),0.178541264,0.285593444,9.046436299,IGF2
Retinoid Metabolic Process (GO:0001523),0.178541264,0.285593444,9.046436299,AKR1B1
Endothelial Cell Migration (GO:0043542),0.178541264,0.285593444,9.046436299,PRKX
Water-Soluble Vitamin Metabolic Process (GO:0006767),0.178541264,0.285593444,9.046436299,MTHFD2
Positive Regulation Of Wound Healing (GO:0090303),0.178541264,0.285593444,9.046436299,SERPINE1
Peptidyl-Serine Phosphorylation (GO:0018105),0.18143534,0.28910686,4.501011939,CDC7;PRKX
Negative Regulation Of mRNA Catabolic Process (GO:1902373),0.182574472,0.28910686,8.705479391,NOCT
Negative Regulation Of Proteolysis (GO:0045861),0.182574472,0.28910686,8.705479391,CHAC1
Positive Regulation Of Ossification (GO:0045778),0.182574472,0.28910686,8.705479391,TMEM119
Negative Regulation Of DNA Recombination (GO:0045910),0.182574472,0.28910686,8.705479391,BLM
DNA Recombination (GO:0006310),0.186588079,0.291938009,8.38412801,BLM
Amino Acid Transmembrane Transport (GO:0003333),0.186588079,0.291938009,8.38412801,SLC38A1
Regulation Of Neurotransmitter Receptor Activity (GO:0099601),0.186588079,0.291938009,8.38412801,NPTXR
Determination Of Heart Left/Right Asymmetry (GO:0061371),0.186588079,0.291938009,8.38412801,DLL1
Embryonic Heart Tube Morphogenesis (GO:0003143),0.186588079,0.291938009,8.38412801,DLL1
Positive Regulation Of Neuron Differentiation (GO:0045666),0.186588079,0.291938009,8.38412801,ZC4H2
Protein Autophosphorylation (GO:0046777),0.188485759,0.294094462,4.289599398,PRKX;PASK
Negative Regulation Of Cell Migration (GO:0030336),0.190254454,0.294094462,4.238881301,DUSP10;SERPINE1
Positive Regulation Of Biomineral Tissue Development (GO:0070169),0.19058218,0.294094462,8.080844797,TMEM119
Positive Regulation Of Receptor-Mediated Endocytosis (GO:0048260),0.19058218,0.294094462,8.080844797,SERPINE1
mRNA Transcription (GO:0009299),0.19058218,0.294094462,8.080844797,TAF4B
Regulation Of JUN Kinase Activity (GO:0043506),0.19058218,0.294094462,8.080844797,DUSP10
Regulation Of Cell-Cell Adhesion (GO:0022407),0.19058218,0.294094462,8.080844797,MAGI1
Regulation Of Insulin Receptor Signaling Pathway (GO:0046626),0.194556867,0.294621474,7.794244625,IGF2
Neural Crest Cell Development (GO:0014032),0.194556867,0.294621474,7.794244625,KBTBD8
Nucleobase-Containing Compound Catabolic Process (GO:0034655),0.194556867,0.294621474,7.794244625,RNASEH2A
Cellular Response To Ketone (GO:1901655),0.194556867,0.294621474,7.794244625,AKR1B1
Positive Regulation Of Nucleocytoplasmic Transport (GO:0046824),0.194556867,0.294621474,7.794244625,RAPGEF3
Positive Regulation Of Osteoblast Differentiation (GO:0045669),0.194556867,0.294621474,7.794244625,TMEM119
Regulation Of B Cell Proliferation (GO:0030888),0.194556867,0.294621474,7.794244625,BST1
Regulation Of DNA Recombination (GO:0000018),0.194556867,0.294621474,7.794244625,BLM
Regulation Of Cell-Substrate Adhesion (GO:0010810),0.194556867,0.294621474,7.794244625,BST1
Positive Regulation Of MAPK Cascade (GO:0043410),0.194667302,0.294621474,3.29845693,IGF2;CCN2;CD24
Peptidyl-Serine Modification (GO:0018209),0.195574114,0.295425773,4.09156271,CDC7;PRKX
Regulation Of Stem Cell Differentiation (GO:2000736),0.198512234,0.298717263,7.523076495,HES5
Determination Of Left/Right Symmetry (GO:0007368),0.198512234,0.298717263,7.523076495,DLL1
T Cell Differentiation (GO:0030217),0.202448375,0.2994866,7.266207924,USP44
Regulation Of Interleukin-10 Production (GO:0032653),0.202448375,0.2994866,7.266207924,DLL1
Amino Acid Transport (GO:0006865),0.202448375,0.2994866,7.266207924,SLC38A1
Antiviral Innate Immune Response (GO:0140374),0.202448375,0.2994866,7.266207924,USP44
Replication Fork Processing (GO:0031297),0.202448375,0.2994866,7.266207924,BLM
Positive Regulation Of Cell-Cell Adhesion (GO:0022409),0.202448375,0.2994866,7.266207924,MAGI1
Development Of Primary Male Sexual Characteristics (GO:0046546),0.202448375,0.2994866,7.266207924,AKR1B1
Male Gonad Development (GO:0008584),0.202448375,0.2994866,7.266207924,AKR1B1
Mitotic G2/M Transition Checkpoint (GO:0044818),0.202448375,0.2994866,7.266207924,BLM
Regulation Of Wound Healing (GO:0061041),0.206365382,0.301876497,7.022611448,SERPINE1
Positive Regulation Of TOR Signaling (GO:0032008),0.206365382,0.301876497,7.022611448,STAMBPL1
Response To Organonitrogen Compound (GO:0010243),0.206365382,0.301876497,7.022611448,GLRA2
Positive Regulation Of Epithelial To Mesenchymal Transition (GO:0010718),0.206365382,0.301876497,7.022611448,COL1A1
Insulin Receptor Signaling Pathway (GO:0008286),0.206365382,0.301876497,7.022611448,IGF2
Positive Regulation Of Smooth Muscle Cell Proliferation (GO:0048661),0.206365382,0.301876497,7.022611448,HES5
Cellular Response To Radiation (GO:0071478),0.210263346,0.305308585,6.79135291,BLM
Chloride Transmembrane Transport (GO:1902476),0.210263346,0.305308585,6.79135291,GLRA2
Regulation Of DNA Binding (GO:0051101),0.210263346,0.305308585,6.79135291,ZC4H2
Myelination (GO:0042552),0.210263346,0.305308585,6.79135291,HES5
Regulation Of Mitotic Metaphase/Anaphase Transition (GO:0030071),0.21414236,0.308663071,6.57158127,USP44
Neurogenesis (GO:0022008),0.21414236,0.308663071,6.57158127,CHAC1
Fatty Acid Beta-Oxidation (GO:0006635),0.21414236,0.308663071,6.57158127,ECI1
Negative Regulation Of DNA Metabolic Process (GO:0051053),0.21414236,0.308663071,6.57158127,BLM
Protein-Containing Complex Assembly (GO:0065003),0.217389046,0.311375641,2.902912483,MAGI1;BLM;HES5
Regulation Of Epithelial Cell Migration (GO:0010632),0.218002514,0.311375641,6.362519703,DUSP10
Positive Regulation Of Developmental Growth (GO:0048639),0.218002514,0.311375641,6.362519703,DLL1
Positive Regulation Of Transport (GO:0051050),0.218002514,0.311375641,6.362519703,DLL1
Regulation Of TORC1 Signaling (GO:1903432),0.218002514,0.311375641,6.362519703,STAMBPL1
Negative Regulation Of MAP Kinase Activity (GO:0043407),0.221843899,0.316288313,6.16345781,DUSP10
Rho Protein Signal Transduction (GO:0007266),0.225666607,0.316576862,5.97374478,COL1A2
Neurotransmitter Transport (GO:0006836),0.225666607,0.316576862,5.97374478,SLC38A1
Regulation Of Peptide Hormone Secretion (GO:0090276),0.225666607,0.316576862,5.97374478,PASK
Cartilage Development (GO:0051216),0.225666607,0.316576862,5.97374478,HES5
Cellular Response To Ionizing Radiation (GO:0071479),0.225666607,0.316576862,5.97374478,BLM
Positive Regulation Of B Cell Activation (GO:0050871),0.225666607,0.316576862,5.97374478,BST1
Sprouting Angiogenesis (GO:0002040),0.225666607,0.316576862,5.97374478,DLL1
Fatty Acid Oxidation (GO:0019395),0.225666607,0.316576862,5.97374478,ECI1
Positive Regulation Of Transcription Initiation By RNA Polymerase II (GO:0060261),0.225666607,0.316576862,5.97374478,TAF4B
Regulation Of Cyclin-Dependent Protein Kinase Activity (GO:1904029),0.229470725,0.318506986,5.792783374,BLM
Regulation Of Proteasomal Protein Catabolic Process (GO:0061136),0.229470725,0.318506986,5.792783374,PSMC3
Carboxylic Acid Transport (GO:0046942),0.229470725,0.318506986,5.792783374,SLC38A1
Regulation Of Receptor Signaling Pathway Via JAK-STAT (GO:0046425),0.229470725,0.318506986,5.792783374,HES5
Gonad Development (GO:0008406),0.229470725,0.318506986,5.792783374,AKR1B1
"Regulation Of Alternative mRNA Splicing, Via Spliceosome (GO:0000381)",0.229470725,0.318506986,5.792783374,HNRNPA0
Protein Phosphorylation (GO:0006468),0.229992981,0.318669852,2.446904954,TAF4B;CDC7;PRKX;PASK
Regulation Of Myoblast Differentiation (GO:0045661),0.233256345,0.32093137,5.620024608,DLL1
Regulation Of Smooth Muscle Cell Proliferation (GO:0048660),0.233256345,0.32093137,5.620024608,HES5
Positive Regulation Of Leukocyte Chemotaxis (GO:0002690),0.233256345,0.32093137,5.620024608,SERPINE1
Monoatomic Anion Transmembrane Transport (GO:0098656),0.233256345,0.32093137,5.620024608,GLRA2
Defense Response To Virus (GO:0051607),0.236871596,0.324413109,3.163354937,USP44;AKAP1
Neuron Migration (GO:0001764),0.237023555,0.324413109,5.454963063,DCX
Positive Regulation Of Tyrosine Phosphorylation Of STAT Protein (GO:0042531),0.237023555,0.324413109,5.454963063,HES5
RNA Polymerase II Preinitiation Complex Assembly (GO:0051123),0.240772444,0.327267553,5.29713271,TAF4B
Regulation Of Reactive Oxygen Species Metabolic Process (GO:2000377),0.240772444,0.327267553,5.29713271,BST1
Positive Regulation Of DNA-templated Transcription Initiation (GO:2000144),0.240772444,0.327267553,5.29713271,TAF4B
Mitotic DNA Damage Checkpoint Signaling (GO:0044773),0.240772444,0.327267553,5.29713271,BLM
Neuron Projection Development (GO:0031175),0.242303808,0.328215314,3.063925498,BICDL1;OLIG1
Transcription By RNA Polymerase II (GO:0006366),0.242303808,0.328215314,3.063925498,NOCT;TAF4B
RNA Catabolic Process (GO:0006401),0.244503099,0.329493046,5.14610322,RNASEH2A
Regulation Of Transcription Initiation By RNA Polymerase II (GO:0060260),0.244503099,0.329493046,5.14610322,TAF4B
Myeloid Cell Differentiation (GO:0030099),0.244503099,0.329493046,5.14610322,PRKX
Eye Development (GO:0001654),0.248215609,0.33335441,5.001476661,HES5
Regulation Of Bone Mineralization (GO:0030500),0.248215609,0.33335441,5.001476661,TMEM119
DNA-templated Transcription Initiation (GO:0006352),0.251910061,0.336022404,4.86288456,TAF4B
Anterior/Posterior Pattern Specification (GO:0009952),0.251910061,0.336022404,4.86288456,HES5
Transcription Preinitiation Complex Assembly (GO:0070897),0.251910061,0.336022404,4.86288456,TAF4B
Regulation Of Cell Death (GO:0010941),0.251910061,0.336022404,4.86288456,CCN2
DNA-templated Transcription (GO:0006351),0.254999763,0.336928993,2.847582266,NOCT;POLR3K
Regulation Of Extrinsic Apoptotic Signaling Pathway (GO:2001236),0.255586542,0.336928993,4.729985272,AKR1B1
Negative Regulation Of Peptidase Activity (GO:0010466),0.255586542,0.336928993,4.729985272,SERPINE1
Response To Light Stimulus (GO:0009416),0.255586542,0.336928993,4.729985272,POLD1
Histone Acetylation (GO:0016573),0.255586542,0.336928993,4.729985272,SGF29
Homophilic Cell Adhesion Via Plasma Membrane Adhesion Molecules (GO:0007156),0.255586542,0.336928993,4.729985272,HMCN1
protein-DNA Complex Organization (GO:0071824),0.255586542,0.336928993,4.729985272,SATB1
Positive Regulation Of Interleukin-8 Production (GO:0032757),0.259245138,0.340610891,4.602461627,SERPINE1
Fatty Acid Catabolic Process (GO:0009062),0.259245138,0.340610891,4.602461627,ECI1
Regulation Of Embryonic Development (GO:0045995),0.262885936,0.344244978,4.48001881,SGF29
Protein-Containing Complex Disassembly (GO:0032984),0.262885936,0.344244978,4.48001881,FRAT1
Regulation Of MAPK Cascade (GO:0043408),0.264078954,0.344938996,2.70531053,IGF2;CD24
Positive Regulation Of Macromolecule Metabolic Process (GO:0010604),0.264292522,0.344938996,2.274662573,TMEM119;AKR1B1;DLL1
Telomere Organization (GO:0032200),0.266509021,0.346109901,4.362382466,BLM
Positive Regulation Of Mitotic Cell Cycle Phase Transition (GO:1901992),0.266509021,0.346109901,4.362382466,CDC7
Inorganic Anion Transmembrane Transport (GO:0098661),0.266509021,0.346109901,4.362382466,GLRA2
Positive Regulation Of T Cell Differentiation (GO:0045582),0.270114479,0.349638314,4.249296983,DUSP10
Negative Regulation Of Cell Death (GO:0060548),0.270114479,0.349638314,4.249296983,CCN2
Canonical Wnt Signaling Pathway (GO:0060070),0.273702394,0.350250055,4.140523949,FRAT1
Cellular Response To Light Stimulus (GO:0071482),0.273702394,0.350250055,4.140523949,POLD1
Regulation Of Translational Initiation (GO:0006446),0.273702394,0.350250055,4.140523949,EIF4EBP1
Positive Regulation Of DNA Biosynthetic Process (GO:2000573),0.273702394,0.350250055,4.140523949,RFC5
Regulation Of Tyrosine Phosphorylation Of STAT Protein (GO:0042509),0.273702394,0.350250055,4.140523949,HES5
Positive Regulation Of Cell Cycle (GO:0045787),0.273702394,0.350250055,4.140523949,EIF4EBP1
Regulation Of Cell-Matrix Adhesion (GO:0001952),0.273702394,0.350250055,4.140523949,BST1
Negative Regulation Of Endopeptidase Activity (GO:0010951),0.277272851,0.353668936,4.035840755,SERPINE1
Regulation Of Endocytosis (GO:0030100),0.277272851,0.353668936,4.035840755,DLL1
Neuropeptide Signaling Pathway (GO:0007218),0.284361726,0.360955933,3.837924991,GLRA2
Cell-Cell Junction Organization (GO:0045216),0.284361726,0.360955933,3.837924991,CDHR3
Telomere Maintenance (GO:0000723),0.284361726,0.360955933,3.837924991,BLM
Regulation Of Endopeptidase Activity (GO:0052548),0.287880311,0.364833825,3.744315415,SERPINE1
DNA Damage Response (GO:0006974),0.290901254,0.368069593,1.997842733,RFC5;BLM;POLD1
Sensory Organ Development (GO:0007423),0.291381772,0.368085802,3.65403968,OLIG1
Proteasomal Protein Catabolic Process (GO:0010498),0.293122335,0.369580666,2.308440409,PSMC3;USP44
Negative Regulation Of Protein Binding (GO:0032091),0.294866192,0.369580666,3.566937408,ITGA4
Cell-Cell Junction Assembly (GO:0007043),0.294866192,0.369580666,3.566937408,CDHR3
Kidney Development (GO:0001822),0.294866192,0.369580666,3.566937408,PRKX
Positive Regulation Of Multicellular Organismal Process (GO:0051240),0.294913162,0.369580666,1.959944803,COL1A1;SERPINE1;TMEM119
Response To Ionizing Radiation (GO:0010212),0.298333652,0.372089673,3.482857981,BLM
Transforming Growth Factor Beta Receptor Signaling Pathway (GO:0007179),0.298333652,0.372089673,3.482857981,COL1A2
Negative Regulation Of Cell Adhesion (GO:0007162),0.298333652,0.372089673,3.482857981,SERPINE1
Monocarboxylic Acid Transport (GO:0015718),0.301784233,0.375797772,3.401659824,GOT2
Regulation Of mRNA Stability (GO:0043488),0.305218019,0.379473271,3.323209744,NOCT
Cellular Response To Lipid (GO:0071396),0.307600484,0.380714443,2.138374672,SERPINE1;AKR1B1
Defense Response To Gram-negative Bacterium (GO:0050829),0.308635088,0.380714443,3.24738234,SERPINE1
Positive Regulation Of Neurogenesis (GO:0050769),0.308635088,0.380714443,3.24738234,BCAN
Regulation Of BMP Signaling Pathway (GO:0030510),0.308635088,0.380714443,3.24738234,HES5
Regulation Of DNA Replication (GO:0006275),0.308635088,0.380714443,3.24738234,BLM
Transcription Initiation At RNA Polymerase II Promoter (GO:0006367),0.312035522,0.384306661,3.174059444,TAF4B
Negative Regulation Of Transforming Growth Factor Beta Receptor Signaling Pathway (GO:0030512),0.315419402,0.385458182,3.103129621,ASPN
Positive Regulation Of JNK Cascade (GO:0046330),0.315419402,0.385458182,3.103129621,CCN2
Chloride Transport (GO:0006821),0.315419402,0.385458182,3.103129621,GLRA2
Embryonic Organ Development (GO:0048568),0.315419402,0.385458182,3.103129621,IGF2
Regulation Of T Cell Proliferation (GO:0042129),0.315419402,0.385458182,3.103129621,VCAM1
Negative Regulation Of Transcription By RNA Polymerase II (GO:0000122),0.319097099,0.389347933,1.551013016,ZEB2;SATB1;IGF2;AKR1B1;HES5
Cellular Response To Oxygen-Containing Compound (GO:1901701),0.32039322,0.390324248,1.739105382,GLRA2;SERPINE1;RAPGEF3
Inflammatory Response (GO:0006954),0.322024226,0.390635531,1.984185485,VCAM1;HNRNPA0
Regulation Of Cyclin-Dependent Protein Serine/Threonine Kinase Activity (GO:0000079),0.322137814,0.390635531,2.968034374,BLM
Cellular Response To UV (GO:0034644),0.322137814,0.390635531,2.968034374,POLD1
Regulation Of Cytokinesis (GO:0032465),0.325472505,0.393466762,2.903675755,KLHL13
Regulation Of Protein Localization To Plasma Membrane (GO:1903076),0.325472505,0.393466762,2.903675755,AKR1B1
Regulation Of Interleukin-8 Production (GO:0032677),0.328790959,0.396766433,2.841323066,SERPINE1
Regulation Of Inflammatory Response (GO:0050727),0.329210268,0.396766433,1.912452442,BST1;SERPINE1
Regulation Of Phosphorylation (GO:0042325),0.332093252,0.398410654,2.78089228,CD24
Sodium Ion Transmembrane Transport (GO:0035725),0.332093252,0.398410654,2.78089228,SLC4A4
Negative Regulation Of Apoptotic Signaling Pathway (GO:2001234),0.332093252,0.398410654,2.78089228,AKR1B1
Regulation Of Epithelial To Mesenchymal Transition (GO:0010717),0.335379463,0.401740696,2.72230382,COL1A1
Positive Regulation Of DNA-binding Transcription Factor Activity (GO:0051091),0.339951342,0.406462851,1.810967708,ZC4H2;AKR1B1
Calcium-Mediated Signaling (GO:0019722),0.341903949,0.406462851,2.610356116,VCAM1
Positive Regulation Of Amide Metabolic Process (GO:0034250),0.341903949,0.406462851,2.610356116,PASK
mRNA Metabolic Process (GO:0016071),0.341903949,0.406462851,2.610356116,HNRNPA0
Macromolecule Catabolic Process (GO:0009057),0.341903949,0.406462851,2.610356116,RNASEH2A
Negative Regulation Of Protein Kinase Activity (GO:0006469),0.351571988,0.416697522,2.45448841,DUSP10
Positive Regulation Of Cell Adhesion (GO:0045785),0.351571988,0.416697522,2.45448841,MAGI1
Organic Anion Transport (GO:0015711),0.354763322,0.418588807,2.405498549,SLC4A4
Sensory Perception Of Mechanical Stimulus (GO:0050954),0.354763322,0.418588807,2.405498549,COL1A1
Sodium Ion Transport (GO:0006814),0.354763322,0.418588807,2.405498549,SLC4A4
Regulation Of Phosphatidylinositol 3-Kinase Signaling (GO:0014066),0.357939108,0.42107336,2.357897086,RAPGEF3
Positive Regulation Of Proteasomal Protein Catabolic Process (GO:1901800),0.357939108,0.42107336,2.357897086,PSMC3
Regulation Of Epithelial Cell Proliferation (GO:0050678),0.361099423,0.422894711,2.311631367,DUSP10
Positive Regulation Of MAP Kinase Activity (GO:0043406),0.361099423,0.422894711,2.311631367,CD24
Regulation Of RNA Metabolic Process (GO:0051252),0.361099423,0.422894711,2.311631367,SGF29
Sensory Perception Of Sound (GO:0007605),0.364244339,0.42531201,2.266651258,COL1A1
Positive Regulation Of Protein Catabolic Process (GO:0045732),0.364244339,0.42531201,2.266651258,PSMC3
Cellular Component Assembly (GO:0022607),0.364803957,0.425334392,1.599557071,MAGI1;HES5
Positive Regulation Of Protein Kinase B Signaling (GO:0051897),0.367373933,0.427697167,2.222909001,IGF2
"Regulation Of mRNA Splicing, Via Spliceosome (GO:0048024)",0.370488277,0.430050551,2.180359077,HNRNPA0
Cellular Response To Hormone Stimulus (GO:0032870),0.370488277,0.430050551,2.180359077,AKR1B1
Cell Junction Assembly (GO:0034329),0.373587445,0.432372528,2.13895808,CDHR3
Recombinational Repair (GO:0000725),0.373587445,0.432372528,2.13895808,BLM
Cellular Response To Transforming Growth Factor Beta Stimulus (GO:0071560),0.37667151,0.435160655,2.098664596,COL1A2
Negative Regulation Of Signal Transduction (GO:0009968),0.377102372,0.435160655,1.505562901,CHAC1;CXXC4
Regulation Of Defense Response (GO:0031347),0.379740546,0.437563411,2.059439097,BST1
Axon Development (GO:0061564),0.385833817,0.443286444,1.984042737,OLIG1
Cellular Response To Insulin Stimulus (GO:0032869),0.385833817,0.443286444,1.984042737,IGF2
Chemical Synaptic Transmission (GO:0007268),0.387567449,0.44416749,1.430469353,GLRA2;CDHR3
Regulation Of Organelle Organization (GO:0033043),0.388858196,0.44416749,1.947801335,ZEB2
Response To UV (GO:0009411),0.388858196,0.44416749,1.947801335,POLD1
Protein Complex Oligomerization (GO:0051259),0.388858196,0.44416749,1.947801335,BLM
Regulation Of RNA Splicing (GO:0043484),0.394862801,0.450372499,1.878067176,SGF29
Positive Regulation Of Inflammatory Response (GO:0050729),0.400809004,0.456493034,1.811794309,SERPINE1
Monoatomic Cation Transmembrane Transport (GO:0098655),0.401402522,0.456508359,1.337491723,KCNN3;SLC4A4
Positive Regulation Of Stress-Activated MAPK Cascade (GO:0032874),0.403760382,0.458527302,1.779884339,CCN2
Inorganic Cation Transmembrane Transport (GO:0098662),0.406553884,0.461034447,1.304577521,KCNN3;SLC4A4
Regulation Of Transcription By RNA Polymerase II (GO:0006357),0.408497491,0.461849526,1.003714669,ZEB2;PSMC3;SATB1;LMO3;IGF2;AKR1B1;OLIG1;SGF29;DLL1;HES5;VGLL3
Regulation Of Cellular Response To Stress (GO:0080135),0.409620037,0.461849526,1.718384613,SGF29
Negative Regulation Of Translation (GO:0017148),0.409620037,0.461849526,1.718384613,EIF4EBP1
Positive Regulation Of T Cell Activation (GO:0050870),0.409620037,0.461849526,1.718384613,VCAM1
Positive Regulation Of Translation (GO:0045727),0.412528454,0.463799847,1.68874503,PASK
Lipid Transport (GO:0006869),0.412528454,0.463799847,1.68874503,GOT2
Regulation Of Wnt Signaling Pathway (GO:0030111),0.415422688,0.466387525,1.659814104,CXXC4
Adenylate Cyclase-Activating G Protein-Coupled Receptor Signaling Pathway (GO:0007189),0.418302808,0.468952008,1.631569374,ADGRL4
RNA Metabolic Process (GO:0016070),0.421168882,0.470823736,1.603989277,RNASEH2A
Negative Regulation Of Transmembrane Receptor Protein Serine/Threonine Kinase Signaling Pathway (GO:0090101),0.421168882,0.470823736,1.603989277,ASPN
Regulation Of Protein Serine/Threonine Kinase Activity (GO:0071900),0.424020978,0.472669277,1.577053103,BLM
Small GTPase Mediated Signal Transduction (GO:0007264),0.424020978,0.472669277,1.577053103,RAPGEF3
Regulation Of MAP Kinase Activity (GO:0043405),0.429683505,0.478303987,1.525033707,CD24
Cellular Response To Molecule Of Bacterial Origin (GO:0071219),0.438074138,0.484900628,1.451360986,SERPINE1
Positive Regulation Of Protein Serine/Threonine Kinase Activity (GO:0071902),0.438074138,0.484900628,1.451360986,CD24
Protein Maturation (GO:0051604),0.438074138,0.484900628,1.451360986,MMP16
Protein Processing (GO:0016485),0.438074138,0.484900628,1.451360986,MMP16
Potassium Ion Transport (GO:0006813),0.451787832,0.497979025,1.33908557,KCNN3
Protein Localization To Nucleus (GO:0034504),0.451787832,0.497979025,1.33908557,COL1A1
Receptor-Mediated Endocytosis (GO:0006898),0.451787832,0.497979025,1.33908557,DLL1
Positive Regulation Of Epithelial Cell Proliferation (GO:0050679),0.454490552,0.499558749,1.318072998,THBS4
Regulation Of Cell Motility (GO:2000145),0.454490552,0.499558749,1.318072998,PRKX
Cellular Response To Lipopolysaccharide (GO:0071222),0.457180084,0.49972323,1.297509545,SERPINE1
Positive Regulation Of Defense Response (GO:0031349),0.457180084,0.49972323,1.297509545,SERPINE1
Protein Dephosphorylation (GO:0006470),0.457180084,0.49972323,1.297509545,DUSP10
Regulation Of DNA Metabolic Process (GO:0051052),0.457180084,0.49972323,1.297509545,SGF29
Regulation Of Mitotic Cell Cycle (GO:0007346),0.459856489,0.501951535,1.277382582,EIF4EBP1
Positive Regulation Of Intracellular Protein Transport (GO:0090316),0.462519833,0.50415943,1.25767993,RAPGEF3
Proteasome-Mediated Ubiquitin-Dependent Protein Catabolic Process (GO:0043161),0.464992359,0.505647692,0.985601103,PSMC3;USP44
Regulation Of Response To External Stimulus (GO:0032101),0.465170177,0.505647692,1.238389832,BST1
Protein Homooligomerization (GO:0051260),0.470432119,0.509958785,1.201002309,BLM
Regulation Of DNA Repair (GO:0006282),0.470432119,0.509958785,1.201002309,SGF29
Transmembrane Receptor Protein Serine/Threonine Kinase Signaling Pathway (GO:0007178),0.473043842,0.511381186,1.182883351,COL1A2
Regulation Of Cell Cycle Process (GO:0010564),0.473043842,0.511381186,1.182883351,KLHL13
Synapse Organization (GO:0050808),0.475642815,0.513485453,1.165133849,ZC4H2
Regulation Of Gene Expression (GO:0010468),0.477682236,0.514864981,0.807251798,NOCT;IGF2;TMEM119;AKR1B1;SGF29;DLL1
Plasma Membrane Bounded Cell Projection Organization (GO:0120036),0.478229099,0.514864981,1.14774393,BICDL1
Proteolysis (GO:0006508),0.482667242,0.518933223,0.905630451,MMP16;PAPPA
Cellular Response To Metal Ion (GO:0071248),0.485912436,0.521709532,1.09763781,GLRA2
Regulation Of Protein Kinase B Signaling (GO:0051896),0.488448578,0.523718026,1.081593901,IGF2
Potassium Ion Transmembrane Transport (GO:0071805),0.490972336,0.524993517,1.06586491,KCNN3
Protein Localization To Organelle (GO:0033365),0.490972336,0.524993517,1.06586491,COL1A1
Negative Regulation Of Wnt Signaling Pathway (GO:0030178),0.4984699,0.532287396,1.020487963,CXXC4
Negative Regulation Of Response To External Stimulus (GO:0032102),0.513138635,0.546468344,0.937223795,SERPINE1
Positive Regulation Of Cellular Catabolic Process (GO:0031331),0.513138635,0.546468344,0.937223795,SLC4A4
Dephosphorylation (GO:0016311),0.515541793,0.548285664,0.924239451,DUSP10
Neuron Development (GO:0048666),0.522681044,0.555128181,0.886696711,BICDL1
Positive Regulation Of NF-kappaB Transcription Factor Activity (GO:0051092),0.52738259,0.559366709,0.862788483,AKR1B1
Regulation Of Cellular Component Organization (GO:0051128),0.529716144,0.561085607,0.851154799,TMEM97
Positive Regulation Of Response To External Stimulus (GO:0032103),0.534349093,0.565232173,0.828503717,SERPINE1
Ubiquitin-Dependent Protein Catabolic Process (GO:0006511),0.539433838,0.569844873,0.688294685,PSMC3;USP44
Adenylate Cyclase-Modulating G Protein-Coupled Receptor Signaling Pathway (GO:0007188),0.55243343,0.582014872,0.745459909,ADGRL4
Nitrogen Compound Transport (GO:0071705),0.55243343,0.582014872,0.745459909,SLC38A1
Double-Strand Break Repair (GO:0006302),0.563381281,0.592755438,0.699050334,BLM
Brain Development (GO:0007420),0.56553883,0.594231053,0.690225376,HES5
Negative Regulation Of DNA-templated Transcription (GO:0045892),0.568583234,0.59663334,0.561929162,ZEB2;SATB1;IGF2;AKR1B1;HES5
Metal Ion Transport (GO:0030001),0.569822319,0.59713737,0.673006812,SLC4A4
Generation Of Neurons (GO:0048699),0.571948361,0.598568298,0.664607181,DCX
Positive Regulation Of Hydrolase Activity (GO:0051345),0.580349025,0.606553363,0.632339646,RAPGEF3
Negative Regulation Of Cytokine Production (GO:0001818),0.584487953,0.610068991,0.616966738,DLL1
Positive Regulation Of ERK1 And ERK2 Cascade (GO:0070374),0.586542239,0.611402307,0.609461541,CCN2
RNA Processing (GO:0006396),0.594659336,0.618225756,0.580593463,HNRNPA0
Macromolecule Biosynthetic Process (GO:0009059),0.594659336,0.618225756,0.580593463,POLD1
Phosphate-Containing Compound Metabolic Process (GO:0006796),0.59666384,0.619491349,0.573653277,DUSP10
Negative Regulation Of Macromolecule Metabolic Process (GO:0010605),0.60064346,0.622801585,0.560089996,NOCT
Regulation Of DNA-templated Transcription (GO:0006355),0.607421946,0.62900141,0.47406429,COL1A1;BLM;ZEB2;SATB1;IGF2;AKR1B1;SGF29;HES5;VGLL3
Protein Localization To Membrane (GO:0072657),0.612350603,0.633271911,0.521793355,ITGA4
Positive Regulation Of Protein Metabolic Process (GO:0051247),0.61996598,0.640306071,0.498109062,PASK
Phosphorylation (GO:0016310),0.624681069,0.644330277,0.447075581,TAF4B;PASK
Anterograde Trans-Synaptic Signaling (GO:0098916),0.62558016,0.644413071,0.481238656,GLRA2
Regulation Of Translation (GO:0006417),0.631112237,0.64926187,0.465087451,PASK
Defense Response To Bacterium (GO:0042742),0.634755262,0.652157169,0.454700428,SERPINE1
mRNA Processing (GO:0006397),0.652443021,0.668379415,0.406941706,HNRNPA0
Regulation Of GTPase Activity (GO:0043087),0.652443021,0.668379415,0.406941706,RAPGEF3
Regulation Of Nucleic Acid-Templated Transcription (GO:1903506),0.653092465,0.668379415,0.38366959,IGF2;SGF29
Positive Regulation Of Cell Motility (GO:2000147),0.664317307,0.678984053,0.377218692,COL1A1
Protein Polyubiquitination (GO:0000209),0.672552217,0.686509202,0.35763502,UBE2QL1
