Term,P-value,Adjusted P-value,Combined Score,Genes
Regulation Of T Cell Mediated Cytotoxicity (GO:0001914),0.553016762,0.711485664,0.749256903,RIPK3
Protein Modification By Small Protein Conjugation (GO:0032446),0.556159295,0.715061951,0.583328507,C10ORF90;DET1;MYLIP;CBX4;TRIM13;UBE2L6;FBXO32;SPSB4
Positive Regulation Of Double-Strand Break Repair (GO:2000781),0.557023268,0.715239649,0.631726587,SMARCD3;DPF3
Positive Regulation Of Protein Ubiquitination (GO:0031398),0.557023268,0.715239649,0.631726587,ANGPT1;SPSB4
Proteasome-Mediated Ubiquitin-Dependent Protein Catabolic Process (GO:0043161),0.560670717,0.715576148,0.574366683,JKAMP;TRIM13;KLHL22;PEX10;MAN1A1;RFFL;SPSB4
Aortic Valve Morphogenesis (GO:0003180),0.562912877,0.715576148,0.706597056,CDH11
Axonemal Dynein Complex Assembly (GO:0070286),0.562912877,0.715576148,0.706597056,DNAH1
Regulation Of Phosphoprotein Phosphatase Activity (GO:0043666),0.562912877,0.715576148,0.706597056,GNA12
Type I Interferon-Mediated Signaling Pathway (GO:0060337),0.562912877,0.715576148,0.706597056,IFITM3
Melanosome Organization (GO:0032438),0.562912877,0.715576148,0.706597056,RAB38
Muscle Cell Differentiation (GO:0042692),0.562912877,0.715576148,0.706597056,GATA6
Muscle Tissue Development (GO:0060537),0.562912877,0.715576148,0.706597056,ZBTB18
Negative Regulation Of Endothelial Cell Proliferation (GO:0001937),0.562912877,0.715576148,0.706597056,CNMD
Positive Regulation Of Exocytosis (GO:0045921),0.562912877,0.715576148,0.706597056,CADPS2
Positive Regulation Of Signaling (GO:0023056),0.562912877,0.715576148,0.706597056,GATA6
Regulation Of Cellular Component Biogenesis (GO:0044087),0.562912877,0.715576148,0.706597056,GFAP
Calcium-Mediated Signaling (GO:0019722),0.563457221,0.715576148,0.611834818,EDNRB;KDR
Establishment Of Protein Localization To Organelle (GO:0072594),0.563457221,0.715576148,0.611834818,IPO13;SPRN
Integrin-Mediated Signaling Pathway (GO:0007229),0.563457221,0.715576148,0.611834818,ITGB4;ITGB1BP1
Macromolecule Catabolic Process (GO:0009057),0.563457221,0.715576148,0.611834818,CASP3;CHEK2
Mitotic Spindle Organization (GO:0007052),0.563457221,0.715576148,0.611834818,CHEK2;AURKA
Plasma Membrane Bounded Cell Projection Assembly (GO:0120031),0.569768018,0.720674098,0.555091766,FMNL3;STK26;EMP2;PARVB;NTN1;HSPB11
Negative Regulation Of Binding (GO:0051100),0.569823925,0.720674098,0.592679672,ITGB1BP1;AURKA
RNA 3'-End Processing (GO:0031123),0.572590379,0.720674098,0.667071809,INTS9
Regulation Of Intracellular Transport (GO:0032386),0.572590379,0.720674098,0.667071809,GAS1
Regulation Of Protein Import Into Nucleus (GO:0042306),0.572590379,0.720674098,0.667071809,HYAL2
Regulation Of Telomere Maintenance (GO:0032204),0.572590379,0.720674098,0.667071809,RAD50
Cellular Response To Type I Interferon (GO:0071357),0.572590379,0.720674098,0.667071809,IFITM3
Response To cAMP (GO:0051591),0.572590379,0.720674098,0.667071809,DUOX2
Tumor Necrosis Factor-Mediated Signaling Pathway (GO:0033209),0.572590379,0.720674098,0.667071809,TRAF1
Lymphocyte Proliferation (GO:0046651),0.572590379,0.720674098,0.667071809,EMP2
Negative Regulation Of Epithelial Cell Apoptotic Process (GO:1904036),0.572590379,0.720674098,0.667071809,KDR
Negative Regulation Of Type I Interferon Production (GO:0032480),0.572590379,0.720674098,0.667071809,KLHL22
Positive Regulation Of Axonogenesis (GO:0050772),0.572590379,0.720674098,0.667071809,NTN1
Positive Regulation Of Protein Tyrosine Kinase Activity (GO:0061098),0.572590379,0.720674098,0.667071809,GPRC5B
Regulation Of Transcription By RNA Polymerase II (GO:0006357),0.575585655,0.72373412,0.540911807,BARHL2;ASCL4;SMARCD3;GATA6;NRL;NTN1;ELK3;NR3C2;RPS6KA5;EDNRB;CREB3L3;SALL2;HYAL2;DMRTB1;NKX2-1;DNMT3B;DPF3;TEAD3;ZBTB18;ACVR1;LMO1;EOMES;TCF7L1;CBX4;MAGEE2;EN2;WNT7A;EBF2;PAX6;OVOL1;HOPX;SUPT3H;KLF1;ZEB2;RFX4;LHX1;DMRTA1;MAGED2;ITGB1BP1;MET;LHX9;TLR3;FGFR2;MCM2
Regulation Of Insulin Secretion (GO:0050796),0.576123204,0.72373412,0.574228306,NOS2;GCK
Regulation Of Type II Interferon Production (GO:0032649),0.576123204,0.72373412,0.574228306,RIPK3;TLR3
Intracellular Protein Transport (GO:0006886),0.580422051,0.726009836,0.529645691,IPO13;DESI1;FUT10;VPS26C;SYNDIG1;RAB38;SPRN
Regulation Of Protein Kinase B Signaling (GO:0051896),0.581335326,0.726009836,0.541387032,ANGPT1;HYAL2;ITGB1BP1
Carboxylic Acid Transmembrane Transport (GO:1905039),0.582054085,0.726009836,0.630389426,SLC13A3
Retina Homeostasis (GO:0001895),0.582054085,0.726009836,0.630389426,TULP1
Internal Peptidyl-Lysine Acetylation (GO:0018393),0.582054085,0.726009836,0.630389426,SUPT3H
Negative Regulation Of Cell-Substrate Adhesion (GO:0010812),0.582054085,0.726009836,0.630389426,ITGB1BP1
Negative Regulation Of Lymphocyte Proliferation (GO:0050672),0.582054085,0.726009836,0.630389426,PLA2G2F
Positive Regulation Of Intrinsic Apoptotic Signaling Pathway (GO:2001244),0.582054085,0.726009836,0.630389426,VNN1
Positive Regulation Of Lipid Biosynthetic Process (GO:0046889),0.582054085,0.726009836,0.630389426,ELOVL5
Positive Regulation Of Pattern Recognition Receptor Signaling Pathway (GO:0062208),0.582054085,0.726009836,0.630389426,TLR3
Regulation Of Double-Strand Break Repair (GO:2000779),0.582354922,0.726009836,0.556449641,SMARCD3;DPF3
Negative Regulation Of Protein Kinase Activity (GO:0006469),0.582354922,0.726009836,0.556449641,HYAL2;ITGB1BP1
Protein Localization To Organelle (GO:0033365),0.586312156,0.730019747,0.528874855,COL1A1;MTCH2;TULP1
Protein Localization To Plasma Membrane (GO:0072659),0.586312156,0.730019747,0.528874855,PRPH2;EMP2;ITGB1BP1
Regulation Of Vesicle-Mediated Transport (GO:0060627),0.588518983,0.731160267,0.539314245,GAS1;CD22
Organic Anion Transport (GO:0015711),0.588518983,0.731160267,0.539314245,SLC52A2;SLC52A1
Regulation Of Cytosolic Calcium Ion Concentration (GO:0051480),0.591308709,0.731160267,0.596291375,CALB2
Regulation Of Glycolytic Process (GO:0006110),0.591308709,0.731160267,0.596291375,GCK
Regulation Of Microtubule Polymerization (GO:0031113),0.591308709,0.731160267,0.596291375,MET
Regulation Of Protein Dephosphorylation (GO:0035304),0.591308709,0.731160267,0.596291375,NSMF
Endothelial Cell Migration (GO:0043542),0.591308709,0.731160267,0.596291375,EMP2
Positive Regulation Of Catalytic Activity (GO:0043085),0.591308709,0.731160267,0.596291375,FGFR4
Positive Regulation Of Cell Cycle G1/S Phase Transition (GO:1902808),0.591308709,0.731160267,0.596291375,FGF10
Positive Regulation Of Insulin Secretion (GO:0032024),0.591308709,0.731160267,0.596291375,GCK
Protein Localization To Cilium (GO:0061512),0.591308709,0.731160267,0.596291375,TULP1
Positive Regulation Of Transcription By RNA Polymerase II (GO:0045944),0.59831007,0.737613197,0.494293395,ZBTB18;ACVR1;LMO1;EOMES;GATA6;WNT7A;NRL;PAX6;ELK3;ZEB2;RPS6KA5;CREB3L3;SALL2;RFX4;HYAL2;NKX2-1;ITGB1BP1;MET;TLR3;FGFR2
Regulation Of Chemokine Production (GO:0032642),0.600358859,0.737613197,0.564547865,TLR3
Regulation Of Dendrite Development (GO:0050773),0.600358859,0.737613197,0.564547865,NSMF
Acylglycerol Metabolic Process (GO:0006639),0.600358859,0.737613197,0.564547865,GCK
Detection Of Chemical Stimulus Involved In Sensory Perception Of Bitter Taste (GO:0001580),0.600358859,0.737613197,0.564547865,RTP2
Heart Contraction (GO:0060047),0.600358859,0.737613197,0.564547865,CASQ2
Negative Regulation Of Proteolysis (GO:0045861),0.600358859,0.737613197,0.564547865,GAS1
Positive Regulation Of Actin Filament Polymerization (GO:0030838),0.600358859,0.737613197,0.564547865,VASP
Protein Localization To Lysosome (GO:0061462),0.600358859,0.737613197,0.564547865,NAGPA
Regulation Of RNA Metabolic Process (GO:0051252),0.600643928,0.737613197,0.506863171,SUPT3H;MCM2
Regulation Of Actin Cytoskeleton Organization (GO:0032956),0.600643928,0.737613197,0.506863171,EPS8;RHOG
Steroid Metabolic Process (GO:0008202),0.606604798,0.740290397,0.491495985,AMACR;RDH16
Positive Regulation Of Neuron Projection Development (GO:0010976),0.606604798,0.740290397,0.491495985,DDR1;PLK5
Negative Regulation Of Programmed Cell Death (GO:0043069),0.607859391,0.740290397,0.471974265,CBX4;ANGPT1;KDR;GATA6;ANGPTL4;ZNF830;MET;TNFRSF10D
Intracellular Monoatomic Cation Homeostasis (GO:0030003),0.607945565,0.740290397,0.473356995,EDNRA;SLC24A3;ATP2A3;CASQ2
DNA Integrity Checkpoint Signaling (GO:0031570),0.609209043,0.740290397,0.534954066,CHEK2
DNA Recombination (GO:0006310),0.609209043,0.740290397,0.534954066,RAD50
Amino Acid Transmembrane Transport (GO:0003333),0.609209043,0.740290397,0.534954066,SLC22A2
Regulation Of Neurotransmitter Receptor Activity (GO:0099601),0.609209043,0.740290397,0.534954066,CAPN1
Regulation Of Osteoclast Differentiation (GO:0045670),0.609209043,0.740290397,0.534954066,TLR3
Cardiac Ventricle Morphogenesis (GO:0003208),0.609209043,0.740290397,0.534954066,FGFR2
Sensory Perception Of Bitter Taste (GO:0050913),0.609209043,0.740290397,0.534954066,RTP2
Skeletal Muscle Tissue Development (GO:0007519),0.609209043,0.740290397,0.534954066,ZBTB18
Keratinocyte Differentiation (GO:0030216),0.609209043,0.740290397,0.534954066,CASP3
Lipid Modification (GO:0030258),0.609209043,0.740290397,0.534954066,PLPP2
Organic Hydroxy Compound Biosynthetic Process (GO:1901617),0.609209043,0.740290397,0.534954066,AMACR
Positive Regulation Of Neuron Differentiation (GO:0045666),0.609209043,0.740290397,0.534954066,GPRC5B
Potassium Ion Import Across Plasma Membrane (GO:1990573),0.609209043,0.740290397,0.534954066,KCNJ10
Protein Localization To Cell Periphery (GO:1990778),0.610623299,0.74155177,0.470931714,PRPH2;EMP2;ITGB1BP1
Positive Regulation Of Protein Kinase B Signaling (GO:0051897),0.612497979,0.743370392,0.47666888,ANGPT1;ITGB1BP1
Regulation Of Primary Metabolic Process (GO:0080090),0.61786367,0.745114563,0.507326908,FGFR4
Skeletal System Morphogenesis (GO:0048705),0.61786367,0.745114563,0.507326908,FGFR2
Energy Derivation By Oxidation Of Organic Compounds (GO:0015980),0.61786367,0.745114563,0.507326908,UQCRC1
Glycolipid Biosynthetic Process (GO:0009247),0.61786367,0.745114563,0.507326908,PIGQ
Intracellular Glucose Homeostasis (GO:0001678),0.61786367,0.745114563,0.507326908,GCK
Negative Regulation Of BMP Signaling Pathway (GO:0030514),0.61786367,0.745114563,0.507326908,SOST
Neurotransmitter Secretion (GO:0007269),0.61786367,0.745114563,0.507326908,RPH3AL
Positive Regulation Of Cell Division (GO:0051781),0.61786367,0.745114563,0.507326908,FGFR2
Sphingolipid Metabolic Process (GO:0006665),0.618323545,0.745114563,0.462359262,ELOVL5;PLPP2
Muscle Contraction (GO:0006936),0.618323545,0.745114563,0.462359262,EDNRA;CASQ2
Peptidyl-Lysine Modification (GO:0018205),0.618323545,0.745114563,0.462359262,CBX4;P3H4
Regulation Of Autophagy (GO:0010506),0.61847155,0.745114563,0.450117324,CASP3;KLHL22;CAPN1;MET;GFAP
T Cell Receptor Signaling Pathway (GO:0050852),0.624081599,0.746818279,0.448545667,RFTN1;TRDC
Positive Regulation Of Transmembrane Receptor Protein Serine/Threonine Kinase Signaling Pathway (GO:0090100),0.624081599,0.746818279,0.448545667,GDF11;ZEB2
Positive Regulation Of Protein Kinase Activity (GO:0045860),0.624744372,0.746818279,0.43954891,GPRC5B;RIPK3;EMP2
Bone Development (GO:0060348),0.62632705,0.746818279,0.481502343,FGFR2
Cellular Response To Ketone (GO:1901655),0.62632705,0.746818279,0.481502343,POSTN
Regulation Of Transport (GO:0051049),0.62632705,0.746818279,0.481502343,CLDN19
Regulation Of Viral Entry Into Host Cell (GO:0046596),0.62632705,0.746818279,0.481502343,IFITM3
Embryonic Organ Morphogenesis (GO:0048562),0.62632705,0.746818279,0.481502343,FGFR2
Extracellular Matrix Disassembly (GO:0022617),0.62632705,0.746818279,0.481502343,MMP14
Synaptic Vesicle Recycling (GO:0036465),0.62632705,0.746818279,0.481502343,WNT7A
Mitotic Spindle Assembly (GO:0090307),0.62632705,0.746818279,0.481502343,CHEK2
Negative Regulation Of Immune System Process (GO:0002683),0.62632705,0.746818279,0.481502343,LGR4
Neural Crest Cell Development (GO:0014032),0.62632705,0.746818279,0.481502343,SEMA6D
Positive Regulation Of Cytokine-Mediated Signaling Pathway (GO:0001961),0.62632705,0.746818279,0.481502343,CD300LF
Positive Regulation Of Nucleocytoplasmic Transport (GO:0046824),0.62632705,0.746818279,0.481502343,HYAL2
Regulation Of DNA Recombination (GO:0000018),0.62632705,0.746818279,0.481502343,RAD50
Regulation Of DNA-templated Transcription Elongation (GO:0032784),0.62632705,0.746818279,0.481502343,INTS9
Regulation Of Cold-Induced Thermogenesis (GO:0120161),0.62937284,0.749996292,0.429604261,ALDH1A1;EBF2;LGR4
Positive Regulation Of Supramolecular Fiber Organization (GO:1902905),0.629772273,0.750018822,0.435207695,VASP;MET
Positive Regulation Of Protein Metabolic Process (GO:0051247),0.63231098,0.751233216,0.422225546,ABCB10;SLC6A9;WNT7A;FGFR4
I-kappaB kinase/NF-kappaB Signaling (GO:0007249),0.634603402,0.751233216,0.457333016,TLR3
Regulation Of Stem Cell Differentiation (GO:2000736),0.634603402,0.751233216,0.457333016,MTCH2
Chromosome Organization (GO:0051276),0.634603402,0.751233216,0.457333016,H3-3A
Epidermal Growth Factor Receptor Signaling Pathway (GO:0007173),0.634603402,0.751233216,0.457333016,GAB1
Establishment Of Protein Localization To Extracellular Region (GO:0035592),0.634603402,0.751233216,0.457333016,STEAP3
Triglyceride Metabolic Process (GO:0006641),0.634603402,0.751233216,0.457333016,GCK
Zymogen Activation (GO:0031638),0.634603402,0.751233216,0.457333016,MMP14
Natural Killer Cell Activation (GO:0030101),0.634603402,0.751233216,0.457333016,EMP2
Regulation Of Apoptotic Signaling Pathway (GO:2001233),0.634603402,0.751233216,0.457333016,TRAF1
Mitochondrial Translation (GO:0032543),0.640952143,0.753572568,0.409881962,MRPS2;MRPL57
Phosphatidylinositol Biosynthetic Process (GO:0006661),0.640952143,0.753572568,0.409881962,FIG4;PIGQ
Regulation Of Cytokine Production Involved In Inflammatory Response (GO:1900015),0.642696848,0.753572568,0.43468625,NOS2
T Cell Differentiation (GO:0030217),0.642696848,0.753572568,0.43468625,RIPK3
Amino Acid Transport (GO:0006865),0.642696848,0.753572568,0.43468625,SLC1A4
Antiviral Innate Immune Response (GO:0140374),0.642696848,0.753572568,0.43468625,MX1
Cellular Component Disassembly (GO:0022411),0.642696848,0.753572568,0.43468625,MMP14
Replication Fork Processing (GO:0031297),0.642696848,0.753572568,0.43468625,RAD50
Epithelial Cell Migration (GO:0010631),0.642696848,0.753572568,0.43468625,ZEB2
Vacuolar Transport (GO:0007034),0.642696848,0.753572568,0.43468625,GRN
Intracellular Protein Transmembrane Transport (GO:0065002),0.642696848,0.753572568,0.43468625,PEX10
Male Gonad Development (GO:0008584),0.642696848,0.753572568,0.43468625,GATA6
Myofibril Assembly (GO:0030239),0.642696848,0.753572568,0.43468625,TNNT3
Negative Regulation Of Cellular Metabolic Process (GO:0031324),0.642696848,0.753572568,0.43468625,BCKDK
Positive Regulation Of Peptide Hormone Secretion (GO:0090277),0.642696848,0.753572568,0.43468625,GCK
Protein Sumoylation (GO:0016925),0.642696848,0.753572568,0.43468625,CBX4
Cellular Response To Insulin Stimulus (GO:0032869),0.646441733,0.757512875,0.397858178,GAB1;GCK
Regulation Of Cell Cycle (GO:0051726),0.647522697,0.75832872,0.394606849,RNF112;PES1;SND1;FGFR2;MCM2;TBRG4
Bicellular Tight Junction Assembly (GO:0070830),0.650611422,0.758790007,0.413442322,CLDN19
Cognition (GO:0050890),0.650611422,0.758790007,0.413442322,SLC1A4
Epithelial To Mesenchymal Transition (GO:0001837),0.650611422,0.758790007,0.413442322,EOMES
Insulin Receptor Signaling Pathway (GO:0008286),0.650611422,0.758790007,0.413442322,GAB1
Positive Regulation Of TOR Signaling (GO:0032008),0.650611422,0.758790007,0.413442322,KLHL22
Positive Regulation Of Lymphocyte Activation (GO:0051251),0.650611422,0.758790007,0.413442322,FGF10
Regulation Of T Cell Differentiation (GO:0045580),0.650611422,0.758790007,0.413442322,SMARCD3
Organic Substance Transport (GO:0071702),0.651857839,0.759353061,0.38407756,SLC22A2;ATP2A3;AQP4;RAB38
ncRNA Processing (GO:0034470),0.651864728,0.759353061,0.386237866,PES1;INTS9
Regulation Of Tumor Necrosis Factor-Mediated Signaling Pathway (GO:0010803),0.658351068,0.766003516,0.393492968,RFFL
Post-Translational Protein Modification (GO:0043687),0.658351068,0.766003516,0.393492968,RPS6KA5
Regulation Of Protein Secretion (GO:0050708),0.662511979,0.769359683,0.364144654,NOS2;GCK
Regulation Of RNA Splicing (GO:0043484),0.662511979,0.769359683,0.364144654,SUPT3H;MCM2
Defense Response To Bacterium (GO:0042742),0.663248956,0.769359683,0.362944697,IGHM;NOS2;RNASE1;TLR3
Antibacterial Humoral Response (GO:0019731),0.665919645,0.769359683,0.374740085,IGHM
Fatty Acid Beta-Oxidation (GO:0006635),0.665919645,0.769359683,0.374740085,AMACR
Interferon-Mediated Signaling Pathway (GO:0140888),0.665919645,0.769359683,0.374740085,IFITM3
Intrinsic Apoptotic Signaling Pathway In Response To DNA Damage (GO:0008630),0.665919645,0.769359683,0.374740085,CHEK2
Negative Regulation Of T Cell Activation (GO:0050868),0.665919645,0.769359683,0.374740085,PLA2G2F
Negative Regulation Of Cysteine-Type Endopeptidase Activity Involved In Apoptotic Process (GO:0043154),0.665919645,0.769359683,0.374740085,RFFL
Nuclear Export (GO:0051168),0.665919645,0.769359683,0.374740085,DESI1
Positive Regulation Of Pathway-Restricted SMAD Protein Phosphorylation (GO:0010862),0.665919645,0.769359683,0.374740085,GDF11
Regulation Of Cell Communication (GO:0010646),0.665919645,0.769359683,0.374740085,CASQ2
Regulation Of Nucleic Acid-Templated Transcription (GO:1903506),0.671036638,0.773377355,0.357786182,TCF7L1;RPS6KA5;ASCC1;CHEK2;IGSF1;NKX2-1;FADS1;SUPT3H;KLF1
Macroautophagy (GO:0016236),0.672896184,0.773377355,0.343483559,LIX1;LIX1L
Regulation Of Interferon-Beta Production (GO:0032648),0.673320924,0.773377355,0.357094606,TLR3
Regulation Of Interleukin-12 Production (GO:0032655),0.673320924,0.773377355,0.357094606,TLR3
Regulation Of Mitochondrion Organization (GO:0010821),0.673320924,0.773377355,0.357094606,MTCH2
Blood Circulation (GO:0008015),0.673320924,0.773377355,0.357094606,ITGB1BP1
Ribosome Assembly (GO:0042255),0.673320924,0.773377355,0.357094606,MRPS2
Steroid Biosynthetic Process (GO:0006694),0.673320924,0.773377355,0.357094606,AMACR
Positive Regulation Of Fat Cell Differentiation (GO:0045600),0.673320924,0.773377355,0.357094606,VSTM2A
Regulation Of TORC1 Signaling (GO:1903432),0.673320924,0.773377355,0.357094606,KLHL22
Negative Regulation Of Cell Differentiation (GO:0045596),0.67438469,0.774148063,0.34302768,BBS12;NKX2-1;SPRY1;HOPX
Lysosomal Transport (GO:0007041),0.677990445,0.777438056,0.333655898,GRN;NAGPA
Protein Stabilization (GO:0050821),0.678039583,0.777438056,0.336645589,C10ORF90;GRN;CHEK2;DSG1
SMAD Protein Signal Transduction (GO:0060395),0.680558595,0.77806322,0.340475516,GDF11
Regulation Of Substrate Adhesion-Dependent Cell Spreading (GO:1900024),0.680558595,0.77806322,0.340475516,ITGB1BP1
Positive Regulation Of Leukocyte Mediated Cytotoxicity (GO:0001912),0.680558595,0.77806322,0.340475516,NOS2
Positive Regulation Of Protein Localization To Cell Periphery (GO:1904377),0.680558595,0.77806322,0.340475516,RHOG
Positive Regulation Of Protein Localization To Plasma Membrane (GO:1903078),0.680558595,0.77806322,0.340475516,RHOG
Negative Regulation Of Nucleic Acid-Templated Transcription (GO:1903507),0.681078432,0.778206139,0.341310552,ZBTB18;RPS6KA5;CBX4;LHX1;GATA6;NKX2-1;DEPDC1;LHX9;ELK3
Response To Lipopolysaccharide (GO:0032496),0.685928008,0.782468847,0.320405486,NOS2;CD180;LDOC1
Arachidonic Acid Metabolic Process (GO:0019369),0.687636268,0.782468847,0.324808993,FAAH
Cardiac Muscle Tissue Development (GO:0048738),0.687636268,0.782468847,0.324808993,GATA6
Regulation Of Proteolysis (GO:0030162),0.687636268,0.782468847,0.324808993,FGFR4
Negative Regulation Of Innate Immune Response (GO:0045824),0.687636268,0.782468847,0.324808993,GRN
Positive Regulation Of Telomere Maintenance (GO:0032206),0.687636268,0.782468847,0.324808993,RAD50
Regulation Of Cell Development (GO:0060284),0.687636268,0.782468847,0.324808993,GRN
Positive Regulation Of Autophagy (GO:0010508),0.687985039,0.782468847,0.314943386,KDR;TRIM13
Response To Tumor Necrosis Factor (GO:0034612),0.692886121,0.786314059,0.30603503,CASP3;HYAL2
Glycerophospholipid Biosynthetic Process (GO:0046474),0.692886121,0.786314059,0.30603503,FIG4;CHAT
Regulation Of Cyclin-Dependent Protein Kinase Activity (GO:1904029),0.694557471,0.786314059,0.31002765,CCNA1
Actin Polymerization Or Depolymerization (GO:0008154),0.694557471,0.786314059,0.31002765,WASF1
Blood Vessel Morphogenesis (GO:0048514),0.694557471,0.786314059,0.31002765,KDR
Tight Junction Assembly (GO:0120192),0.694557471,0.786314059,0.31002765,CLDN19
Gonad Development (GO:0008406),0.694557471,0.786314059,0.31002765,GATA6
Positive Regulation Of Chemokine Production (GO:0032722),0.694557471,0.786314059,0.31002765,TLR3
Positive Regulation Of Cysteine-Type Endopeptidase Activity Involved In Apoptotic Process (GO:0043280),0.697723585,0.789441958,0.29741047,SLC22A2;ATP2A3
ERBB Signaling Pathway (GO:0038127),0.701325656,0.789441958,0.296069878,GAB1
Regulation Of Exocytosis (GO:0017157),0.701325656,0.789441958,0.296069878,CADPS2
Apical Junction Assembly (GO:0043297),0.701325656,0.789441958,0.296069878,CLDN19
Ribosomal Large Subunit Biogenesis (GO:0042273),0.701325656,0.789441958,0.296069878,PES1
Endoplasmic Reticulum Organization (GO:0007029),0.701325656,0.789441958,0.296069878,RNF112
Mesenchymal Cell Differentiation (GO:0048762),0.701325656,0.789441958,0.296069878,FGFR2
Nucleosome Assembly (GO:0006334),0.701325656,0.789441958,0.296069878,H3-3A
Organelle Disassembly (GO:1903008),0.701325656,0.789441958,0.296069878,AURKA
Protein K63-linked Ubiquitination (GO:0070534),0.701325656,0.789441958,0.296069878,TRAF1
Ubiquitin-Dependent Protein Catabolic Process (GO:0006511),0.705075036,0.793209416,0.29988077,MYLIP;TRIM13;KLHL22;UBE2L6;PEX10;RFFL;SPSB4
Cytoskeleton Organization (GO:0007010),0.707209317,0.793719007,0.280971214,FMNL3;RHOG
Double-Strand Break Repair Via Homologous Recombination (GO:0000724),0.707209317,0.793719007,0.280971214,POLL;MCM2
Mitotic Sister Chromatid Segregation (GO:0000070),0.707209317,0.793719007,0.280971214,CHEK2;KLHL22
Negative Regulation Of Inflammatory Response (GO:0050728),0.707209317,0.793719007,0.280971214,GRN;ENPP3
Ceramide Metabolic Process (GO:0006672),0.707944198,0.793719007,0.282879258,PLPP2
Purine Ribonucleotide Biosynthetic Process (GO:0009152),0.707944198,0.793719007,0.282879258,GUCY2D
Regulation Of Mitotic Nuclear Division (GO:0007088),0.714416399,0.798703756,0.270404045,AURKA
Cellular Response To Peptide (GO:1901653),0.714416399,0.798703756,0.270404045,LDOC1
Nucleotide-Excision Repair (GO:0006289),0.714416399,0.798703756,0.270404045,POLL
Pattern Recognition Receptor Signaling Pathway (GO:0002221),0.714416399,0.798703756,0.270404045,TLR3
post-Golgi Vesicle-Mediated Transport (GO:0006892),0.714416399,0.798703756,0.270404045,EPS15
Brain Development (GO:0007420),0.72486811,0.809929164,0.256868473,EOMES;TUBGCP2;NKX2-1
Regulation Of Neuron Death (GO:1901214),0.726934619,0.810400528,0.247413547,NSMF
Regulation Of Phagocytosis (GO:0050764),0.726934619,0.810400528,0.247413547,TULP1
Memory (GO:0007613),0.726934619,0.810400528,0.247413547,NTF3
Positive Regulation Of Type II Interferon Production (GO:0032729),0.726934619,0.810400528,0.247413547,TLR3
Aerobic Respiration (GO:0009060),0.732986883,0.81209508,0.236814282,UQCRC1
Anterior/Posterior Pattern Specification (GO:0009952),0.732986883,0.81209508,0.236814282,LHX1
Regulation Of Type I Interferon Production (GO:0032479),0.732986883,0.81209508,0.236814282,KLHL22
Cilium Movement (GO:0003341),0.732986883,0.81209508,0.236814282,DNAH1
Glucose Metabolic Process (GO:0006006),0.732986883,0.81209508,0.236814282,GCK
Mitotic Cytokinesis (GO:0000281),0.732986883,0.81209508,0.236814282,TRIM36
Negative Regulation Of Cytokine-Mediated Signaling Pathway (GO:0001960),0.732986883,0.81209508,0.236814282,RFFL
Negative Regulation Of Protein-Containing Complex Assembly (GO:0031333),0.732986883,0.81209508,0.236814282,SOST
Positive Regulation Of Proteolysis (GO:0045862),0.732986883,0.81209508,0.236814282,FGFR4
Protein Targeting To Mitochondrion (GO:0006626),0.732986883,0.81209508,0.236814282,MTCH2
protein-DNA Complex Assembly (GO:0065004),0.732986883,0.81209508,0.236814282,H3-3A
Cellular Response To Molecule Of Bacterial Origin (GO:0071219),0.734184898,0.812965412,0.237461569,CD180;LDOC1
Phosphorylation (GO:0016310),0.735037839,0.813452881,0.25793342,BCKDK;ACVR1;RPS6KA5;STK26;CHEK2;HCST;GCK;AURKA
Regulation Of Protein Binding (GO:0043393),0.738469691,0.814987323,0.230969147,ITGB1BP1;AURKA
Positive Regulation Of Cell Cycle Process (GO:0090068),0.738469691,0.814987323,0.230969147,NUDT16;AURKA
Positive Regulation Of Cell Projection Organization (GO:0031346),0.738469691,0.814987323,0.230969147,DDR1;PLK5
Response To Retinoic Acid (GO:0032526),0.7389053,0.814987323,0.226761786,GATA6
Histone Acetylation (GO:0016573),0.7389053,0.814987323,0.226761786,SUPT3H
protein-DNA Complex Organization (GO:0071824),0.7389053,0.814987323,0.226761786,TCF7L1
Proteolysis (GO:0006508),0.740357123,0.816131929,0.245590184,RNF123;MMP14;DESI1;CASP3;HTRA4;CAPN1
Cellular Response To Tumor Necrosis Factor (GO:0071356),0.74269547,0.818251969,0.224673597,HYAL2;TRAF1
Regulation Of Pathway-Restricted SMAD Protein Phosphorylation (GO:0060393),0.744692823,0.819536323,0.217221767,GDF11
Fatty Acid Catabolic Process (GO:0009062),0.744692823,0.819536323,0.217221767,FAAH
Positive Regulation Of Hydrolase Activity (GO:0051345),0.749814538,0.823007492,0.220476562,RIPK3;RAPGEFL1;RASGRP3
Regulation Of Embryonic Development (GO:0045995),0.750352341,0.823007492,0.208162524,LHX1
Cell Junction Organization (GO:0034330),0.750352341,0.823007492,0.208162524,LRP4
Negative Regulation Of Kinase Activity (GO:0033673),0.750352341,0.823007492,0.208162524,ITGB1BP1
Positive Regulation Of Apoptotic Signaling Pathway (GO:2001235),0.750352341,0.823007492,0.208162524,HYAL2
Protein Lipidation (GO:0006497),0.750352341,0.823007492,0.208162524,PIGQ
Negative Regulation Of Intracellular Signal Transduction (GO:1902532),0.754213489,0.826318714,0.219374602,HYAL2;RFFL;CD22;ARHGAP12
