GeneID,padj,pvalue,lfcSE,stat,log2FoldChange,baseMean,Symbol,Description
203522,9.58E-01,8.82E-01,0.3413,0.1483333,0.05061918,280.68,INTS6L,integrator complex subunit 6 like
100874090,9.58E-01,8.83E-01,0.796,0.1476537,0.11752963,11.97,SLC6A1-AS1,SLC6A1 antisense RNA 1
9271,9.58E-01,8.83E-01,0.7698,-0.1476969,-0.11369814,13.68,PIWIL1,piwi like RNA-mediated gene silencing 1
160857,9.58E-01,8.83E-01,0.6092,0.1476421,0.0899487,36.55,CCDC122,coiled-coil domain containing 122
55829,9.58E-01,8.83E-01,0.2866,0.1475711,0.04229916,694.54,SELENOS,selenoprotein S
100529207,9.58E-01,8.82E-01,0.1927,-0.1478332,-0.02848687,194.52,RAD51L3-RFFL,RAD51L3-RFFL readthrough
171523,9.58E-01,8.83E-01,0.2933,-0.1475198,-0.04326287,46.01,CYP2T1P,"cytochrome P450 family 2 subfamily T member 1, pseudogene"
6272,9.58E-01,8.83E-01,0.4122,0.1468043,0.06051106,3543.73,SORT1,sortilin 1
353322,9.58E-01,8.83E-01,0.4489,0.147042,0.06600995,78.1,ANKRD37,ankyrin repeat domain 37
100288152,9.58E-01,8.83E-01,0.3734,0.14701,0.05489651,512.46,SLC9A3-AS1,SLC9A3 antisense RNA 1
79810,9.58E-01,8.83E-01,0.2391,0.1470405,0.03515528,242.04,PTCD2,pentatricopeptide repeat domain 2
80035,9.58E-01,8.83E-01,0.4452,-0.1469829,-0.0654388,32.89,ANP32A-IT1,ANP32A intronic transcript 1
6234,9.58E-01,8.83E-01,0.4001,-0.1469219,-0.05878916,4820.96,RPS28,ribosomal protein S28
84106,9.58E-01,8.83E-01,0.3274,-0.1468232,-0.04806298,36.05,PRAM1,PML-RARA regulated adaptor molecule 1
79970,9.58E-01,8.83E-01,0.1857,-0.146709,-0.02724526,349.02,ZNF767P,"zinc finger family member 767, pseudogene"
9704,9.58E-01,8.83E-01,0.1317,-0.1466497,-0.01931676,622.72,DHX34,DExH-box helicase 34
149345,9.58E-01,8.84E-01,0.3572,0.1462244,0.05223388,242.08,SHISA4,shisa family member 4
26056,9.58E-01,8.84E-01,0.314,-0.1463825,-0.04596817,1022.19,RAB11FIP5,RAB11 family interacting protein 5
5899,9.58E-01,8.84E-01,0.1634,0.1462833,0.02389685,532.83,RALB,RAS like proto-oncogene B
107987000,9.58E-01,8.84E-01,0.3473,-0.1462411,-0.05079255,44.7,LOC107987000,uncharacterized LOC107987000
107985532,9.58E-01,8.84E-01,0.3087,0.1462284,0.04513466,129.63,LOC107985532,uncharacterized LOC107985532
55007,9.58E-01,8.84E-01,0.4492,-0.1463109,-0.0657219,1309.47,FAM118A,family with sequence similarity 118 member A
100506023,9.58E-01,8.84E-01,0.4156,0.1456789,0.0605502,17.81,LOC100506023,uncharacterized LOC100506023
3192,9.58E-01,8.84E-01,0.1903,0.146016,0.02779359,9366.05,HNRNPU,heterogeneous nuclear ribonucleoprotein U
85365,9.58E-01,8.84E-01,0.2887,0.1456309,0.04204201,547.37,ALG2,"ALG2 alpha-1,3/1,6-mannosyltransferase"
25,9.58E-01,8.84E-01,0.2391,0.1458507,0.03487984,5156.78,ABL1,"ABL proto-oncogene 1, non-receptor tyrosine kinase"
84332,9.58E-01,8.84E-01,0.9685,0.1460857,0.14149057,23.99,DYDC2,DPY30 domain containing 2
145567,9.58E-01,8.84E-01,0.213,-0.145599,-0.03101673,716.56,TTC7B,tetratricopeptide repeat domain 7B
84331,9.58E-01,8.84E-01,0.339,0.1455802,0.04935678,200.49,MCRIP2,MAPK regulated corepressor interacting protein 2
7732,9.58E-01,8.84E-01,0.4832,-0.1456791,-0.07039665,140.99,RNF112,ring finger protein 112
57168,9.58E-01,8.84E-01,0.4772,0.1456305,0.06949145,239.52,ASPHD2,aspartate beta-hydroxylase domain containing 2
440836,9.58E-01,8.84E-01,0.649,0.1459501,0.09472476,290.42,ODF3B,outer dense fiber of sperm tails 3B
1657,9.58E-01,8.84E-01,0.25,-0.1454516,-0.03635933,974.57,DMXL1,Dmx like 1
100126351,9.58E-01,8.84E-01,0.2523,-0.1454536,-0.03669107,109.31,MIR939,microRNA 939
442524,9.58E-01,8.84E-01,0.3473,0.1453418,0.05048319,20.98,DPY19L2P3,DPY19L2 pseudogene 3
11235,9.58E-01,8.85E-01,0.1602,-0.1451189,-0.02324479,412.18,PDCD10,programmed cell death 10
771,9.58E-01,8.85E-01,0.8029,-0.1450992,-0.11650673,907.84,CA12,carbonic anhydrase 12
102724508,9.58E-01,8.85E-01,0.6128,0.1449053,0.08879499,10.51,EFCAB13-DT,EFCAB13 divergent transcript
79616,9.58E-01,8.85E-01,0.3572,-0.1448077,-0.05172444,149.7,CCNJL,cyclin J like
493754,9.58E-01,8.85E-01,0.1755,-0.1447167,-0.02540005,381.31,RABGEF1P1,RABGEF1 pseudogene 1
5498,9.58E-01,8.85E-01,0.2871,0.1445871,0.04150558,569.95,PPOX,protoporphyrinogen oxidase
147,9.58E-01,8.85E-01,0.4003,0.1445795,0.05786823,35.76,ADRA1B,adrenoceptor alpha 1B
4352,9.58E-01,8.85E-01,0.838,-0.1444062,-0.12101555,8.2,MPL,"MPL proto-oncogene, thrombopoietin receptor"
101927102,9.59E-01,8.85E-01,0.2343,-0.144196,-0.03378211,103.39,ITFG1-AS1,ITFG1 antisense RNA 1
103021295,9.59E-01,8.85E-01,0.2833,-0.1440067,-0.04080395,34.96,LOC103021295,uncharacterized LOC103021295
10801,9.59E-01,8.86E-01,0.2519,0.1435261,0.03614831,4050.68,SEPTIN9,septin 9
255426,9.59E-01,8.86E-01,0.7009,0.1434113,0.10051447,82.47,RASGEF1C,RasGEF domain family member 1C
2295,9.59E-01,8.86E-01,1.1784,0.1431228,0.16866109,48.95,FOXF2,forkhead box F2
112267861,9.59E-01,8.86E-01,0.371,-0.1430773,-0.0530816,23.94,LOC112267861,
100302739,9.59E-01,8.86E-01,0.2526,-0.1431448,-0.03616007,181.99,PCNA-AS1,PCNA antisense RNA 1
8228,9.59E-01,8.86E-01,0.4525,-0.1429814,-0.06470355,185.88,PNPLA4,patatin like phospholipase domain containing 4
79033,9.59E-01,8.86E-01,0.2243,-0.1428104,-0.03203877,844.28,ERI3,ERI1 exoribonuclease family member 3
105378179,9.59E-01,8.86E-01,0.4133,0.1428266,0.05902684,1124.95,LOC105378179,uncharacterized LOC105378179
374666,9.59E-01,8.87E-01,0.1321,0.1426516,0.01883777,786.36,WASH3P,"WASP family homolog 3, pseudogene"
107984844,9.59E-01,8.87E-01,0.5289,0.1425855,0.07541651,17.93,SMG1-DT,SMG1 divergent transcript
84229,9.59E-01,8.87E-01,0.9562,0.1426365,0.13639353,107.93,DRC7,dynein regulatory complex subunit 7
84288,9.59E-01,8.87E-01,0.4769,-0.1424652,-0.06794123,223.64,EFCAB2,EF-hand calcium binding domain 2
84850,9.59E-01,8.87E-01,0.6836,-0.1423784,-0.09732509,43.6,GLIS3-AS1,GLIS3 antisense RNA 1
9088,9.59E-01,8.87E-01,0.2582,-0.1423273,-0.03675216,272.58,PKMYT1,"protein kinase, membrane associated tyrosine/threonine 1"
10747,9.59E-01,8.87E-01,0.3583,-0.142024,-0.05088388,117.01,MASP2,MBL associated serine protease 2
8886,9.59E-01,8.87E-01,0.1471,0.1419608,0.02088673,1107.23,DDX18,DEAD-box helicase 18
55884,9.59E-01,8.87E-01,0.3278,-0.1420175,-0.04654961,1610.91,WSB2,WD repeat and SOCS box containing 2
5700,9.59E-01,8.87E-01,0.1264,0.1420936,0.01795764,1313.29,PSMC1,"proteasome 26S subunit, ATPase 1"
115209,9.60E-01,8.88E-01,0.3045,0.1414414,0.04307018,104.08,OMA1,OMA1 zinc metallopeptidase
257177,9.60E-01,8.88E-01,0.5695,-0.1413022,-0.08047481,275.67,CFAP126,cilia and flagella associated protein 126
149111,9.60E-01,8.87E-01,0.3814,0.1415309,0.05397575,63.9,CNIH3,cornichon family AMPA receptor auxiliary protein 3
149603,9.60E-01,8.88E-01,0.2639,-0.1412261,-0.03726515,2640.44,RNF187,ring finger protein 187
347736,9.60E-01,8.88E-01,0.3589,0.1412547,0.05069124,128.31,NME9,NME/NM23 family member 9
101929314,9.60E-01,8.87E-01,0.1738,-0.1415905,-0.02460182,83.87,LOC101929314,uncharacterized LOC101929314
102288414,9.60E-01,8.88E-01,0.1776,0.1411819,0.02507043,193.84,C11orf98,chromosome 11 open reading frame 98
113218486,9.60E-01,8.88E-01,0.3904,0.1410589,0.05506284,34.38,MIR10392,microRNA 10392
100528064,9.60E-01,8.88E-01,0.1669,0.1410323,0.02353597,533.16,NEDD8-MDP1,NEDD8-MDP1 readthrough
1890,9.60E-01,8.87E-01,0.4996,0.1415567,0.07071564,189.59,TYMP,thymidine phosphorylase
7102,9.60E-01,8.87E-01,0.4351,0.1416082,0.06161817,948.92,TSPAN7,tetraspanin 7
2846,9.60E-01,8.88E-01,0.2743,0.1410349,0.03869035,222.83,LPAR4,lysophosphatidic acid receptor 4
28985,9.60E-01,8.88E-01,0.2569,0.1408083,0.03617773,858.06,MCTS1,MCTS1 re-initiation and release factor
9132,9.60E-01,8.88E-01,0.5239,-0.1404271,-0.07357238,61.08,KCNQ4,potassium voltage-gated channel subfamily Q member 4
79833,9.60E-01,8.88E-01,0.2503,0.1405853,0.03519312,188.29,GEMIN6,gem nuclear organelle associated protein 6
440957,9.60E-01,8.88E-01,0.3333,0.1404079,0.04679841,67.58,UQCC5,ubiquinol-cytochrome c reductase complex assembly factor 5
57654,9.60E-01,8.88E-01,0.2004,-0.1404826,-0.02815168,1829.54,UVSSA,UV stimulated scaffold protein A
7146,9.60E-01,8.88E-01,0.4186,0.1402223,0.0586914,71.06,TNXA,tenascin XA (pseudogene)
85012,9.60E-01,8.89E-01,0.1896,-0.1401782,-0.02657718,479.68,TCEAL3,transcription elongation factor A like 3
23231,9.60E-01,8.89E-01,0.3808,0.1400638,0.05334155,501.75,SEL1L3,SEL1L family member 3
100507530,9.60E-01,8.89E-01,0.3172,-0.1400066,-0.04440338,110.43,MCPH1-AS1,MCPH1 antisense RNA 1
2720,9.60E-01,8.89E-01,0.3427,0.139875,0.04793326,1546.46,GLB1,galactosidase beta 1
105379263,9.60E-01,8.89E-01,0.7108,0.1398601,0.09941224,9.97,LOC105379263,uncharacterized LOC105379263
105378862,9.60E-01,8.89E-01,0.2585,-0.1391495,-0.03596686,39.25,LOC105378862,replaced by ID 729970
9283,9.60E-01,8.90E-01,0.2864,-0.1388051,-0.03974856,61.33,GPR37L1,G protein-coupled receptor 37 like 1
7841,9.60E-01,8.90E-01,0.3505,-0.1389029,-0.04868334,2483.37,MOGS,mannosyl-oligosaccharide glucosidase
7375,9.60E-01,8.89E-01,0.1359,0.1391823,0.01891969,983.46,USP4,ubiquitin specific peptidase 4
3305,9.60E-01,8.90E-01,0.4036,0.1387906,0.05601084,38.07,HSPA1L,heat shock protein family A (Hsp70) member 1 like
1956,9.60E-01,8.89E-01,0.6793,0.1392064,0.09456425,2647.61,EGFR,epidermal growth factor receptor
100505501,9.60E-01,8.89E-01,0.3298,-0.1392825,-0.04593267,51.19,TOX-DT,TOX divergent transcript
23639,9.60E-01,8.89E-01,0.4332,-0.1391451,-0.06027639,197.91,DNAAF11,dynein axonemal assembly factor 11
55810,9.60E-01,8.89E-01,0.2419,-0.1391859,-0.0336744,654.24,FOXJ2,forkhead box J2
11183,9.60E-01,8.90E-01,0.2779,0.1389247,0.03860759,1287.07,MAP4K5,mitogen-activated protein kinase kinase kinase kinase 5
80178,9.60E-01,8.89E-01,0.3092,-0.1392209,-0.04305066,142.65,TEDC2,tubulin epsilon and delta complex 2
100533496,9.60E-01,8.89E-01,0.3174,0.1392476,0.04419125,326.45,TVP23C-CDRT4,TVP23C-CDRT4 readthrough
5111,9.60E-01,8.89E-01,0.2747,-0.1391509,-0.03822378,808.52,PCNA,proliferating cell nuclear antigen
64968,9.60E-01,8.90E-01,0.4473,-0.1389286,-0.06213997,1317.72,MRPS6,mitochondrial ribosomal protein S6
101928255,9.60E-01,8.89E-01,0.5368,0.1395289,0.07489797,9.58,LOC101928255,uncharacterized LOC101928255
4129,9.60E-01,8.89E-01,0.8825,-0.1390673,-0.12272642,203.11,MAOB,monoamine oxidase B
1325,9.60E-01,8.90E-01,0.2978,-0.1387243,-0.04130542,34.92,CORT,cortistatin
10444,9.60E-01,8.90E-01,0.2502,0.1384964,0.03464836,1580.87,ZER1,zyg-11 related cell cycle regulator
113939912,9.60E-01,8.90E-01,0.3766,-0.1383865,-0.05211974,134.56,BMS1P2-AGAP9,BMS1P2-AGAP9 readthrough
91544,9.60E-01,8.90E-01,0.5501,0.1381587,0.07599985,673.32,UBXN11,UBX domain protein 11
105372817,9.60E-01,8.90E-01,0.3785,0.1381106,0.05227899,14.61,LOC105372817,uncharacterized LOC105372817
100861513,9.61E-01,8.90E-01,0.3862,0.1377468,0.05320316,64.51,ZMYM4-AS1,ZMYM4 antisense RNA 1
200030,9.61E-01,8.90E-01,0.1555,0.137734,0.02142243,590.05,NBPF11,NBPF member 11
5064,9.61E-01,8.91E-01,0.24,0.1376531,0.03303112,3522.74,PALM,paralemmin
1846,9.61E-01,8.91E-01,0.5457,0.137336,0.07494234,2029,DUSP4,dual specificity phosphatase 4
169044,9.61E-01,8.91E-01,1.1372,-0.1373736,-0.15622408,125.44,COL22A1,collagen type XXII alpha 1 chain
378706,9.61E-01,8.91E-01,0.4191,0.1373805,0.05758233,1110.7,RN7SL2,RNA component of signal recognition particle 7SL2
104413891,9.61E-01,8.91E-01,0.3906,-0.1372474,-0.05360511,50.28,SAPCD1-AS1,SAPCD1 antisense RNA 1
26232,9.61E-01,8.91E-01,0.5626,-0.1370876,-0.07712937,508.31,FBXO2,F-box protein 2
653190,9.61E-01,8.91E-01,0.7796,-0.1369958,-0.10680054,20.08,ABCC6P1,ATP binding cassette subfamily C member 6 pseudogene 1
221,9.61E-01,8.91E-01,0.7817,-0.1368855,-0.10700082,208.55,ALDH3B1,aldehyde dehydrogenase 3 family member B1
81614,9.61E-01,8.91E-01,0.1526,0.1368036,0.02087853,686.05,NIPA2,NIPA magnesium transporter 2
255057,9.61E-01,8.91E-01,0.2763,-0.1364573,-0.03769754,1605.67,CBARP,CACN subunit beta associated regulatory protein
56776,9.61E-01,8.92E-01,0.7603,0.1362263,0.10357159,749.84,FMN2,formin 2
103344718,9.61E-01,8.92E-01,0.7009,0.1361395,0.0954199,128.03,HOTS,
102723870,9.61E-01,8.92E-01,0.4274,0.1360031,0.05812118,18.24,LOC102723870,uncharacterized LOC102723870
3300,9.61E-01,8.92E-01,0.2366,-0.1359397,-0.03216221,2336.35,DNAJB2,DnaJ heat shock protein family (Hsp40) member B2
100996643,9.61E-01,8.92E-01,0.9333,-0.1359584,-0.12689473,9.49,LOC100996643,methylenetetrahydrofolate dehydrogenase (NADP+ dependent) 1 like pseudogene
94031,9.61E-01,8.92E-01,0.7744,0.1358144,0.10517744,27.9,HTRA3,HtrA serine peptidase 3
154865,9.61E-01,8.92E-01,0.5538,-0.135737,-0.07516765,144.92,IQUB,IQ motif and ubiquitin domain containing
26507,9.61E-01,8.92E-01,0.5729,-0.1356327,-0.07770752,41.4,CNNM1,cyclin and CBS domain divalent metal cation transport mediator 1
643072,9.61E-01,8.92E-01,0.2424,-0.1354235,-0.03283277,92.2,BAZ2B-AS1,BAZ2B antisense RNA 1
54981,9.61E-01,8.92E-01,0.4569,0.1353673,0.06184808,175.47,NMRK1,nicotinamide riboside kinase 1
101929574,9.61E-01,8.92E-01,0.5402,-0.135385,-0.07313897,10.19,TSPAN14-AS1,TSPAN14 antisense RNA 1
375484,9.62E-01,8.93E-01,0.1838,-0.1348538,-0.02478552,521.55,SIMC1,SUMO interacting motifs containing 1
10580,9.62E-01,8.93E-01,0.4618,-0.1349152,-0.06230805,1096.98,SORBS1,sorbin and SH3 domain containing 1
79058,9.62E-01,8.93E-01,0.2181,0.1348713,0.02942074,664.84,ASPSCR1,"ASPSCR1 tether for SLC2A4, UBX domain containing"
968,9.62E-01,8.93E-01,0.6131,-0.1347302,-0.08260556,99.28,CD68,CD68 molecule
100144595,9.62E-01,8.93E-01,0.6903,-0.1345413,-0.09287944,10.25,LOC100144595,uncharacterized LOC100144595
9546,9.62E-01,8.93E-01,0.2119,-0.1345768,-0.02852106,279.34,APBA3,amyloid beta precursor protein binding family A member 3
8718,9.62E-01,8.93E-01,0.2456,-0.1344348,-0.0330119,682.5,TNFRSF25,TNF receptor superfamily member 25
143425,9.62E-01,8.93E-01,0.4555,-0.1343606,-0.06119529,168.34,SYT9,synaptotagmin 9
58485,9.62E-01,8.93E-01,0.1733,0.1341711,0.02325757,938.5,TRAPPC1,trafficking protein particle complex subunit 1
100506124,9.62E-01,8.93E-01,0.384,-0.133908,-0.05142478,29.23,LOC100506124,uncharacterized LOC100506124
5701,9.62E-01,8.93E-01,0.1628,0.1339719,0.02180775,1058.54,PSMC2,"proteasome 26S subunit, ATPase 2"
101928617,9.62E-01,8.94E-01,0.573,-0.1338684,-0.07669999,10.92,BTG1-DT,BTG1 divergent transcript
652,9.62E-01,8.93E-01,0.7578,0.1340604,0.10159294,485.4,BMP4,bone morphogenetic protein 4
79791,9.62E-01,8.94E-01,0.1901,-0.1337515,-0.02542955,1021.9,FBXO31,F-box protein 31
100129620,9.62E-01,8.94E-01,0.6379,0.1335846,0.08520802,13.4,PLPPR5-AS1,PLPPR5 antisense RNA 1
35,9.62E-01,8.94E-01,0.4656,0.133601,0.06220894,93.92,ACADS,acyl-CoA dehydrogenase short chain
9278,9.62E-01,8.94E-01,0.1942,-0.133286,-0.02588005,822.88,ZBTB22,zinc finger and BTB domain containing 22
8303,9.62E-01,8.94E-01,0.3464,0.1333226,0.04618386,2153.14,SNN,stannin
56138,9.62E-01,8.94E-01,0.4287,0.1330983,0.05705899,104.45,PCDHA11,protocadherin alpha 11
3119,9.62E-01,8.94E-01,0.8422,0.1331438,0.11213082,15.53,HLA-DQB1,"major histocompatibility complex, class II, DQ beta 1"
54961,9.62E-01,8.94E-01,0.6241,-0.1330924,-0.08306344,221.39,SSH3,slingshot protein phosphatase 3
728661,9.62E-01,8.94E-01,0.1922,0.1329077,0.0255498,3623.87,SLC35E2B,solute carrier family 35 member E2B
107986063,9.62E-01,8.94E-01,0.4056,0.1329102,0.05390552,26.25,XPC-AS1,XPC antisense RNA 1
7415,9.62E-01,8.94E-01,0.197,-0.1328133,-0.02616904,5432.21,VCP,valosin containing protein
558,9.62E-01,8.94E-01,0.4271,-0.1327858,-0.05671015,1455.19,AXL,AXL receptor tyrosine kinase
94027,9.62E-01,8.94E-01,0.5218,-0.1327476,-0.06926531,75.98,CGB7,chorionic gonadotropin subunit beta 7
10206,9.63E-01,8.95E-01,0.3215,-0.13229,-0.04252887,783.92,TRIM13,tripartite motif containing 13
127495,9.63E-01,8.95E-01,0.3051,-0.1319528,-0.04025879,69.5,LRRC39,leucine rich repeat containing 39
6891,9.63E-01,8.95E-01,0.5958,0.1318146,0.07854123,94.29,TAP2,"transporter 2, ATP binding cassette subfamily B member"
784,9.63E-01,8.95E-01,0.2571,0.1318064,0.0338866,1634.69,CACNB3,calcium voltage-gated channel auxiliary subunit beta 3
7178,9.63E-01,8.95E-01,0.2149,-0.1317535,-0.02831252,27436.17,TPT1,"tumor protein, translationally-controlled 1"
3419,9.63E-01,8.95E-01,0.1637,0.1320157,0.02160453,240.22,IDH3A,isocitrate dehydrogenase (NAD(+)) 3 catalytic subunit alpha
339145,9.63E-01,8.95E-01,1.2112,0.1317645,0.15958749,41.96,CIBAR2,CBY1 interacting BAR domain containing 2
23170,9.63E-01,8.95E-01,0.1956,0.1320763,0.02583422,815.84,TTLL12,tubulin tyrosine ligase like 12
55110,9.63E-01,8.95E-01,0.2307,-0.1315232,-0.03034759,248.85,MAGOHB,"mago homolog B, exon junction complex subunit"
1618,9.63E-01,8.95E-01,0.8392,0.1313703,0.11024045,45.06,DAZL,deleted in azoospermia like
9639,9.63E-01,8.95E-01,0.2192,-0.131383,-0.02879951,1076.18,ARHGEF10,Rho guanine nucleotide exchange factor 10
200132,9.63E-01,8.96E-01,1.1047,-0.1311088,-0.14483514,119.62,DYNLT5,dynein light chain Tctex-type family member 5
644943,9.63E-01,8.96E-01,0.4929,0.1309874,0.06456983,75.14,RASSF10,Ras association domain family member 10
338692,9.63E-01,8.96E-01,0.1866,-0.130937,-0.02442896,907.53,ANKRD13D,ankyrin repeat domain 13D
64388,9.63E-01,8.96E-01,0.7743,-0.130803,-0.10128209,320.83,GREM2,"gremlin 2, DAN family BMP antagonist"
5912,9.63E-01,8.96E-01,0.2212,-0.1308182,-0.02894149,502.7,RAP2B,"RAP2B, member of RAS oncogene family"
57448,9.63E-01,8.96E-01,0.2626,-0.1304928,-0.03427299,2548.73,BIRC6,baculoviral IAP repeat containing 6
2995,9.63E-01,8.96E-01,0.269,-0.1303671,-0.03507403,427.33,GYPC,glycophorin C (Gerbich blood group)
55805,9.63E-01,8.96E-01,0.3619,-0.1302237,-0.04712523,245.91,LRP2BP,LRP2 binding protein
80005,9.63E-01,8.96E-01,0.4181,0.1302549,0.05445902,238.23,DOCK5,dedicator of cytokinesis 5
341676,9.63E-01,8.96E-01,0.4173,0.1303725,0.05440558,147.43,NEK5,NIMA related kinase 5
101927322,9.63E-01,8.96E-01,0.3962,0.1303965,0.0516573,39.21,MALT1-AS1,MALT1 antisense RNA 1
478,9.63E-01,8.96E-01,0.6288,0.1303181,0.08194922,5356.01,ATP1A3,ATPase Na+/K+ transporting subunit alpha 3
150051,9.63E-01,8.96E-01,0.5739,0.1303615,0.07481719,10.52,TIAM1-AS1,TIAM1 antisense RNA 1
92344,9.63E-01,8.97E-01,0.3076,0.1296922,0.03989921,273.53,GORAB,"golgin, RAB6 interacting"
8850,9.63E-01,8.97E-01,0.3287,0.1297409,0.04264572,359.69,KAT2B,lysine acetyltransferase 2B
55534,9.63E-01,8.97E-01,0.3662,-0.1296842,-0.04748444,503.31,MAML3,mastermind like transcriptional coactivator 3
9747,9.63E-01,8.97E-01,0.1689,0.1298119,0.02192803,4082.93,TCAF1,TRPM8 channel associated factor 1
8567,9.63E-01,8.97E-01,0.3149,-0.1300261,-0.040947,1779.5,MADD,MAP kinase activating death domain
22834,9.63E-01,8.97E-01,0.1709,-0.1296769,-0.02216015,1346.48,ZNF652,zinc finger protein 652
390882,9.63E-01,8.97E-01,2.1093,-0.1296581,-0.27349331,21.05,OR7G2,olfactory receptor family 7 subfamily G member 2
7593,9.63E-01,8.97E-01,0.2284,0.1299009,0.02966614,515.16,MZF1,myeloid zinc finger 1
11189,9.63E-01,8.97E-01,0.531,-0.1294942,-0.06876709,3868.64,CELF3,CUGBP Elav-like family member 3
84681,9.63E-01,8.97E-01,0.2075,0.1295218,0.0268725,249.1,HINT2,histidine triad nucleotide binding protein 2
100289178,9.63E-01,8.97E-01,0.6042,-0.1291709,-0.07804632,260.07,GNG12-AS1,"GNG12, DIRAS3 and WLS antisense RNA 1"
6623,9.63E-01,8.97E-01,0.684,-0.1292225,-0.08839082,243.72,SNCG,synuclein gamma
79621,9.63E-01,8.97E-01,0.2649,-0.1292715,-0.03423953,97.85,RNASEH2B,ribonuclease H2 subunit B
79177,9.63E-01,8.97E-01,0.1676,0.1293593,0.02168007,163.62,ZNF576,zinc finger protein 576
101929120,9.63E-01,8.97E-01,0.8749,0.1288423,0.11272738,20.89,BRINP3-DT,BRINP3 divergent transcript
112267876,9.63E-01,8.98E-01,0.7849,0.1287824,0.10108603,58.46,LOC112267876,
283383,9.63E-01,8.97E-01,0.7867,0.1288506,0.10136673,173.74,ADGRD1,adhesion G protein-coupled receptor D1
1600,9.64E-01,8.98E-01,0.5063,0.1284313,0.06501953,181.21,DAB1,DAB adaptor protein 1
2861,9.64E-01,8.98E-01,0.5912,0.1282819,0.07584363,645.99,GPR37,G protein-coupled receptor 37
54681,9.64E-01,8.99E-01,0.4044,-0.1274141,-0.05153173,926.76,P4HTM,"prolyl 4-hydroxylase, transmembrane"
107986257,9.64E-01,8.98E-01,0.3259,0.1280138,0.04171709,41.03,LOC107986257,
101928383,9.64E-01,8.98E-01,0.5818,0.1276392,0.07425734,50.91,LOC101928383,
285704,9.64E-01,8.99E-01,0.6546,0.1275478,0.08349095,2017.29,RGMB,repulsive guidance molecule BMP co-receptor b
158248,9.64E-01,8.98E-01,0.6433,0.1278298,0.0822387,16.59,TTC16,tetratricopeptide repeat domain 16
11128,9.64E-01,8.99E-01,0.1519,-0.1273723,-0.01934933,1258.84,POLR3A,RNA polymerase III subunit A
114971,9.64E-01,8.99E-01,0.2377,-0.1274893,-0.03030064,308.32,PTPMT1,protein tyrosine phosphatase mitochondrial 1
64231,9.64E-01,8.98E-01,0.9546,-0.1280465,-0.12222977,167.81,MS4A6A,membrane spanning 4-domains A6A
283345,9.64E-01,8.98E-01,0.2195,0.1275936,0.02800843,40.3,RPL13P5,ribosomal protein L13 pseudogene 5
735301,9.64E-01,8.98E-01,0.4705,0.1279423,0.06019231,19.23,SNHG9,small nucleolar RNA host gene 9
2874,9.64E-01,8.99E-01,0.1557,0.1273186,0.01982533,816.03,GPS2,G protein pathway suppressor 2
6909,9.64E-01,8.98E-01,0.8456,-0.1276967,-0.10797749,29.27,TBX2,T-box transcription factor 2
106144538,9.64E-01,8.98E-01,0.4978,0.1275636,0.06350284,14.73,KCNK15-AS1,KCNK15 and WISP2 antisense RNA 1
23654,9.64E-01,8.99E-01,0.3191,0.1274936,0.04068739,8282.02,PLXNB2,plexin B2
107984316,9.64E-01,8.99E-01,0.3029,0.1271509,0.03851959,165.73,LOC107984316,replaced by ID 374383
80349,9.64E-01,8.99E-01,0.1889,-0.1271295,-0.02401661,469.34,SKIC8,SKI8 subunit of superkiller complex
57136,9.64E-01,8.99E-01,0.166,0.1269598,0.02108154,1907.7,APMAP,adipocyte plasma membrane associated protein
9372,9.64E-01,9.00E-01,0.1614,0.1255921,0.02026662,620.34,ZFYVE9,zinc finger FYVE-type containing 9
107984962,9.64E-01,9.01E-01,0.8756,0.1242022,0.10875528,11.33,LOC107984962,uncharacterized LOC107984962
4358,9.64E-01,9.01E-01,0.1545,-0.1243119,-0.01921086,723.78,MPV17,mitochondrial inner membrane protein MPV17
94097,9.64E-01,9.01E-01,0.3004,-0.1239641,-0.03723346,278.68,SFXN5,sideroflexin 5
253782,9.64E-01,9.01E-01,0.3224,-0.124811,-0.04023497,1685.35,CERS6,ceramide synthase 6
101927509,9.64E-01,9.01E-01,0.3867,-0.1244768,-0.04813918,471.72,HDLBP-AS1,HDLBP antisense RNA 1
1499,9.64E-01,9.01E-01,0.2262,0.1243165,0.02811445,11260.15,CTNNB1,catenin beta 1
109703458,9.64E-01,8.99E-01,0.162,-0.1263738,-0.02046692,270.59,HTD2,hydroxyacyl-thioester dehydratase type 2
132204,9.64E-01,9.01E-01,0.8144,0.1244409,0.10134012,19.26,SYNPR,synaptoporin
57337,9.64E-01,9.01E-01,0.3363,-0.1239812,-0.04169054,1243.96,SENP7,SUMO specific peptidase 7
84142,9.64E-01,9.00E-01,0.2274,-0.1253522,-0.02850955,502.84,ABRAXAS1,"abraxas 1, BRCA1 A complex subunit"
105377623,9.64E-01,9.01E-01,0.5368,-0.1243292,-0.06673559,19.62,LOC105377623,uncharacterized LOC105377623
107986197,9.64E-01,9.00E-01,0.4177,-0.1254825,-0.05241099,15.23,LOC107986197,uncharacterized LOC107986197
51308,9.64E-01,9.01E-01,0.2617,-0.1244637,-0.03256827,1577.18,REEP2,receptor accessory protein 2
285755,9.64E-01,9.00E-01,0.5895,-0.1257844,-0.07415031,308.25,PPIL6,peptidylprolyl isomerase like 6
